PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_shared_D2down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
557	Herato1301	2202117	2202319	+	0	NA	Intergenic	Intergenic	7850	ID=evm.model.Herato1301.53-E8;Parent=evm.model.Herato1301.53								
718	Herato1603	2688539	2689447	+	0	NA	Intergenic	Intergenic	-27845	ID=evm.model.Herato1603.81-E1;Parent=evm.model.Herato1603.81								
441	Herato1202	3094847	3095485	+	0	NA	Intergenic	Intergenic	-7349	ID=evm.model.Herato1202.103-E2;Parent=evm.model.Herato1202.103								
868	Herato1807	2190755	2191306	+	0	NA	Intergenic	Intergenic	-21858	ID=evm.model.Herato1807.41.4-E1;Parent=evm.model.Herato1807.41.4								
672	Herato1505	2448797	2449299	+	0	NA	Intergenic	Intergenic	-4300	ID=evm.model.Herato1505.95-E6;Parent=evm.model.Herato1505.95								
1140	Herato0411	1213616	1214222	+	0	NA	Intergenic	Intergenic	-5020	ID=evm.model.Herato0411.25-E2;Parent=evm.model.Herato0411.25								
769	Herato1701	10795245	10795408	+	0	NA	Intergenic	Intergenic	27744	ID=evm.model.Herato1701.379-E1;Parent=evm.model.Herato1701.379								
1181	Herato0503	7763196	7763581	+	0	NA	Intergenic	Intergenic	-8081	ID=evm.model.Herato0503.294-E1;Parent=evm.model.Herato0503.294								
275	Herato1003	5755020	5755865	+	0	NA	Intergenic	Intergenic	2166	ID=evm.model.Herato1003.190-E2;Parent=evm.model.Herato1003.190								
983	Herato2001	5242187	5242814	+	0	NA	Intergenic	Intergenic	10075	ID=evm.model.Herato2001.178-E3;Parent=evm.model.Herato2001.178								
803	Herato1805	232260	232809	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.19_evm.model.Herato1805.20-E4;Parent=evm.model.Herato1805.19_evm.model.Herato1805.20)	-promoter-TSS (ID=evm.model.Herato1805.19_evm.model.Herato1805.20-E4;Parent=evm.model.Herato1805.19_evm.model.Herato1805.20)	-800	ID=evm.model.Herato1805.19_evm.model.Herato1805.20-E4;Parent=evm.model.Herato1805.19_evm.model.Herato1805.20								
197	Herato0821	1039282	1040435	+	0	NA	Intergenic	Intergenic	49291	ID=evm.model.Herato0821.46-E12;Parent=evm.model.Herato0821.46								
853	Herato1807	693404	693855	+	0	NA	Intergenic	Intergenic	-10289	ID=evm.model.Herato1807.12-E2;Parent=evm.model.Herato1807.12								
751	Herato1701	5998090	5998323	+	0	NA	Intergenic	Intergenic	-26005	ID=evm.model.Herato1701.166.1-E1;Parent=evm.model.Herato1701.166.1								
60	Herato0606	9155755	9156764	+	0	NA	Intergenic	Intergenic	1271	ID=evm.model.Herato0606.294.1-E2;Parent=evm.model.Herato0606.294.1								
1067	Herato2101	11052732	11053106	+	0	NA	Intergenic	Intergenic	12119	ID=evm.model.Herato2101.383-E1;Parent=evm.model.Herato2101.383								
691	Herato1507	7069581	7070598	+	0	NA	Intergenic	Intergenic	-51976	ID=evm.model.Herato1507.249.1-E1;Parent=evm.model.Herato1507.249.1								
346	Herato0101	17756076	17756410	+	0	NA	Intergenic	Intergenic	-39398	ID=evm.model.Herato0101.703-E1;Parent=evm.model.Herato0101.703								
911	Herato1904	3964371	3964695	+	0	NA	Intergenic	Intergenic	9272	ID=evm.model.Herato1904.139.1-E1;Parent=evm.model.Herato1904.139.1								
427	Herato1202	2200483	2200920	+	0	NA	Intergenic	Intergenic	-4808	ID=evm.model.Herato1202.75-E1;Parent=evm.model.Herato1202.75								
1111	Herato0310	4571626	4572352	+	0	NA	Intergenic	Intergenic	-7791	ID=evm.model.Herato0310.116-E1;Parent=evm.model.Herato0310.116								
677	Herato1505	2913779	2915153	+	0	NA	Intergenic	Intergenic	-1338	ID=evm.model.Herato1505.124.1-E1;Parent=evm.model.Herato1505.124.1								
907	Herato1904	2929965	2930701	+	0	NA	Intergenic	Intergenic	1631	ID=evm.model.Herato1904.97-E1;Parent=evm.model.Herato1904.97								
82	Herato0101	10378262	10378595	+	0	NA	Intergenic	Intergenic	-23418	ID=evm.model.Herato0101.300-E1;Parent=evm.model.Herato0101.300								
650	Herato1408	2711697	2712202	+	0	NA	Intergenic	Intergenic	3804	ID=evm.model.Herato1408.74-E4;Parent=evm.model.Herato1408.74								
1154	Herato0503	1053225	1053505	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.36-E2;Parent=evm.model.Herato0503.36)	-promoter-TSS (ID=evm.model.Herato0503.36-E2;Parent=evm.model.Herato0503.36)	78	ID=evm.model.Herato0503.36-E2;Parent=evm.model.Herato0503.36								
590	Herato1301	11181690	11182042	+	0	NA	Intergenic	Intergenic	-16653	ID=evm.model.Herato1301.445-E1;Parent=evm.model.Herato1301.445								
895	Herato1904	532582	534484	+	0	NA	Intergenic	Intergenic	4510	ID=evm.model.Herato1904.20-E3;Parent=evm.model.Herato1904.20								
69	Herato0101	10111403	10112266	+	0	NA	Intergenic	Intergenic	-4922	ID=evm.model.Herato0101.291.3-E3;Parent=evm.model.Herato0101.291.3								
1157	Herato0503	1653729	1653960	+	0	NA	Intergenic	Intergenic	2161	ID=evm.model.Herato0503.56.1-E1;Parent=evm.model.Herato0503.56.1								
664	Herato1411	4586586	4587610	+	0	NA	Intergenic	Intergenic	2031	ID=evm.model.Herato1411.176-E1;Parent=evm.model.Herato1411.176								
224	Herato0901	2977776	2977972	+	0	NA	Intergenic	Intergenic	1794	ID=evm.model.Herato0901.87-E2;Parent=evm.model.Herato0901.87								
79	Herato0701	1313341	1313764	+	0	NA	Intergenic	Intergenic	2731	ID=evm.model.Herato0701.51-E1;Parent=evm.model.Herato0701.51								
617	Herato1301	17614657	17614954	+	0	NA	Intergenic	Intergenic	15892	ID=evm.model.Herato1301.621-E16;Parent=evm.model.Herato1301.621								
352	Herato1108	3363600	3364417	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.115-E1;Parent=evm.model.Herato1108.115)	-promoter-TSS (ID=evm.model.Herato1108.115-E1;Parent=evm.model.Herato1108.115)	83	ID=evm.model.Herato1108.115-E1;Parent=evm.model.Herato1108.115								
1006	Herato2001	11436757	11437684	+	0	NA	Intergenic	Intergenic	-21822	ID=evm.model.Herato2001.440.10-E15;Parent=evm.model.Herato2001.440.10								
126	Herato0701	8805657	8805828	+	0	NA	Intergenic	Intergenic	-53439	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
1034	Herato2101	2977082	2977347	+	0	NA	Intergenic	Intergenic	-43772	ID=evm.model.Herato2101.110-E1;Parent=evm.model.Herato2101.110								
251	Herato1001	2498359	2498821	+	0	NA	Intergenic	Intergenic	-8783	ID=evm.model.Herato1001.94-E1;Parent=evm.model.Herato1001.94								
426	Herato1202	2195186	2196132	+	0	NA	Intergenic	Intergenic	7310	ID=evm.model.Herato1202.74-E9;Parent=evm.model.Herato1202.74								
369	Herato0101	18049092	18050093	+	0	NA	Intergenic	Intergenic	-17935	ID=evm.model.Herato0101.719-E1;Parent=evm.model.Herato0101.719								
996	Herato2001	8572851	8573257	+	0	NA	Intergenic	Intergenic	-8208	ID=evm.model.Herato2001.362_evm.model.Herato2001.364-E1;Parent=evm.model.Herato2001.362_evm.model.Herato2001.364								
279	Herato1003	6884151	6884411	+	0	NA	Intergenic	Intergenic	-23374	ID=evm.model.Herato1003.245-E1;Parent=evm.model.Herato1003.245								
651	Herato1408	3446916	3447431	+	0	NA	Intergenic	Intergenic	-30498	ID=evm.model.Herato1408.117.1-E12;Parent=evm.model.Herato1408.117.1								
176	Herato0701	18310166	18310709	+	0	NA	Intergenic	Intergenic	-6431	ID=evm.model.Herato0701.744-E3;Parent=evm.model.Herato0701.744								
956	Herato2001	831694	832149	+	0	NA	Intergenic	Intergenic	-100801	ID=evm.model.Herato2001.18.1.1-E1;Parent=evm.model.Herato2001.18.1.1								
483	Herato1202	10561979	10562363	+	0	NA	Intergenic	Intergenic	2126	ID=evm.model.Herato1202.415-E1;Parent=evm.model.Herato1202.415								
498	Herato1202	13180365	13180829	+	0	NA	Intergenic	Intergenic	-3163	ID=evm.model.Herato1202.496-E1;Parent=evm.model.Herato1202.496								
629	Herato1301	19947354	19947591	+	0	NA	Intergenic	Intergenic	-4941	ID=evm.model.Herato1301.677-E1;Parent=evm.model.Herato1301.677								
947	Herato1910	3190834	3191285	+	0	NA	Intergenic	Intergenic	-11489	ID=evm.model.Herato1910.158-E1;Parent=evm.model.Herato1910.158								
256	Herato1001	4275900	4276939	+	0	NA	Intergenic	Intergenic	-4592	ID=evm.model.Herato1001.138-E5;Parent=evm.model.Herato1001.138								
372	Herato1108	5952751	5953244	+	0	NA	Intergenic	Intergenic	-2548	ID=evm.model.Herato1108.249-E10;Parent=evm.model.Herato1108.249								
920	Herato1904	5798149	5798661	+	0	NA	Intergenic	Intergenic	66023	ID=evm.model.Herato1904.211-E1;Parent=evm.model.Herato1904.211								
428	Herato1202	2205510	2207317	+	0	NA	TTS (ID=evm.model.Herato1202.75-E1;Parent=evm.model.Herato1202.75)	-TTS (ID=evm.model.Herato1202.75-E1;Parent=evm.model.Herato1202.75)	904	ID=evm.model.Herato1202.75-E1;Parent=evm.model.Herato1202.75								
887	Herato1807	5217439	5217919	+	0	NA	Intergenic	Intergenic	-56958	ID=evm.model.Herato1807.127-E1;Parent=evm.model.Herato1807.127								
1160	Herato0503	3313220	3313671	+	0	NA	Intergenic	Intergenic	12157	ID=evm.model.Herato0503.116-E2;Parent=evm.model.Herato0503.116								
99	Herato0701	3458846	3459943	+	0	NA	Intergenic	Intergenic	-13698	ID=evm.model.Herato0701.170-E1;Parent=evm.model.Herato0701.170								
72	Herato0609	1218499	1220865	+	0	NA	Intergenic	Intergenic	-3408	ID=evm.model.Herato0609.77.1-E1;Parent=evm.model.Herato0609.77.1								
500	Herato1202	13186251	13186813	+	0	NA	Intergenic	Intergenic	-9098	ID=evm.model.Herato1202.496-E1;Parent=evm.model.Herato1202.496								
869	Herato1807	2460954	2461164	+	0	NA	Intergenic	Intergenic	3950	ID=evm.model.Herato1807.48-E4;Parent=evm.model.Herato1807.48								
790	Herato1801	3138998	3139304	+	0	NA	Intergenic	Intergenic	52987	ID=novel_model_230-E1;Parent=novel_model_230								
533	Herato1202	18752737	18753068	+	0	NA	Intergenic	Intergenic	15613	ID=evm.model.Herato1202.758-E1;Parent=evm.model.Herato1202.758								
918	Herato1904	5720884	5721576	+	0	NA	Intergenic	Intergenic	15842	ID=evm.model.Herato1904.210-E2;Parent=evm.model.Herato1904.210								
1122	Herato0310	7400038	7401031	+	0	NA	exon (ID=evm.model.Herato0310.189-E13;Parent=evm.model.Herato0310.189, exon 1 of 1)	-exon (ID=evm.model.Herato0310.189-E13;Parent=evm.model.Herato0310.189, exon 1 of 1)	368	ID=evm.model.Herato0310.189-E13;Parent=evm.model.Herato0310.189								
1108	Herato0310	3726050	3726806	+	0	NA	Intergenic	Intergenic	5534	ID=evm.model.Herato0310.90-E1;Parent=evm.model.Herato0310.90								
1053	Herato2101	7959989	7960305	+	0	NA	Intergenic	Intergenic	-19289	ID=evm.model.Herato2101.280-E1;Parent=evm.model.Herato2101.280								
414	Herato1108	14055508	14055945	+	0	NA	Intergenic	Intergenic	2897	ID=evm.model.Herato1108.595-E2;Parent=evm.model.Herato1108.595								
462	Herato0101	19900481	19901307	+	0	NA	Intergenic	Intergenic	-13006	ID=evm.model.Herato0101.768-E1;Parent=evm.model.Herato0101.768								
1014	Herato2001	12403706	12404337	+	0	NA	Intergenic	Intergenic	-6028	ID=evm.model.Herato2001.468-E1;Parent=evm.model.Herato2001.468								
843	Herato1805	10244318	10244836	+	0	NA	Intergenic	Intergenic	-6527	ID=evm.model.Herato1805.295-E2;Parent=evm.model.Herato1805.295								
263	Herato1003	947451	947828	+	0	NA	Intergenic	Intergenic	1371	ID=evm.model.Herato1003.23-E1;Parent=evm.model.Herato1003.23								
632	Herato1301	21057702	21058214	+	0	NA	Intergenic	Intergenic	-11435	ID=evm.model.Herato1301.721-E1;Parent=evm.model.Herato1301.721								
394	Herato1108	10990263	10991025	+	0	NA	Intergenic	Intergenic	-1152	ID=evm.model.Herato1108.473-E3;Parent=evm.model.Herato1108.473								
991	Herato2001	8282219	8282857	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.348.15-E1;Parent=evm.model.Herato2001.348.15)	-promoter-TSS (ID=evm.model.Herato2001.348.15-E1;Parent=evm.model.Herato2001.348.15)	-996	ID=evm.model.Herato2001.348.15-E1;Parent=evm.model.Herato2001.348.15								
514	Herato1202	15117437	15118405	+	0	NA	Intergenic	Intergenic	-64169	ID=evm.model.Herato1202.577-E1;Parent=evm.model.Herato1202.577								
610	Herato1301	16980875	16981235	+	0	NA	Intergenic	Intergenic	-2391	ID=evm.model.Herato1301.603.1-E1;Parent=evm.model.Herato1301.603.1								
725	Herato1605	2158036	2158546	+	0	NA	Intergenic	Intergenic	1909	ID=evm.model.Herato1605.65-E2;Parent=evm.model.Herato1605.65								
931	Herato1906	809529	809947	+	0	NA	Intergenic	Intergenic	6353	ID=evm.model.Herato1906.27-E15;Parent=evm.model.Herato1906.27								
513	Herato1202	15104414	15104741	+	0	NA	Intergenic	Intergenic	-50825	ID=evm.model.Herato1202.577-E1;Parent=evm.model.Herato1202.577								
615	Herato1301	17312243	17312508	+	0	NA	Intergenic	Intergenic	4252	ID=evm.model.Herato1301.615-E2;Parent=evm.model.Herato1301.615								
50	Herato0606	5903145	5903812	+	0	NA	Intergenic	Intergenic	-1230	ID=evm.model.Herato0606.202.3-E2;Parent=evm.model.Herato0606.202.3								
476	Herato1202	9323739	9323986	+	0	NA	Intergenic	Intergenic	1330	ID=evm.model.Herato1202.381-E2;Parent=evm.model.Herato1202.381								
797	Herato1801	4290727	4291089	+	0	NA	Intergenic	Intergenic	-1144	ID=evm.model.Herato1801.147-E2;Parent=evm.model.Herato1801.147								
1077	Herato2101	14293989	14294710	+	0	NA	Intergenic	Intergenic	-6667	ID=evm.model.Herato2101.462-E1;Parent=evm.model.Herato2101.462								
1136	Herato0403	918782	919567	+	0	NA	Intergenic	Intergenic	-4837	ID=evm.model.Herato0403.26-E1;Parent=evm.model.Herato0403.26								
1175	Herato0503	5315740	5316646	+	0	NA	Intergenic	Intergenic	-9966	ID=evm.model.Herato0503.170-E2;Parent=evm.model.Herato0503.170								
293	Herato1005	2375353	2375524	+	0	NA	Intergenic	Intergenic	1940	ID=evm.model.Herato1005.116-E1;Parent=evm.model.Herato1005.116								
967	Herato2001	2285219	2285637	+	0	NA	Intergenic	Intergenic	-33080	ID=evm.model.Herato2001.58-E1;Parent=evm.model.Herato2001.58								
322	Herato1007	2739219	2740474	+	0	NA	Intergenic	Intergenic	-1858	ID=evm.model.Herato1007.97-E2;Parent=evm.model.Herato1007.97								
645	Herato1408	961164	961593	+	0	NA	Intergenic	Intergenic	209980	ID=evm.model.Herato1408.28-E4;Parent=evm.model.Herato1408.28								
469	Herato1202	7730685	7731888	+	0	NA	Intergenic	Intergenic	-16853	ID=evm.model.Herato1202.307-E1;Parent=evm.model.Herato1202.307								
635	Herato1301	21354087	21354899	+	0	NA	Intergenic	Intergenic	-20334	ID=evm.model.Herato1301.727.2-E1;Parent=evm.model.Herato1301.727.2								
1088	Herato0301	3323498	3324205	+	0	NA	Intergenic	Intergenic	32589	ID=evm.model.Herato0301.89-E4;Parent=evm.model.Herato0301.89								
575	Herato1301	6344896	6346089	+	0	NA	TTS (ID=evm.model.Herato1301.221-E2;Parent=evm.model.Herato1301.221)	-TTS (ID=evm.model.Herato1301.221-E2;Parent=evm.model.Herato1301.221)	636	ID=evm.model.Herato1301.221-E2;Parent=evm.model.Herato1301.221								
1176	Herato0101	7563959	7564518	+	0	NA	Intergenic	Intergenic	47637	ID=evm.model.Herato0101.231-E1;Parent=evm.model.Herato0101.231								
1039	Herato2101	4560744	4561881	+	0	NA	TTS (ID=evm.model.Herato2101.147-E4;Parent=evm.model.Herato2101.147)	-TTS (ID=evm.model.Herato2101.147-E4;Parent=evm.model.Herato2101.147)	291	ID=evm.model.Herato2101.147.1-E4;Parent=evm.model.Herato2101.147.1								
979	Herato2001	5103117	5103555	+	0	NA	Intergenic	Intergenic	4963	ID=evm.model.Herato2001.171-E4;Parent=evm.model.Herato2001.171								
709	Herato0209	1047817	1048683	+	0	NA	Intergenic	Intergenic	4859	ID=evm.model.Herato0209.67.5-E1;Parent=evm.model.Herato0209.67.5								
1005	Herato2001	11429376	11430602	+	0	NA	Intergenic	Intergenic	-14591	ID=evm.model.Herato2001.440.10-E15;Parent=evm.model.Herato2001.440.10								
28	Herato0606	3121113	3121506	+	0	NA	Intergenic	Intergenic	27969	ID=evm.model.Herato0606.99-E6;Parent=evm.model.Herato0606.99								
40	Herato0606	3899393	3899725	+	0	NA	Intergenic	Intergenic	-3124	ID=evm.model.Herato0606.120-E2;Parent=evm.model.Herato0606.120								
310	Herato1007	1151572	1152841	+	0	NA	TTS (ID=evm.model.Herato1007.45-E2;Parent=evm.model.Herato1007.45)	-TTS (ID=evm.model.Herato1007.45-E2;Parent=evm.model.Herato1007.45)	628	ID=evm.model.Herato1007.45-E2;Parent=evm.model.Herato1007.45								
192	Herato0801	6969173	6969548	+	0	NA	Intergenic	Intergenic	4153	ID=evm.model.Herato0801.208-E2;Parent=evm.model.Herato0801.208								
589	Herato1301	11167082	11167271	+	0	NA	Intergenic	Intergenic	-1963	ID=evm.model.Herato1301.445-E1;Parent=evm.model.Herato1301.445								
215	Herato0901	1841284	1841984	+	0	NA	Intergenic	Intergenic	18082	ID=evm.model.Herato0901.63-E4;Parent=evm.model.Herato0901.63								
699	Herato1601	4451475	4451696	+	0	NA	Intergenic	Intergenic	8556	ID=evm.model.Herato1601.84-E1;Parent=evm.model.Herato1601.84								
1115	Herato0310	5442134	5442518	+	0	NA	Intergenic	Intergenic	-1586	ID=evm.model.Herato0310.128-E1;Parent=evm.model.Herato0310.128								
687	Herato1507	6438423	6438832	+	0	NA	Intergenic	Intergenic	-21135	ID=evm.model.Herato1507.230-E2;Parent=evm.model.Herato1507.230								
960	Herato2001	1898896	1899855	+	0	NA	Intergenic	Intergenic	7701	ID=evm.model.Herato2001.38-E2;Parent=evm.model.Herato2001.38								
818	Herato1805	2818947	2819303	+	0	NA	Intergenic	Intergenic	16593	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
150	Herato0701	14269502	14269846	+	0	NA	Intergenic	Intergenic	-1712	ID=evm.model.Herato0701.644-E1;Parent=evm.model.Herato0701.644								
1038	Herato2101	4084245	4084760	+	0	NA	Intergenic	Intergenic	-10170	ID=evm.model.Herato2101.132-E2;Parent=evm.model.Herato2101.132								
245	Herato0101	14779959	14780213	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.529-E6;Parent=evm.model.Herato0101.529)	-promoter-TSS (ID=evm.model.Herato0101.529-E6;Parent=evm.model.Herato0101.529)	583	ID=evm.model.Herato0101.529-E5;Parent=evm.model.Herato0101.529								
267	Herato1003	4271304	4272064	+	0	NA	Intergenic	Intergenic	2800	ID=evm.model.Herato1003.128-E1;Parent=evm.model.Herato1003.128								
543	Herato1202	19673589	19674521	+	0	NA	Intergenic	Intergenic	23244	ID=evm.model.Herato1202.798-E6;Parent=evm.model.Herato1202.798								
826	Herato1805	3741922	3742890	+	0	NA	Intergenic	Intergenic	-8880	ID=evm.model.Herato1805.104-E1;Parent=evm.model.Herato1805.104								
354	Herato1108	4015907	4016383	+	0	NA	Intergenic	Intergenic	9730	ID=evm.model.Herato1108.153.1-E12;Parent=evm.model.Herato1108.153.1								
1064	Herato2101	10969263	10969638	+	0	NA	Intergenic	Intergenic	2557	ID=evm.model.Herato2101.382-E4;Parent=evm.model.Herato2101.382								
757	Herato1701	6946088	6946628	+	0	NA	Intergenic	Intergenic	-8056	ID=evm.model.Herato1701.204.1-E1;Parent=evm.model.Herato1701.204.1								
332	Herato1007	3890722	3891221	+	0	NA	Intergenic	Intergenic	-19787	ID=evm.model.Herato1007.145-E1;Parent=evm.model.Herato1007.145								
9	Herato0601	1556800	1556997	+	0	NA	Intergenic	Intergenic	-2929	ID=evm.model.Herato0601.20-E1;Parent=evm.model.Herato0601.20								
1099	Herato0310	392796	393033	+	0	NA	Intergenic	Intergenic	6941	ID=evm.model.Herato0310.10-E8;Parent=evm.model.Herato0310.10								
34	Herato0101	9051531	9051939	+	0	NA	Intergenic	Intergenic	-2482	ID=evm.model.Herato0101.273-E2;Parent=evm.model.Herato0101.273								
745	Herato1701	5531910	5532543	+	0	NA	Intergenic	Intergenic	28704	ID=evm.model.Herato1701.148-E2;Parent=evm.model.Herato1701.148								
603	Herato1301	14192299	14192545	+	0	NA	Intergenic	Intergenic	-88633	ID=evm.model.Herato1301.536-E1;Parent=evm.model.Herato1301.536								
90	Herato0701	2632511	2634125	+	0	NA	Intergenic	Intergenic	-6115	ID=evm.model.Herato0701.149-E1;Parent=evm.model.Herato0701.149								
565	Herato1301	3574886	3575242	+	0	NA	Intergenic	Intergenic	2377	ID=evm.model.Herato1301.103-E2;Parent=evm.model.Herato1301.103								
620	Herato1301	18249209	18249542	+	0	NA	Intergenic	Intergenic	-11535	ID=evm.model.Herato1301.630-E1;Parent=evm.model.Herato1301.630								
850	Herato1807	637564	637740	+	0	NA	Intergenic	Intergenic	-6060	ID=evm.model.Herato1807.12-E5;Parent=evm.model.Herato1807.12								
1045	Herato2101	6035875	6036201	+	0	NA	Intergenic	Intergenic	20688	ID=evm.model.Herato2101.210-E1;Parent=evm.model.Herato2101.210								
891	Herato1901	3011280	3011649	+	0	NA	promoter-TSS (ID=evm.model.Herato1901.100-E1;Parent=evm.model.Herato1901.100)	-promoter-TSS (ID=evm.model.Herato1901.100-E1;Parent=evm.model.Herato1901.100)	-641	ID=evm.model.Herato1901.100-E1;Parent=evm.model.Herato1901.100								
937	Herato1908	134809	136190	+	0	NA	Intergenic	Intergenic	13671	ID=evm.model.Herato1908.6-E2;Parent=evm.model.Herato1908.6								
1004	Herato2001	10713713	10714230	+	0	NA	Intergenic	Intergenic	-23968	ID=evm.model.Herato2001.419-E1;Parent=evm.model.Herato2001.419								
16	Herato0606	1207884	1208273	+	0	NA	Intergenic	Intergenic	-4239	ID=evm.model.Herato0606.41-E1;Parent=evm.model.Herato0606.41								
730	Herato1605	3583130	3583475	+	0	NA	Intergenic	Intergenic	3358	ID=evm.model.Herato1605.106-E1;Parent=evm.model.Herato1605.106								
921	Herato1904	5800913	5801363	+	0	NA	Intergenic	Intergenic	63290	ID=evm.model.Herato1904.211-E1;Parent=evm.model.Herato1904.211								
1069	Herato2101	11104397	11105430	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.383-E6;Parent=evm.model.Herato2101.383)	-promoter-TSS (ID=evm.model.Herato2101.383-E6;Parent=evm.model.Herato2101.383)	-880	ID=evm.model.Herato2101.383-E6;Parent=evm.model.Herato2101.383								
