PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_shared_D1down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
709	Hmel215047	975571	976158	+	0	NA	Intergenic	Intergenic	-2279	ID=HMEL009118g1.t1-E1;Parent=HMEL009118g1.t1								
1005	Hmel219014	486763	487591	+	0	NA	TTS (ID=HMEL012859g3.t1-E1;Parent=HMEL012859g3.t1)	-TTS (ID=HMEL012859g3.t1-E1;Parent=HMEL012859g3.t1)	1336	ID=HMEL012859g3.t1-E1;Parent=HMEL012859g3.t1								
28	Hmel206009	1804536	1805194	+	0	NA	Intergenic	Intergenic	-3037	ID=HMEL016766g1.t1-E1;Parent=HMEL016766g1.t1								
40	Hmel206009	2331994	2332170	+	0	NA	Intergenic	Intergenic	11451	ID=HMEL005364g1.t1-E6;Parent=HMEL005364g1.t1								
310	Hmel210009	90513	91057	+	0	NA	Intergenic	Intergenic	-7556	ID=HMEL005924-RA-E3;Parent=HMEL005924-RA								
192	Hmel208021	115823	116205	+	0	NA	Intergenic	Intergenic	-18030	ID=HMEL009110-RA-E1;Parent=HMEL009110-RA								
589	Hmel213044	607998	608427	+	0	NA	Intergenic	Intergenic	-2091	ID=HMEL032040g1.t1-E1;Parent=HMEL032040g1.t1								
215	Hmel209001	575314	575838	+	0	NA	Intergenic	Intergenic	26383	ID=HMEL005269g1.t1-E1;Parent=HMEL005269g1.t1								
699	Hmel215034	379097	379392	+	0	NA	promoter-TSS (ID=HMEL016735g1.t1-E6;Parent=HMEL016735g1.t1)	-promoter-TSS (ID=HMEL016735g1.t1-E6;Parent=HMEL016735g1.t1)	-273	ID=HMEL016735g1.t1-E6;Parent=HMEL016735g1.t1								
1115	Hmel220017	924726	925707	+	0	NA	Intergenic	Intergenic	-5909	ID=HMEL035368g1.t1-E1;Parent=HMEL035368g1.t1								
687	Hmel215006	1162846	1163398	+	0	NA	promoter-TSS (ID=HMEL032679g1.t1-E1;Parent=HMEL032679g1.t1)	-promoter-TSS (ID=HMEL032679g1.t1-E1;Parent=HMEL032679g1.t1)	-27	ID=HMEL032679g1.t1-E1;Parent=HMEL032679g1.t1								
960	Hmel219003	3564231	3564904	+	0	NA	Intergenic	Intergenic	-2198	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
818	Hmel217004	4397895	4398084	+	0	NA	Intergenic	Intergenic	21068	ID=HMEL010081g1.t1-E6;Parent=HMEL010081g1.t1								
150	Hmel207021	536610	537633	+	0	NA	TTS (ID=HMEL037668g1.t1-E1;Parent=HMEL037668g1.t1)	-TTS (ID=HMEL037668g1.t1-E1;Parent=HMEL037668g1.t1)	160	ID=HMEL037668g1.t1-E2;Parent=HMEL037668g1.t1								
1038	Hmel220003	1222853	1223325	+	0	NA	Intergenic	Intergenic	-51297	ID=HMEL017016g1.t1-E1;Parent=HMEL017016g1.t1								
245	Hmel209007	2497327	2498097	+	0	NA	promoter-TSS (ID=HMEL030425g1.t1-E3;Parent=HMEL030425g1.t1)	-promoter-TSS (ID=HMEL030425g1.t1-E3;Parent=HMEL030425g1.t1)	-940	ID=HMEL030425g1.t1-E3;Parent=HMEL030425g1.t1								
267	Hmel210001	403657	404011	+	0	NA	Intergenic	Intergenic	-11029	ID=HMEL013662g1.t1-E1;Parent=HMEL013662g1.t1								
543	Hmel212013	3173709	3174398	+	0	NA	Intergenic	Intergenic	4897	ID=HMEL012337g1.t1-E4;Parent=HMEL012337g1.t1								
826	Hmel217018	264088	264619	+	0	NA	promoter-TSS (ID=HMEL002231g1.t1-E1;Parent=HMEL002231g1.t1)	-promoter-TSS (ID=HMEL002231g1.t1-E1;Parent=HMEL002231g1.t1)	41	ID=HMEL002231g1.t1-E1;Parent=HMEL002231g1.t1								
354	Hmel210011	2832497	2832733	+	0	NA	Intergenic	Intergenic	14646	ID=HMEL015950g1.t1-E6;Parent=HMEL015950g1.t1								
1064	Hmel220005	818722	819484	+	0	NA	Intergenic	Intergenic	8948	ID=HMEL035065g1.t1-E1;Parent=HMEL035065g1.t1								
757	Hmel216011	1898015	1898377	+	0	NA	TTS (ID=HMEL010232-RA-E3;Parent=HMEL010232-RA)	-TTS (ID=HMEL010232-RA-E3;Parent=HMEL010232-RA)	707	ID=HMEL010232-RA-E4;Parent=HMEL010232-RA								
332	Hmel210011	360996	361283	+	0	NA	Intergenic	Intergenic	-2699	ID=HMEL013326g1.t1-E4;Parent=HMEL013326g1.t1								
9	Hmel206006	380262	380536	+	0	NA	Intergenic	Intergenic	-47464	ID=HMEL012148g1.t1-E1;Parent=HMEL012148g1.t1								
1099	Hmel220009	156139	156325	+	0	NA	promoter-TSS (ID=HMEL035254g1.t1-E3;Parent=HMEL035254g1.t1)	-promoter-TSS (ID=HMEL035254g1.t1-E3;Parent=HMEL035254g1.t1)	-441	ID=HMEL035254g1.t3-E3;Parent=HMEL035254g1.t3								
1217	Hmel204017	2749503	2749973	+	0	NA	Intergenic	Intergenic	19874	ID=HMEL009923g2.t1-E2;Parent=HMEL009923g2.t1								
34	Hmel206009	2007388	2007930	+	0	NA	Intergenic	Intergenic	-17646	ID=HMEL037036g1.t1-E1;Parent=HMEL037036g1.t1								
745	Hmel216011	1109472	1110222	+	0	NA	Intergenic	Intergenic	5595	ID=HMEL033552g1.t1-E3;Parent=HMEL033552g1.t1								
603	Hmel213062	1087456	1088516	+	0	NA	Intergenic	Intergenic	-8167	ID=HMEL014866g1.t1-E1;Parent=HMEL014866g1.t1								
90	Hmel207002	1584552	1584985	+	0	NA	Intergenic	Intergenic	2671	ID=HMEL011239g1.t1-E1;Parent=HMEL011239g1.t1								
565	Hmel213012	208855	209471	+	0	NA	Intergenic	Intergenic	30914	ID=HMEL031820g1.t1-E1;Parent=HMEL031820g1.t1								
620	Hmel213069	281311	282102	+	0	NA	Intergenic	Intergenic	-1364	ID=HMEL032210g1.t1-E1;Parent=HMEL032210g1.t1								
850	Hmel218005	256286	257367	+	0	NA	Intergenic	Intergenic	26484	ID=HMEL034251g1.t1-E1;Parent=HMEL034251g1.t1								
1045	Hmel220003	1798642	1799141	+	0	NA	Intergenic	Intergenic	-1058	ID=HMEL035007g1.t1-E1;Parent=HMEL035007g1.t1								
891	Hmel218018	2578515	2579113	+	0	NA	Intergenic	Intergenic	-38451	ID=HMEL034392g1.t1-E1;Parent=HMEL034392g1.t1								
937	Hmel219003	1645621	1646461	+	0	NA	Intergenic	Intergenic	18799	ID=HMEL008612-RA-E3;Parent=HMEL008612-RA								
1004	Hmel219014	482088	482228	+	0	NA	Intergenic	Intergenic	1477	ID=HMEL012859g2.t1-E1;Parent=HMEL012859g2.t1								
16	Hmel206006	2166510	2167463	+	0	NA	promoter-TSS (ID=HMEL016515g1.t1-E3;Parent=HMEL016515g1.t1)	-promoter-TSS (ID=HMEL016515g1.t1-E3;Parent=HMEL016515g1.t1)	-14	ID=HMEL016515g1.t1-E3;Parent=HMEL016515g1.t1								
730	Hmel216009	831791	832134	+	0	NA	Intergenic	Intergenic	34084	ID=HMEL033499g1.t1-E2;Parent=HMEL033499g1.t1								
921	Hmel218018	7869361	7869570	+	0	NA	Intergenic	Intergenic	-9470	ID=HMEL034483g1.t2-E1;Parent=HMEL034483g1.t2								
1069	Hmel220005	1713984	1714198	+	0	NA	Intergenic	Intergenic	-1862	ID=HMEL014073g1.t1-E3;Parent=HMEL014073g1.t1								
233	Hmel209007	368611	369184	+	0	NA	Intergenic	Intergenic	-1041	ID=HMEL007479g3.t1-E1;Parent=HMEL007479g3.t1								
1013	Hmel219014	2627208	2627846	+	0	NA	promoter-TSS (ID=HMEL015724g1.t1-E4;Parent=HMEL015724g1.t1)	-promoter-TSS (ID=HMEL015724g1.t1-E4;Parent=HMEL015724g1.t1)	-14	ID=HMEL015724g1.t1-E4;Parent=HMEL015724g1.t1								
1224	Hmel205005	661051	662032	+	0	NA	exon (ID=HMEL016273g1.t1-E11;Parent=HMEL016273g1.t1, exon 1 of 1)	-exon (ID=HMEL016273g1.t1-E11;Parent=HMEL016273g1.t1, exon 1 of 1)	321	ID=HMEL016273g1.t3-E12;Parent=HMEL016273g1.t3								
368	Hmel210011	4215529	4216662	+	0	NA	promoter-TSS (ID=HMEL030917g1.t1-E2;Parent=HMEL030917g1.t1)	-promoter-TSS (ID=HMEL030917g1.t1-E2;Parent=HMEL030917g1.t1)	-54	ID=HMEL030917g1.t1-E2;Parent=HMEL030917g1.t1								
316	Hmel210009	267073	267736	+	0	NA	Intergenic	Intergenic	9226	ID=HMEL005941g1.t1-E2;Parent=HMEL005941g1.t1								
994	Hmel219005	925857	926134	+	0	NA	Intergenic	Intergenic	-11605	ID=HMEL034722g1.t1-E1;Parent=HMEL034722g1.t1								
611	Hmel213065	644103	644473	+	0	NA	Intergenic	Intergenic	-22238	ID=HMEL032151g1.t1-E1;Parent=HMEL032151g1.t1								
849	Hmel218005	251920	252803	+	0	NA	Intergenic	Intergenic	22019	ID=HMEL034251g1.t1-E1;Parent=HMEL034251g1.t1								
11	Hmel206006	569427	569928	+	0	NA	Intergenic	Intergenic	-10836	ID=HMEL036938g1.t1-E1;Parent=HMEL036938g1.t1								
492	Hmel201019	55573	56110	+	0	NA	Intergenic	Intergenic	13862	ID=HMEL033099g1.t1-E1;Parent=HMEL033099g1.t1								
208	Hmel208051	527521	528092	+	0	NA	Intergenic	Intergenic	11200	ID=HMEL008162g1.t1-E5;Parent=HMEL008162g1.t1								
511	Hmel212011	662483	663179	+	0	NA	promoter-TSS (ID=HMEL031605g1.t1-E7;Parent=HMEL031605g1.t1)	-promoter-TSS (ID=HMEL031605g1.t1-E7;Parent=HMEL031605g1.t1)	-48	ID=HMEL031605g1.t1-E7;Parent=HMEL031605g1.t1								
842	Hmel218003	1377396	1377999	+	0	NA	Intergenic	Intergenic	-16248	ID=HMEL003383g1.t2-E1;Parent=HMEL003383g1.t2								
93	Hmel207002	1662100	1663444	+	0	NA	Intergenic	Intergenic	5624	ID=HMEL011241g2.t1-E1;Parent=HMEL011241g2.t1								
899	Hmel218018	4811231	4811538	+	0	NA	Intergenic	Intergenic	1951	ID=HMEL005252g2.t1-E3;Parent=HMEL005252g2.t1								
292	Hmel210004	7266213	7266967	+	0	NA	Intergenic	Intergenic	-11183	ID=HMEL030733g1.t1-E1;Parent=HMEL030733g1.t1								
291	Hmel210004	7168953	7170236	+	0	NA	Intergenic	Intergenic	3965	ID=HMEL004081g1.t4-E3;Parent=HMEL004081g1.t4								
374	Hmel210011	5339974	5340461	+	0	NA	Intergenic	Intergenic	-5443	ID=HMEL009189g1.t1-E1;Parent=HMEL009189g1.t1								
199	Hmel201009	3981519	3982043	+	0	NA	Intergenic	Intergenic	-6784	ID=HMEL012447g1.t1-E1;Parent=HMEL012447g1.t1								
114	Hmel207002	6245302	6245498	+	0	NA	Intergenic	Intergenic	-56211	ID=HMEL037495g1.t1-E1;Parent=HMEL037495g1.t1								
429	Hmel211009	644969	645236	+	0	NA	Intergenic	Intergenic	9531	ID=HMEL031180g1.t1-E1;Parent=HMEL031180g1.t1								
1091	Hmel220005	5546355	5546579	+	0	NA	Intergenic	Intergenic	4019	ID=HMEL035241g1.t1-E2;Parent=HMEL035241g1.t1								
409	Hmel211004	1612785	1613216	+	0	NA	promoter-TSS (ID=HMEL015186g1.t1-E1;Parent=HMEL015186g1.t1)	-promoter-TSS (ID=HMEL015186g1.t1-E1;Parent=HMEL015186g1.t1)	-630	ID=HMEL015186g1.t1-E1;Parent=HMEL015186g1.t1								
73	Hmel207002	536711	537611	+	0	NA	promoter-TSS (ID=HMEL009519g1.t1-E1;Parent=HMEL009519g1.t1)	-promoter-TSS (ID=HMEL009519g1.t1-E1;Parent=HMEL009519g1.t1)	-379	ID=HMEL009519g1.t1-E1;Parent=HMEL009519g1.t1								
67	Hmel206012	1991460	1992290	+	0	NA	Intergenic	Intergenic	-1880	ID=HMEL037156g1.t1-E1;Parent=HMEL037156g1.t1								
241	Hmel209007	1002823	1003317	+	0	NA	Intergenic	Intergenic	10199	ID=HMEL030388g1.t1-E2;Parent=HMEL030388g1.t1								
795	Hmel217004	1596114	1596716	+	0	NA	Intergenic	Intergenic	29968	ID=HMEL006834g1.t1-E1;Parent=HMEL006834g1.t1								
812	Hmel217004	2507613	2508111	+	0	NA	Intergenic	Intergenic	-1708	ID=HMEL033815g1.t1-E1;Parent=HMEL033815g1.t1								
489	Hmel212001	5864566	5864916	+	0	NA	Intergenic	Intergenic	-1301	ID=HMEL031454g1.t1-E1;Parent=HMEL031454g1.t1								
585	Hmel213035	126053	126304	+	0	NA	Intergenic	Intergenic	-2146	ID=HMEL017144g1.t2-E1;Parent=HMEL017144g1.t2								
794	Hmel217004	1380992	1381579	+	0	NA	promoter-TSS (ID=HMEL005861g5.t1-E2;Parent=HMEL005861g5.t1)	-promoter-TSS (ID=HMEL005861g5.t1-E2;Parent=HMEL005861g5.t1)	-249	ID=HMEL005861g5.t1-E2;Parent=HMEL005861g5.t1								
327	Hmel210011	196122	196392	+	0	NA	TTS (ID=HMEL013312g3.t1-E1;Parent=HMEL013312g3.t1)	-TTS (ID=HMEL013312g3.t1-E1;Parent=HMEL013312g3.t1)	899	ID=HMEL013312g3.t1-E1;Parent=HMEL013312g3.t1								
1080	Hmel220005	3250818	3251578	+	0	NA	TTS (ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1)	-TTS (ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1)	1055	ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1								
944	Hmel219003	1878509	1879736	+	0	NA	promoter-TSS (ID=HMEL010666g1.t1-E3;Parent=HMEL010666g1.t1)	-promoter-TSS (ID=HMEL010666g1.t1-E3;Parent=HMEL010666g1.t1)	-279	ID=HMEL010666g1.t1-E3;Parent=HMEL010666g1.t1								
1113	Hmel220014	1225325	1227047	+	0	NA	Intergenic	Intergenic	-8069	ID=HMEL035337g1.t1-E3;Parent=HMEL035337g1.t1								
674	Hmel214029	1496117	1496577	+	0	NA	Intergenic	Intergenic	-3399	ID=HMEL004625-RA-E1;Parent=HMEL004625-RA								
732	Hmel202006	733731	734261	+	0	NA	promoter-TSS (ID=HMEL010190g1.t1-E4;Parent=HMEL010190g1.t1)	-promoter-TSS (ID=HMEL010190g1.t1-E4;Parent=HMEL010190g1.t1)	10	ID=HMEL010190g1.t1-E4;Parent=HMEL010190g1.t1								
280	Hmel210004	3173906	3174658	+	0	NA	Intergenic	Intergenic	-10982	ID=HMEL007591g1.t1-E1;Parent=HMEL007591g1.t1								
957	Hmel219003	2036959	2037655	+	0	NA	Intergenic	Intergenic	-2793	ID=HMEL010683g1.t1-E2;Parent=HMEL010683g1.t1								
273	Hmel210004	371835	372007	+	0	NA	Intergenic	Intergenic	-3302	ID=HMEL007551g1.t1-E1;Parent=HMEL007551g1.t1								
471	Hmel212001	2952951	2954074	+	0	NA	Intergenic	Intergenic	-5905	ID=HMEL031377g1.t1-E1;Parent=HMEL031377g1.t1								
622	Hmel213069	294187	294885	+	0	NA	Intergenic	Intergenic	-5145	ID=HMEL007866g1.t2-E1;Parent=HMEL007866g1.t2								
970	Hmel219003	3986957	3987179	+	0	NA	promoter-TSS (ID=HMEL013178g1.t1-E3;Parent=HMEL013178g1.t1)	-promoter-TSS (ID=HMEL013178g1.t1-E3;Parent=HMEL013178g1.t1)	-286	ID=HMEL013178g1.t1-E3;Parent=HMEL013178g1.t1								
24	Hmel201009	648193	648620	+	0	NA	TTS (ID=HMEL003953g2.t1-E1;Parent=HMEL003953g2.t1)	-TTS (ID=HMEL003953g2.t1-E1;Parent=HMEL003953g2.t1)	831	ID=HMEL003953g2.t2-E1;Parent=HMEL003953g2.t2								
104	Hmel207002	4473698	4474429	+	0	NA	Intergenic	Intergenic	25643	ID=HMEL037452g1.t1-E2;Parent=HMEL037452g1.t1								
131	Hmel207008	222907	224077	+	0	NA	Intergenic	Intergenic	-12811	ID=HMEL037520g1.t1-E1;Parent=HMEL037520g1.t1								
502	Hmel212006	176596	176884	+	0	NA	Intergenic	Intergenic	-8674	ID=HMEL002721g1.t1-E1;Parent=HMEL002721g1.t1								
314	Hmel210009	260134	260620	+	0	NA	Intergenic	Intergenic	-3008	ID=HMEL030799g1.t1-E1;Parent=HMEL030799g1.t1								
1237	Hmel205012	782116	782678	+	0	NA	Intergenic	Intergenic	-10029	ID=HMEL036668g1.t1-E1;Parent=HMEL036668g1.t1								
1264	Hmel205017	302589	303124	+	0	NA	promoter-TSS (ID=HMEL011595g2.t1-E4;Parent=HMEL011595g2.t1)	-promoter-TSS (ID=HMEL011595g2.t1-E4;Parent=HMEL011595g2.t1)	145	ID=HMEL011595g2.t1-E3;Parent=HMEL011595g2.t1								
355	Hmel210011	2907364	2908995	+	0	NA	TTS (ID=HMEL030883g1.t1-E3;Parent=HMEL030883g1.t1)	-TTS (ID=HMEL030883g1.t1-E3;Parent=HMEL030883g1.t1)	439	ID=HMEL030883g1.t1-E3;Parent=HMEL030883g1.t1								
159	Hmel201009	2952593	2953738	+	0	NA	promoter-TSS (ID=HMEL017203g1.t1-E7;Parent=HMEL017203g1.t1)	-promoter-TSS (ID=HMEL017203g1.t1-E7;Parent=HMEL017203g1.t1)	202	ID=HMEL017203g1.t1-E6;Parent=HMEL017203g1.t1								
553	Hmel213004	1117218	1117528	+	0	NA	Intergenic	Intergenic	-6100	ID=HMEL031779g1.t1-E1;Parent=HMEL031779g1.t1								
747	Hmel216011	1331312	1332126	+	0	NA	Intergenic	Intergenic	15515	ID=HMEL033557g1.t1-E2;Parent=HMEL033557g1.t1								
1252	Hmel205014	136297	136998	+	0	NA	Intergenic	Intergenic	-13159	ID=HMEL015049g5.t1-E1;Parent=HMEL015049g5.t1								
555	Hmel213004	1276158	1276313	+	0	NA	Intergenic	Intergenic	-1979	ID=HMEL031781g1.t2-E1;Parent=HMEL031781g1.t2								
1037	Hmel220003	1157527	1158462	+	0	NA	promoter-TSS (ID=HMEL034995g1.t1-E1;Parent=HMEL034995g1.t1)	-promoter-TSS (ID=HMEL034995g1.t1-E1;Parent=HMEL034995g1.t1)	-568	ID=HMEL034995g1.t1-E1;Parent=HMEL034995g1.t1								
47	Hmel206009	2580253	2580799	+	0	NA	Intergenic	Intergenic	-17200	ID=HMEL005355g1.t1-E1;Parent=HMEL005355g1.t1								
37	Hmel206009	2012612	2013009	+	0	NA	Intergenic	Intergenic	-20895	ID=HMEL004094g1.t1-E1;Parent=HMEL004094g1.t1								
1017	Hmel219015	64272	65013	+	0	NA	Intergenic	Intergenic	4744	ID=HMEL034842g1.t1-E1;Parent=HMEL034842g1.t1								
855	Hmel218005	1020307	1020680	+	0	NA	Intergenic	Intergenic	-2140	ID=HMEL006741g1.t1-E1;Parent=HMEL006741g1.t1								
270	Hmel210001	1307435	1308203	+	0	NA	Intergenic	Intergenic	5174	ID=HMEL017339g2.t1-E6;Parent=HMEL017339g2.t1								
195	Hmel208026	55653	56239	+	0	NA	promoter-TSS (ID=HMEL002369g1.t1-E8;Parent=HMEL002369g1.t1)	-promoter-TSS (ID=HMEL002369g1.t1-E8;Parent=HMEL002369g1.t1)	-672	ID=HMEL002369g1.t1-E8;Parent=HMEL002369g1.t1								
1057	Hmel220005	663397	664318	+	0	NA	TTS (ID=HMEL012263g1.t1-E2;Parent=HMEL012263g1.t1)	-TTS (ID=HMEL012263g1.t1-E2;Parent=HMEL012263g1.t1)	390	ID=HMEL012263g1.t1-E2;Parent=HMEL012263g1.t1								
538	Hmel212013	2465047	2466743	+	0	NA	Intergenic	Intergenic	3725	ID=HMEL011469g1.t1-E4;Parent=HMEL011469g1.t1								
679	Hmel215006	505649	506326	+	0	NA	Intergenic	Intergenic	19642	ID=HMEL005802g1.t1-E1;Parent=HMEL005802g1.t1								
680	Hmel215006	570664	571596	+	0	NA	Intergenic	Intergenic	-5526	ID=HMEL005803g2.t1-E4;Parent=HMEL005803g2.t1								
831	Hmel217018	509757	510139	+	0	NA	Intergenic	Intergenic	17345	ID=HMEL033965g1.t1-E2;Parent=HMEL033965g1.t1								
1147	Hmel203033	437448	437966	+	0	NA	Intergenic	Intergenic	-17064	ID=HMEL017476g1.t1-E1;Parent=HMEL017476g1.t1								
521	Hmel212011	1483057	1483971	+	0	NA	exon (ID=HMEL031619g1.t1-E1;Parent=HMEL031619g1.t1, exon 1 of 1)	-exon (ID=HMEL031619g1.t1-E1;Parent=HMEL031619g1.t1, exon 1 of 1)	402	ID=HMEL031619g1.t1-E1;Parent=HMEL031619g1.t1								
162	Hmel207021	2000457	2000821	+	0	NA	Intergenic	Intergenic	13046	ID=HMEL037713g1.t1-E1;Parent=HMEL037713g1.t1								
1241	Hmel205012	1045645	1046016	+	0	NA	promoter-TSS (ID=HMEL017894g4.t1-E6;Parent=HMEL017894g4.t1)	-promoter-TSS (ID=HMEL017894g4.t1-E6;Parent=HMEL017894g4.t1)	-362	ID=HMEL017894g4.t1-E6;Parent=HMEL017894g4.t1								
433	Hmel211010	101388	101624	+	0	NA	Intergenic	Intergenic	-1344	ID=HMEL031191g1.t1-E1;Parent=HMEL031191g1.t1								
880	Hmel218018	652755	653087	+	0	NA	Intergenic	Intergenic	31865	ID=HMEL016239g1.t1-E5;Parent=HMEL016239g1.t1								
647	Hmel214019	173098	173493	+	0	NA	promoter-TSS (ID=HMEL020812g1.t1-E1;Parent=HMEL020812g1.t1)	-promoter-TSS (ID=HMEL020812g1.t1-E1;Parent=HMEL020812g1.t1)	-35	ID=HMEL020812g1.t1-E1;Parent=HMEL020812g1.t1								
1206	Hmel204017	58768	59094	+	0	NA	Intergenic	Intergenic	-2804	ID=HMEL036414g1.t1-E1;Parent=HMEL036414g1.t1								
334	Hmel210011	996221	996380	+	0	NA	Intergenic	Intergenic	-9144	ID=HMEL006943g2.t1-E1;Parent=HMEL006943g2.t1								
786	Hmel217004	126744	126978	+	0	NA	Intergenic	Intergenic	-4367	ID=HMEL033768g1.t1-E1;Parent=HMEL033768g1.t1								
986	Hmel219003	6717499	6718399	+	0	NA	promoter-TSS (ID=HMEL002670g1.t1-E10;Parent=HMEL002670g1.t1)	-promoter-TSS (ID=HMEL002670g1.t1-E10;Parent=HMEL002670g1.t1)	-241	ID=HMEL002670g1.t1-E9;Parent=HMEL002670g1.t1								
1117	Hmel221001	641149	641747	+	0	NA	Intergenic	Intergenic	-3526	ID=HMEL011029g2.t1-E1;Parent=HMEL011029g2.t1								
740	Hmel216011	750816	751030	+	0	NA	Intergenic	Intergenic	-40739	ID=HMEL011150g1.t1-E1;Parent=HMEL011150g1.t1								
1008	Hmel219014	1168981	1169737	+	0	NA	Intergenic	Intergenic	2334	ID=HMEL005589g1.t1-E4;Parent=HMEL005589g1.t1								
1027	Hmel220003	204759	205134	+	0	NA	Intergenic	Intergenic	-5857	ID=HMEL003912g1.t1-E2;Parent=HMEL003912g1.t1								
103	Hmel207002	3717699	3718657	+	0	NA	Intergenic	Intergenic	4232	ID=HMEL015861g1.t1-E2;Parent=HMEL015861g1.t1								
201	Hmel208046	191911	192879	+	0	NA	Intergenic	Intergenic	-4714	ID=HMEL038099g1.t1-E3;Parent=HMEL038099g1.t1								
871	Hmel218014	132197	132559	+	0	NA	Intergenic	Intergenic	-17316	ID=HMEL034341g1.t1-E1;Parent=HMEL034341g1.t1								
423	Hmel211004	3971154	3971930	+	0	NA	Intergenic	Intergenic	7664	ID=HMEL015693g1.t1-E1;Parent=HMEL015693g1.t1								
719	Hmel216006	15821	15987	+	0	NA	Intergenic	Intergenic	-19348	ID=HMEL013766g1.t1-E1;Parent=HMEL013766g1.t1								
1139	Hmel203030	113475	113631	+	0	NA	promoter-TSS (ID=HMEL008888g1.t1-E3;Parent=HMEL008888g1.t1)	-promoter-TSS (ID=HMEL008888g1.t1-E3;Parent=HMEL008888g1.t1)	-538	ID=HMEL008888g1.t1-E3;Parent=HMEL008888g1.t1								
902	Hmel218018	6250433	6250677	+	0	NA	Intergenic	Intergenic	-5351	ID=HMEL016327g1.t1-E3;Parent=HMEL016327g1.t1								
1222	Hmel205001	255136	255586	+	0	NA	promoter-TSS (ID=HMEL010294g1.t1-E1;Parent=HMEL010294g1.t1)	-promoter-TSS (ID=HMEL010294g1.t1-E1;Parent=HMEL010294g1.t1)	-984	ID=HMEL010294g1.t1-E1;Parent=HMEL010294g1.t1								
827	Hmel217018	267103	267249	+	0	NA	Intergenic	Intergenic	-2782	ID=HMEL002231g1.t1-E1;Parent=HMEL002231g1.t1								
266	Hmel210001	343631	344046	+	0	NA	promoter-TSS (ID=HMEL013658g1.t1-E1;Parent=HMEL013658g1.t1)	-promoter-TSS (ID=HMEL013658g1.t1-E1;Parent=HMEL013658g1.t1)	-605	ID=HMEL013658g1.t1-E1;Parent=HMEL013658g1.t1								
174	Hmel207023	543386	543954	+	0	NA	Intergenic	Intergenic	17804	ID=HMEL037743g1.t1-E2;Parent=HMEL037743g1.t1								
820	Hmel217014	346764	347000	+	0	NA	Intergenic	Intergenic	-4593	ID=HMEL021822g6.t1-E1;Parent=HMEL021822g6.t1								
422	Hmel211004	3871104	3871898	+	0	NA	Intergenic	Intergenic	-3678	ID=HMEL015680g1.t1-E1;Parent=HMEL015680g1.t1								
1219	Hmel201007	835754	836333	+	0	NA	Intergenic	Intergenic	11182	ID=HMEL030097g1.t1-E1;Parent=HMEL030097g1.t1								
905	Hmel218018	6334184	6334733	+	0	NA	Intergenic	Intergenic	-56321	ID=HMEL034459g1.t1-E1;Parent=HMEL034459g1.t1								
1194	Hmel201007	130654	130798	+	0	NA	TTS (ID=HMEL030086g1.t1-E2;Parent=HMEL030086g1.t1)	-TTS (ID=HMEL030086g1.t1-E2;Parent=HMEL030086g1.t1)	576	ID=HMEL030086g1.t1-E3;Parent=HMEL030086g1.t1								
97	Hmel207002	1935932	1936363	+	0	NA	promoter-TSS (ID=HMEL008505-RA-E2;Parent=HMEL008505-RA)	-promoter-TSS (ID=HMEL008505-RA-E2;Parent=HMEL008505-RA)	-650	ID=HMEL008505-RA-E2;Parent=HMEL008505-RA								
41	Hmel206009	2348121	2348847	+	0	NA	Intergenic	Intergenic	-9882	ID=HMEL005363g1.t1-E1;Parent=HMEL005363g1.t1								
668	Hmel214029	170479	170862	+	0	NA	Intergenic	Intergenic	5115	ID=HMEL020208g1.t1-E5;Parent=HMEL020208g1.t1								
52	Hmel206009	2738905	2739500	+	0	NA	promoter-TSS (ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1)	-promoter-TSS (ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1)	72	ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1								
688	Hmel215006	1957313	1958859	+	0	NA	TTS (ID=HMEL002913g1.t1-E2;Parent=HMEL002913g1.t1)	-TTS (ID=HMEL002913g1.t1-E2;Parent=HMEL002913g1.t1)	1120	ID=HMEL002913g1.t1-E2;Parent=HMEL002913g1.t1								
750	Hmel216011	1671330	1671935	+	0	NA	TTS (ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1)	-TTS (ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1)	1247	ID=HMEL033563g1.t1-E1;Parent=HMEL033563g1.t1								
