PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2736	Herato1108	5795115	5795291	+	0	NA	Intergenic	Intergenic	-36231	ID=evm.model.Herato1108.245-E1;Parent=evm.model.Herato1108.245								
2258	Herato1507	6964266	6964639	+	0	NA	Intergenic	Intergenic	-29170	ID=evm.model.Herato1507.248-E1;Parent=evm.model.Herato1507.248								
1539	Herato0901	881297	882412	+	0	NA	Intergenic	Intergenic	3710	ID=evm.model.Herato0901.36-E3;Parent=evm.model.Herato0901.36								
796	Herato0701	9013498	9014195	+	0	NA	Intergenic	Intergenic	21313	ID=evm.model.Herato0701.375-E9;Parent=evm.model.Herato0701.375								
5512	Herato2001	521363	521992	+	0	NA	Intergenic	Intergenic	-15732	ID=evm.model.Herato2001.12-E2;Parent=evm.model.Herato2001.12								
2349	Herato1005	4553023	4553268	+	0	NA	Intergenic	Intergenic	-3875	ID=evm.model.Herato1005.219.1-E1;Parent=evm.model.Herato1005.219.1								
366	Herato0606	8280610	8280958	+	0	NA	Intergenic	Intergenic	4384	ID=evm.model.Herato0606.266-E2;Parent=evm.model.Herato0606.266								
4506	Herato1605	2398455	2398619	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82)	-promoter-TSS (ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82)	-787	ID=evm.model.Herato1605.82.1-E1;Parent=evm.model.Herato1605.82.1								
1541	Herato0901	938199	939059	+	0	NA	Intergenic	Intergenic	-15889	ID=evm.model.Herato0901.36-E2;Parent=evm.model.Herato0901.36								
5621	Herato0101	3520999	3521304	+	0	NA	Intergenic	Intergenic	48922	ID=evm.model.Herato0101.115-E21;Parent=evm.model.Herato0101.115								
5358	Herato0411	2908017	2908315	+	0	NA	Intergenic	Intergenic	2413	ID=evm.model.Herato0411.55-E6;Parent=evm.model.Herato0411.55								
3727	Herato0301	209515	209716	+	0	NA	Intergenic	Intergenic	63055	ID=evm.model.Herato0301.3-E1;Parent=evm.model.Herato0301.3								
5136	Herato2001	2235713	2236784	+	0	NA	Intergenic	Intergenic	-2985	ID=evm.model.Herato2001.59-E1;Parent=evm.model.Herato2001.59								
3527	Herato0503	2666961	2667242	+	0	NA	Intergenic	Intergenic	-1440	ID=evm.model.Herato0503.101-E1;Parent=evm.model.Herato0503.101								
2343	Herato1408	779859	780589	+	0	NA	Intergenic	Intergenic	40347	ID=evm.model.Herato1408.26-E3;Parent=evm.model.Herato1408.26								
5034	Herato0404	110575	111011	+	0	NA	Intergenic	Intergenic	77415	ID=evm.model.Herato0404.1-E12;Parent=evm.model.Herato0404.1								
4889	Herato0310	9935060	9935635	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.302-E1;Parent=evm.model.Herato0310.302)	-promoter-TSS (ID=evm.model.Herato0310.302-E1;Parent=evm.model.Herato0310.302)	-968	ID=evm.model.Herato0310.302-E1;Parent=evm.model.Herato0310.302								
4113	Herato0101	2882163	2882702	+	0	NA	Intergenic	Intergenic	-14030	ID=evm.model.Herato0101.93-E1;Parent=evm.model.Herato0101.93								
2108	Herato1805	611785	612096	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.42-E8;Parent=evm.model.Herato1805.42)	-promoter-TSS (ID=evm.model.Herato1805.42-E8;Parent=evm.model.Herato1805.42)	-919	ID=evm.model.Herato1805.42-E8;Parent=evm.model.Herato1805.42								
3044	Herato1202	588968	589437	+	0	NA	TTS (ID=evm.model.Herato1202.29-E17;Parent=evm.model.Herato1202.29)	-TTS (ID=evm.model.Herato1202.29-E17;Parent=evm.model.Herato1202.29)	562	ID=evm.model.Herato1202.29-E17;Parent=evm.model.Herato1202.29								
888	Herato1108	9990372	9990781	+	0	NA	Intergenic	Intergenic	3098	ID=evm.model.Herato1108.448.1-E4;Parent=evm.model.Herato1108.448.1								
3771	Herato1301	5396445	5396896	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.193-E5;Parent=evm.model.Herato1301.193)	-promoter-TSS (ID=evm.model.Herato1301.193-E5;Parent=evm.model.Herato1301.193)	-729	ID=evm.model.Herato1301.193-E5;Parent=evm.model.Herato1301.193								
1011	Herato0701	14815648	14815969	+	0	NA	Intergenic	Intergenic	-67025	ID=evm.model.Herato0701.666.3-E1;Parent=evm.model.Herato0701.666.3								
3743	Herato1705	1093538	1093927	+	0	NA	Intergenic	Intergenic	-89457	ID=evm.model.Herato1705.13-E1;Parent=evm.model.Herato1705.13								
4515	Herato2001	3291505	3292683	+	0	NA	Intergenic	Intergenic	1773	ID=evm.model.Herato2001.92-E2;Parent=evm.model.Herato2001.92								
1754	Herato0101	14385509	14385684	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.514-E1;Parent=evm.model.Herato0101.514)	-promoter-TSS (ID=evm.model.Herato0101.514-E1;Parent=evm.model.Herato0101.514)	-700	ID=evm.model.Herato0101.514-E1;Parent=evm.model.Herato0101.514								
3683	Herato1301	2372788	2373348	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.60-E7;Parent=evm.model.Herato1301.60)	-promoter-TSS (ID=evm.model.Herato1301.60-E7;Parent=evm.model.Herato1301.60)	-462	ID=evm.model.Herato1301.60-E7;Parent=evm.model.Herato1301.60								
5940	Herato0508	209175	209822	+	0	NA	Intergenic	Intergenic	-22337	ID=evm.model.Herato0508.3-E1;Parent=evm.model.Herato0508.3								
1161	Herato0701	18395982	18396737	+	0	NA	Intergenic	Intergenic	6652	ID=evm.model.Herato0701.745-E5;Parent=evm.model.Herato0701.745								
2093	Herato1805	158437	158742	+	0	NA	Intergenic	Intergenic	-1133	ID=evm.model.Herato1805.13-E1;Parent=evm.model.Herato1805.13								
1927	Herato1708	627403	627627	+	0	NA	Intergenic	Intergenic	1274	ID=evm.model.Herato1708.39-E1;Parent=evm.model.Herato1708.39								
4779	Herato0503	3676858	3677113	+	0	NA	Intergenic	Intergenic	-16658	ID=evm.model.Herato0503.121-E1;Parent=evm.model.Herato0503.121								
1380	Herato0801	8610760	8611350	+	0	NA	Intergenic	Intergenic	1723	ID=evm.model.Herato0801.309-E2;Parent=evm.model.Herato0801.309								
2853	Herato1904	6251927	6252244	+	0	NA	Intergenic	Intergenic	-3577	ID=evm.model.Herato1904.227.1-E3;Parent=evm.model.Herato1904.227.1								
3406	Herato1701	1664568	1665165	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.54-E2;Parent=evm.model.Herato1701.54)	-promoter-TSS (ID=evm.model.Herato1701.54-E2;Parent=evm.model.Herato1701.54)	-689	ID=evm.model.Herato1701.54-E2;Parent=evm.model.Herato1701.54								
5457	Herato2001	15374333	15376630	+	0	NA	Intergenic	Intergenic	4267	ID=evm.model.Herato2001.603-E2;Parent=evm.model.Herato2001.603								
990	Herato1906	556788	557051	+	0	NA	Intergenic	Intergenic	9826	ID=evm.model.Herato1906.20-E1;Parent=evm.model.Herato1906.20								
349	Herato0606	7412049	7412326	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.254-E6;Parent=evm.model.Herato0606.254)	-promoter-TSS (ID=evm.model.Herato0606.254-E6;Parent=evm.model.Herato0606.254)	-587	ID=evm.model.Herato0606.254-E6;Parent=evm.model.Herato0606.254								
1442	Herato0821	1338090	1338457	+	0	NA	Intergenic	Intergenic	-49908	ID=evm.model.Herato0821.53-E1;Parent=evm.model.Herato0821.53								
1614	Herato0901	2986127	2986509	+	0	NA	Intergenic	Intergenic	10238	ID=evm.model.Herato0901.87-E2;Parent=evm.model.Herato0901.87								
2218	Herato1301	20051873	20052086	+	0	NA	Intergenic	Intergenic	-5188	ID=evm.model.Herato1301.681-E1;Parent=evm.model.Herato1301.681								
2316	Herato1401	186345	190853	+	0	NA	exon (ID=evm.model.Herato1401.5-E1;Parent=evm.model.Herato1401.5, exon 1 of 1)	-exon (ID=evm.model.Herato1401.5-E1;Parent=evm.model.Herato1401.5, exon 1 of 1)	2507	ID=evm.model.Herato1401.5-E1;Parent=evm.model.Herato1401.5								
4949	Herato1603	249763	249994	+	0	NA	Intergenic	Intergenic	37945	ID=evm.model.Herato1603.2-E1;Parent=evm.model.Herato1603.2								
4772	Herato0101	4530472	4530762	+	0	NA	Intergenic	Intergenic	-6043	ID=evm.model.Herato0101.137-E1;Parent=evm.model.Herato0101.137								
1743	Herato1202	19997888	19998636	+	0	NA	Intergenic	Intergenic	5567	ID=evm.model.Herato1202.807-E6;Parent=evm.model.Herato1202.807								
5162	Herato1605	2449053	2449776	+	0	NA	Intergenic	Intergenic	29417	ID=evm.model.Herato1605.85-E2;Parent=evm.model.Herato1605.85								
3970	Herato0411	5050956	5051307	+	0	NA	Intergenic	Intergenic	-6902	ID=evm.model.Herato0411.116.2.3-E1;Parent=evm.model.Herato0411.116.2.3								
5675	Herato0401	1825097	1825390	+	0	NA	Intergenic	Intergenic	7089	ID=evm.model.Herato0401.45-E1;Parent=evm.model.Herato0401.45								
4770	Herato1507	7754381	7754610	+	0	NA	Intergenic	Intergenic	-9885	ID=evm.model.Herato1507.273-E5;Parent=evm.model.Herato1507.273								
3364	Herato2101	14028974	14029668	+	0	NA	Intergenic	Intergenic	-2249	ID=evm.model.Herato2101.446-E1;Parent=evm.model.Herato2101.446								
5898	Herato0310	5181823	5182101	+	0	NA	Intergenic	Intergenic	1718	ID=evm.model.Herato0310.126-E4;Parent=evm.model.Herato0310.126								
4109	Herato1805	3910974	3911145	+	0	NA	Intergenic	Intergenic	-76713	ID=evm.model.Herato1805.105-E1;Parent=evm.model.Herato1805.105								
3251	Herato0101	19956006	19956496	+	0	NA	Intergenic	Intergenic	-2278	ID=evm.model.Herato0101.768-E2;Parent=evm.model.Herato0101.768								
4401	Herato1603	2046746	2047089	+	0	NA	Intergenic	Intergenic	5556	ID=evm.model.Herato1603.59-E3;Parent=evm.model.Herato1603.59								
3205	Herato0101	19857323	19857575	+	0	NA	Intergenic	Intergenic	-15702	ID=evm.model.Herato0101.767-E1;Parent=evm.model.Herato0101.767								
4995	Herato1910	3628376	3629023	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.163-E6;Parent=evm.model.Herato1910.163)	-promoter-TSS (ID=evm.model.Herato1910.163-E6;Parent=evm.model.Herato1910.163)	-967	ID=evm.model.Herato1910.163.1-E6;Parent=evm.model.Herato1910.163.1								
1383	Herato1202	9176727	9177065	+	0	NA	Intergenic	Intergenic	-12242	ID=evm.model.Herato1202.371-E2;Parent=evm.model.Herato1202.371								
137	Herato0101	8659984	8660399	+	0	NA	Intergenic	Intergenic	9713	ID=evm.model.Herato0101.259.1-E1;Parent=evm.model.Herato0101.259.1								
1414	Herato0101	20247078	20247951	+	0	NA	Intergenic	Intergenic	13353	ID=evm.model.Herato0101.778-E14;Parent=evm.model.Herato0101.778								
5522	Herato2001	15317064	15317557	+	0	NA	Intergenic	Intergenic	4335	ID=evm.model.Herato2001.602-E1;Parent=evm.model.Herato2001.602								
4504	Herato1801	2981335	2981840	+	0	NA	Intergenic	Intergenic	10137	ID=evm.model.Herato1801.108.1-E2;Parent=evm.model.Herato1801.108.1								
666	Herato1108	3360062	3360432	+	0	NA	Intergenic	Intergenic	-3678	ID=evm.model.Herato1108.115-E1;Parent=evm.model.Herato1108.115								
3794	Herato1301	6422917	6423686	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.226-E7;Parent=evm.model.Herato1301.226)	-promoter-TSS (ID=evm.model.Herato1301.226-E7;Parent=evm.model.Herato1301.226)	-571	ID=evm.model.Herato1301.226.3-E7;Parent=evm.model.Herato1301.226.3								
860	Herato0701	11032237	11032945	+	0	NA	Intergenic	Intergenic	13857	ID=evm.model.Herato0701.469-E13;Parent=evm.model.Herato0701.469								
1074	Herato0701	16493944	16494354	+	0	NA	Intergenic	Intergenic	-11130	ID=evm.model.Herato0701.702-E1;Parent=evm.model.Herato0701.702								
2308	Herato1005	3051308	3051688	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.154-E5;Parent=evm.model.Herato1005.154)	-promoter-TSS (ID=evm.model.Herato1005.154-E5;Parent=evm.model.Herato1005.154)	-576	ID=evm.model.Herato1005.154-E5;Parent=evm.model.Herato1005.154								
4887	Herato2001	16900471	16901313	+	0	NA	Intergenic	Intergenic	7046	ID=evm.model.Herato2001.652-E1;Parent=evm.model.Herato2001.652								
3884	Herato1901	1307105	1307285	+	0	NA	Intergenic	Intergenic	-10940	ID=evm.model.Herato1901.29-E2;Parent=evm.model.Herato1901.29								
1063	Herato0701	16420136	16420383	+	0	NA	Intergenic	Intergenic	12287	ID=evm.model.Herato0701.701-E4;Parent=evm.model.Herato0701.701								
1567	Herato0901	1722717	1723007	+	0	NA	Intergenic	Intergenic	22177	ID=evm.model.Herato0901.62-E2;Parent=evm.model.Herato0901.62								
1776	Herato0901	8788033	8788456	+	0	NA	Intergenic	Intergenic	-6327	ID=evm.model.Herato0901.280.1-E1;Parent=evm.model.Herato0901.280.1								
2565	Herato1411	2416523	2416825	+	0	NA	TTS (ID=evm.model.Herato1411.81-E4;Parent=evm.model.Herato1411.81)	-TTS (ID=evm.model.Herato1411.81-E4;Parent=evm.model.Herato1411.81)	969	ID=evm.model.Herato1411.81.1-E3;Parent=evm.model.Herato1411.81.1								
2158	Herato0301	4324353	4324910	+	0	NA	Intergenic	Intergenic	69340	ID=evm.model.Herato0301.106-E2;Parent=evm.model.Herato0301.106								
3047	Herato1202	837971	838208	+	0	NA	Intergenic	Intergenic	12828	ID=evm.model.Herato1202.38.1-E1;Parent=evm.model.Herato1202.38.1								
2576	Herato1102	355486	355780	+	0	NA	Intergenic	Intergenic	-8782	ID=evm.model.Herato1102.10.2-E1;Parent=evm.model.Herato1102.10.2								
4938	Herato1910	1847792	1848063	+	0	NA	TTS (ID=evm.model.Herato1910.116-E2;Parent=evm.model.Herato1910.116)	-TTS (ID=evm.model.Herato1910.116-E2;Parent=evm.model.Herato1910.116)	1091	ID=evm.model.Herato1910.116-E2;Parent=evm.model.Herato1910.116								
2362	Herato0310	8602149	8602662	+	0	NA	Intergenic	Intergenic	4930	ID=evm.model.Herato0310.229-E1;Parent=evm.model.Herato0310.229								
3287	Herato1202	9250703	9251372	+	0	NA	Intergenic	Intergenic	-1680	ID=evm.model.Herato1202.376-E1;Parent=evm.model.Herato1202.376								
3829	Herato1301	7526940	7527122	+	0	NA	Intergenic	Intergenic	-2286	ID=evm.model.Herato1301.298-E6;Parent=evm.model.Herato1301.298								
2796	Herato0215	833395	833725	+	0	NA	Intergenic	Intergenic	-11734	ID=evm.model.Herato0215.28-E1;Parent=evm.model.Herato0215.28								
1601	Herato1202	16004883	16005395	+	0	NA	Intergenic	Intergenic	2444	ID=evm.model.Herato1202.619-E1;Parent=evm.model.Herato1202.619								
5041	Herato1603	3455348	3455654	+	0	NA	Intergenic	Intergenic	-18284	ID=evm.model.Herato1603.89-E2;Parent=evm.model.Herato1603.89								
323	Herato0606	6160951	6161557	+	0	NA	TTS (ID=evm.model.Herato0606.214-E29;Parent=evm.model.Herato0606.214)	-TTS (ID=evm.model.Herato0606.214-E29;Parent=evm.model.Herato0606.214)	308	ID=evm.model.Herato0606.214-E31;Parent=evm.model.Herato0606.214								
1834	Herato0901	11202190	11202799	+	0	NA	Intergenic	Intergenic	18443	ID=evm.model.Herato0901.333-E7;Parent=evm.model.Herato0901.333								
2142	Herato1301	18363183	18363425	+	0	NA	Intergenic	Intergenic	-3906	ID=evm.model.Herato1301.631-E3;Parent=evm.model.Herato1301.631								
545	Herato0701	2659729	2660322	+	0	NA	Intergenic	Intergenic	-15361	ID=evm.model.Herato0701.151_evm.model.Herato0701.150-E1;Parent=evm.model.Herato0701.151_evm.model.Herato0701.150								
5292	Herato0301	3255725	3256501	+	0	NA	promoter-TSS (ID=evm.model.Herato0301.86-E2;Parent=evm.model.Herato0301.86)	-promoter-TSS (ID=evm.model.Herato0301.86-E2;Parent=evm.model.Herato0301.86)	-96	ID=evm.model.Herato0301.86-E2;Parent=evm.model.Herato0301.86								
2467	Herato1007	2966094	2966570	+	0	NA	Intergenic	Intergenic	43617	ID=evm.model.Herato1007.106-E3;Parent=evm.model.Herato1007.106								
2733	Herato1108	5653969	5654113	+	0	NA	Intergenic	Intergenic	1486	ID=evm.model.Herato1108.241-E20;Parent=evm.model.Herato1108.241								
5196	Herato1801	4196291	4196851	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.145-E8;Parent=evm.model.Herato1801.145)	-promoter-TSS (ID=evm.model.Herato1801.145-E8;Parent=evm.model.Herato1801.145)	-418	ID=evm.model.Herato1801.145-E8;Parent=evm.model.Herato1801.145								
187	Herato1003	5438015	5438378	+	0	NA	Intergenic	Intergenic	-17306	ID=evm.model.Herato1003.175-E1;Parent=evm.model.Herato1003.175								
4625	Herato1701	1878695	1879087	+	0	NA	Intergenic	Intergenic	-29724	ID=evm.model.Herato1701.56-E1;Parent=evm.model.Herato1701.56								
2326	Herato0204	786816	787229	+	0	NA	Intergenic	Intergenic	-118150	ID=evm.model.Herato0204.28-E1;Parent=evm.model.Herato0204.28								
1283	Herato0801	3975966	3976136	+	0	NA	Intergenic	Intergenic	-16821	ID=evm.model.Herato0801.84-E1;Parent=evm.model.Herato0801.84								
3089	Herato0101	19437501	19437803	+	0	NA	Intergenic	Intergenic	-1253	ID=evm.model.Herato0101.763-E1;Parent=evm.model.Herato0101.763								
212	Herato0606	1947474	1947672	+	0	NA	Intergenic	Intergenic	-14575	ID=evm.model.Herato0606.60-E3;Parent=evm.model.Herato0606.60								
3384	Herato2001	6340663	6341241	+	0	NA	Intergenic	Intergenic	17885	ID=evm.model.Herato2001.226-E3;Parent=evm.model.Herato2001.226								
2436	Herato1007	2056987	2057216	+	0	NA	Intergenic	Intergenic	-3445	ID=evm.model.Herato1007.86.3-E1;Parent=evm.model.Herato1007.86.3								
1331	Herato1202	7199592	7200146	+	0	NA	Intergenic	Intergenic	7514	ID=evm.model.Herato1202.286-E1;Parent=evm.model.Herato1202.286								
4019	Herato1301	16409857	16410080	+	0	NA	Intergenic	Intergenic	1288	ID=evm.model.Herato1301.590-E2;Parent=evm.model.Herato1301.590								
5108	Herato1605	1313344	1314465	+	0	NA	Intergenic	Intergenic	2323	ID=evm.model.Herato1605.42-E2;Parent=evm.model.Herato1605.42								
2383	Herato1007	957572	957993	+	0	NA	Intergenic	Intergenic	-5087	ID=evm.model.Herato1007.40.1-E1;Parent=evm.model.Herato1007.40.1								
1305	Herato0801	4387142	4387555	+	0	NA	Intergenic	Intergenic	1563	ID=evm.model.Herato0801.93-E2;Parent=evm.model.Herato0801.93								
5416	Herato1904	7709652	7709893	+	0	NA	Intergenic	Intergenic	1499	ID=evm.model.Herato1904.267-E3;Parent=evm.model.Herato1904.267								
961	Herato0701	14168219	14168653	+	0	NA	Intergenic	Intergenic	-25438	ID=evm.model.Herato0701.641.1-E1;Parent=evm.model.Herato0701.641.1								
4539	Herato1605	3598042	3599556	+	0	NA	Intergenic	Intergenic	-5235	ID=evm.model.Herato1605.106-E2;Parent=evm.model.Herato1605.106								
2686	Herato1904	1259128	1259411	+	0	NA	Intergenic	Intergenic	36586	ID=evm.model.Herato1904.43-E2;Parent=evm.model.Herato1904.43								
1662	Herato1701	5413025	5413288	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.144-E3;Parent=evm.model.Herato1701.144)	-promoter-TSS (ID=evm.model.Herato1701.144-E3;Parent=evm.model.Herato1701.144)	-993	ID=evm.model.Herato1701.144-E3;Parent=evm.model.Herato1701.144								
2882	Herato0101	18544483	18544882	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.738-E4;Parent=evm.model.Herato0101.738)	-promoter-TSS (ID=evm.model.Herato0101.738-E4;Parent=evm.model.Herato0101.738)	-525	ID=evm.model.Herato0101.738-E4;Parent=evm.model.Herato0101.738								
3234	Herato1202	7457736	7458663	+	0	NA	Intergenic	Intergenic	1433	ID=evm.model.Herato1202.297-E5;Parent=evm.model.Herato1202.297								
574	Herato0701	3241076	3241290	+	0	NA	Intergenic	Intergenic	-9725	ID=evm.model.Herato0701.167-E1;Parent=evm.model.Herato0701.167								
5365	Herato0503	1074515	1076145	+	0	NA	Intergenic	Intergenic	3002	ID=evm.model.Herato0503.37.4-E3;Parent=evm.model.Herato0503.37.4								
660	Herato0701	5614113	5614507	+	0	NA	Intergenic	Intergenic	-10593	ID=evm.model.Herato0701.259-E1;Parent=evm.model.Herato0701.259								
3397	Herato1202	13558581	13558917	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.519-E8;Parent=evm.model.Herato1202.519)	-promoter-TSS (ID=evm.model.Herato1202.519-E8;Parent=evm.model.Herato1202.519)	137	ID=evm.model.Herato1202.519-E7;Parent=evm.model.Herato1202.519								
977	Herato1108	12404810	12405161	+	0	NA	Intergenic	Intergenic	-1315	ID=evm.model.Herato1108.520-E2;Parent=evm.model.Herato1108.520								
4916	Herato0215	1751361	1752066	+	0	NA	Intergenic	Intergenic	-4823	ID=evm.model.Herato0215.60.2-E1;Parent=evm.model.Herato0215.60.2								
566	Herato0701	3175370	3175834	+	0	NA	Intergenic	Intergenic	-26397	ID=evm.model.Herato0701.167-E4;Parent=evm.model.Herato0701.167								
5093	Herato0301	4551352	4551535	+	0	NA	Intergenic	Intergenic	9608	ID=evm.model.Herato0301.112-E1;Parent=evm.model.Herato0301.112								
3928	Herato1801	3058043	3058606	+	0	NA	Intergenic	Intergenic	1401	ID=evm.model.Herato1801.110.1-E10;Parent=evm.model.Herato1801.110.1								
4067	Herato1805	2714649	2714926	+	0	NA	Intergenic	Intergenic	66526	ID=novel_model_238_novel_model_241-E2;Parent=novel_model_238_novel_model_241								
5687	Herato1801	3188894	3190754	+	0	NA	Intergenic	Intergenic	-10016	ID=evm.model.Herato1801.112-E1;Parent=evm.model.Herato1801.112								
2765	Herato1108	6643478	6643812	+	0	NA	TTS (ID=evm.model.Herato1108.290-E1;Parent=evm.model.Herato1108.290)	-TTS (ID=evm.model.Herato1108.290-E1;Parent=evm.model.Herato1108.290)	842	ID=evm.model.Herato1108.290-E2;Parent=evm.model.Herato1108.290								
2299	Herato1005	2759685	2760230	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.140-E4;Parent=evm.model.Herato1005.140)	-promoter-TSS (ID=evm.model.Herato1005.140-E4;Parent=evm.model.Herato1005.140)	668	ID=evm.model.Herato1005.140-E3;Parent=evm.model.Herato1005.140								
108	Herato0601	2905231	2905857	+	0	NA	Intergenic	Intergenic	-3717	ID=evm.model.Herato0601.69-E1;Parent=evm.model.Herato0601.69								
2820	Herato1108	8298913	8299444	+	0	NA	Intergenic	Intergenic	1291	ID=evm.model.Herato1108.359.2-E18;Parent=evm.model.Herato1108.359.2								
604	Herato1108	1133837	1134248	+	0	NA	Intergenic	Intergenic	14308	ID=evm.model.Herato1108.30-E1;Parent=evm.model.Herato1108.30								
4940	Herato2101	304852	305129	+	0	NA	Intergenic	Intergenic	-33398	ID=evm.model.Herato2101.19-E1;Parent=evm.model.Herato2101.19								
477	Herato0701	436407	436793	+	0	NA	Intergenic	Intergenic	4544	ID=evm.model.Herato0701.14.5-E1;Parent=evm.model.Herato0701.14.5								
4880	Herato1601	2589557	2589877	+	0	NA	Intergenic	Intergenic	-3163	ID=evm.model.Herato1601.58-E2;Parent=evm.model.Herato1601.58								
