PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2up_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2up_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
30	Hmel206009	2348121	2348847	+	0	NA	Intergenic	Intergenic	-9882	ID=HMEL005363g1.t1-E1;Parent=HMEL005363g1.t1								
909	Hmel204013	1072690	1073005	+	0	NA	Intergenic	Intergenic	-12465	ID=HMEL036407g1.t1-E2;Parent=HMEL036407g1.t1								
654	Hmel218007	1340008	1340325	+	0	NA	Intergenic	Intergenic	5370	ID=HMEL034315g1.t1-E1;Parent=HMEL034315g1.t1								
570	Hmel216011	2221361	2221520	+	0	NA	Intergenic	Intergenic	-2145	ID=HMEL004389g1.t1-E1;Parent=HMEL004389g1.t1								
403	Hmel213013	187686	188055	+	0	NA	promoter-TSS (ID=HMEL015354g1.t1-E3;Parent=HMEL015354g1.t1)	-promoter-TSS (ID=HMEL015354g1.t1-E3;Parent=HMEL015354g1.t1)	-904	ID=HMEL015354g1.t1-E3;Parent=HMEL015354g1.t1								
252	Hmel210009	85050	85623	+	0	NA	Intergenic	Intergenic	3003	ID=HMEL005924-RA-E2;Parent=HMEL005924-RA								
466	Hmel202004	672998	673527	+	0	NA	Intergenic	Intergenic	-40711	ID=HMEL014170g1.t1-E1;Parent=HMEL014170g1.t1								
883	Hmel203048	227645	228008	+	0	NA	Intergenic	Intergenic	-8132	ID=HMEL036090g1.t3-E1;Parent=HMEL036090g1.t3								
156	Hmel208046	95230	95492	+	0	NA	Intergenic	Intergenic	-1025	ID=HMEL038092g1.t1-E5;Parent=HMEL038092g1.t1								
134	Hmel208003	112524	113507	+	0	NA	TTS (ID=HMEL037803g1.t1-E1;Parent=HMEL037803g1.t1)	-TTS (ID=HMEL037803g1.t1-E1;Parent=HMEL037803g1.t1)	1086	ID=HMEL037803g1.t1-E1;Parent=HMEL037803g1.t1								
75	Hmel207002	3706071	3706818	+	0	NA	Intergenic	Intergenic	-1787	ID=HMEL015859g1.t1-E2;Parent=HMEL015859g1.t1								
283	Hmel210011	3424411	3425190	+	0	NA	TTS (ID=HMEL030897g1.t1-E2;Parent=HMEL030897g1.t1)	-TTS (ID=HMEL030897g1.t1-E2;Parent=HMEL030897g1.t1)	163	ID=HMEL030898g1.t1-E1;Parent=HMEL030898g1.t1								
618	Hmel217004	4397895	4398084	+	0	NA	Intergenic	Intergenic	21068	ID=HMEL010081g1.t1-E6;Parent=HMEL010081g1.t1								
848	Hmel221009	288411	288758	+	0	NA	Intergenic	Intergenic	-2469	ID=HMEL002817g1.t1-E1;Parent=HMEL002817g1.t1								
655	Hmel218007	1347627	1348164	+	0	NA	Intergenic	Intergenic	13099	ID=HMEL034315g1.t1-E1;Parent=HMEL034315g1.t1								
59	Hmel201009	1666535	1666811	+	0	NA	Intergenic	Intergenic	1980	ID=HMEL030153g1.t1-E2;Parent=HMEL030153g1.t1								
421	Hmel213049	296588	297450	+	0	NA	TTS (ID=HMEL032065g1.t1-E1;Parent=HMEL032065g1.t1)	-TTS (ID=HMEL032065g1.t1-E1;Parent=HMEL032065g1.t1)	1366	ID=HMEL032065g1.t1-E1;Parent=HMEL032065g1.t1								
450	Hmel213067	889989	890267	+	0	NA	promoter-TSS (ID=HMEL012214g1.t1-E7;Parent=HMEL012214g1.t1)	-promoter-TSS (ID=HMEL012214g1.t1-E7;Parent=HMEL012214g1.t1)	-459	ID=HMEL012214g1.t1-E7;Parent=HMEL012214g1.t1								
271	Hmel210011	2205715	2206166	+	0	NA	Intergenic	Intergenic	14462	ID=HMEL030871g1.t1-E2;Parent=HMEL030871g1.t1								
703	Hmel218018	7671246	7671546	+	0	NA	Intergenic	Intergenic	4602	ID=HMEL016586g1.t1-E2;Parent=HMEL016586g1.t1								
491	Hmel214026	14913	15204	+	0	NA	Intergenic	Intergenic	-2564	ID=HMEL032575g1.t1-E4;Parent=HMEL032575g1.t1								
864	Hmel203033	462376	462647	+	0	NA	Intergenic	Intergenic	1594	ID=HMEL017477g1.t1-E1;Parent=HMEL017477g1.t1								
900	Hmel204001	515905	516364	+	0	NA	promoter-TSS (ID=HMEL036312g1.t1-E1;Parent=HMEL036312g1.t1)	-promoter-TSS (ID=HMEL036312g1.t1-E1;Parent=HMEL036312g1.t1)	41	ID=HMEL036312g1.t1-E1;Parent=HMEL036312g1.t1								
219	Hmel210001	343631	344046	+	0	NA	promoter-TSS (ID=HMEL013658g1.t1-E1;Parent=HMEL013658g1.t1)	-promoter-TSS (ID=HMEL013658g1.t1-E1;Parent=HMEL013658g1.t1)	-605	ID=HMEL013658g1.t1-E1;Parent=HMEL013658g1.t1								
318	Hmel211010	144615	144970	+	0	NA	Intergenic	Intergenic	-1928	ID=HMEL007185g1.t1-E1;Parent=HMEL007185g1.t1								
13	Hmel201009	373128	374481	+	0	NA	Intergenic	Intergenic	4973	ID=HMEL030124g1.t1-E3;Parent=HMEL030124g1.t1								
972	Hmel205020	890440	890638	+	0	NA	Intergenic	Intergenic	33345	ID=HMEL036807g1.t1-E1;Parent=HMEL036807g1.t1								
799	Hmel220003	1744680	1745000	+	0	NA	Intergenic	Intergenic	-8083	ID=HMEL017044g1.t1-E1;Parent=HMEL017044g1.t1								
105	Hmel207008	480196	480447	+	0	NA	Intergenic	Intergenic	4414	ID=HMEL007118g1.t1-E1;Parent=HMEL007118g1.t1								
473	Hmel214008	2286163	2287055	+	0	NA	Intergenic	Intergenic	18272	ID=HMEL032376g1.t1-E1;Parent=HMEL032376g1.t1								
925	Hmel204017	2621242	2621488	+	0	NA	promoter-TSS (ID=HMEL036488g1.t1-E1;Parent=HMEL036488g1.t1)	-promoter-TSS (ID=HMEL036488g1.t1-E1;Parent=HMEL036488g1.t1)	27	ID=HMEL036488g1.t1-E1;Parent=HMEL036488g1.t1								
840	Hmel220014	160401	161576	+	0	NA	Intergenic	Intergenic	-34264	ID=HmelUGT351A1-E1;Parent=HmelUGT351A1								
185	Hmel209001	1261925	1263068	+	0	NA	Intergenic	Intergenic	41214	ID=HMEL007611-RA-E4;Parent=HMEL007611-RA								
3	Hmel201008	50798	50943	+	0	NA	Intergenic	Intergenic	-18006	ID=HMEL002949g1.t1-E1;Parent=HMEL002949g1.t1								
597	Hmel217004	470766	470982	+	0	NA	Intergenic	Intergenic	-20473	ID=HMEL033774g1.t1-E1;Parent=HMEL033774g1.t1								
248	Hmel210005	1178148	1178515	+	0	NA	Intergenic	Intergenic	-1967	ID=HMEL030780g1.t1-E1;Parent=HMEL030780g1.t1								
390	Hmel213004	806704	807194	+	0	NA	Intergenic	Intergenic	-12703	ID=HMEL031774g1.t1-E1;Parent=HMEL031774g1.t1								
146	Hmel208021	562323	562992	+	0	NA	Intergenic	Intergenic	9105	ID=HMEL037960g1.t1-E2;Parent=HMEL037960g1.t1								
111	Hmel207021	324694	325108	+	0	NA	promoter-TSS (ID=HMEL037658g1.t1-E2;Parent=HMEL037658g1.t1)	-promoter-TSS (ID=HMEL037658g1.t1-E2;Parent=HMEL037658g1.t1)	-615	ID=HMEL037658g1.t1-E2;Parent=HMEL037658g1.t1								
802	Hmel220003	2563543	2563754	+	0	NA	Intergenic	Intergenic	-3241	ID=HMEL012545g1.t1-E1;Parent=HMEL012545g1.t1								
38	Hmel206009	3315581	3315965	+	0	NA	promoter-TSS (ID=HMEL002658g1.t1-E2;Parent=HMEL002658g1.t1)	-promoter-TSS (ID=HMEL002658g1.t1-E2;Parent=HMEL002658g1.t1)	-352	ID=HMEL002658g1.t2-E2;Parent=HMEL002658g1.t2								
356	Hmel212004	594991	595276	+	0	NA	Intergenic	Intergenic	21275	ID=HMEL017123g1.t1-E1;Parent=HMEL017123g1.t1								
408	Hmel213020	932348	932629	+	0	NA	Intergenic	Intergenic	-4368	ID=HMEL002520g1.t1-E1;Parent=HMEL002520g1.t1								
4	Hmel205024	185687	186197	+	0	NA	Intergenic	Intergenic	-1136	ID=HMEL036850g1.t1-E2;Parent=HMEL036850g1.t1								
528	Hmel215047	1435790	1436103	+	0	NA	Intergenic	Intergenic	-5984	ID=HMEL032906g1.t1-E1;Parent=HMEL032906g1.t1								
164	Hmel208051	743997	744358	+	0	NA	Intergenic	Intergenic	-4837	ID=HMEL038155g1.t1-E1;Parent=HMEL038155g1.t1								
807	Hmel220005	734830	735170	+	0	NA	Intergenic	Intergenic	9849	ID=HMEL035058g1.t1-E2;Parent=HMEL035058g1.t1								
196	Hmel209007	534765	535055	+	0	NA	promoter-TSS (ID=HMEL030374g1.t1-E2;Parent=HMEL030374g1.t1)	-promoter-TSS (ID=HMEL030374g1.t1-E2;Parent=HMEL030374g1.t1)	-523	ID=HMEL030374g1.t1-E2;Parent=HMEL030374g1.t1								
945	Hmel201007	1497972	1498522	+	0	NA	Intergenic	Intergenic	-26222	ID=HMEL010942g1.t1-E1;Parent=HMEL010942g1.t1								
242	Hmel210005	427066	427486	+	0	NA	Intergenic	Intergenic	-2685	ID=HMEL014104g1.t1-E1;Parent=HMEL014104g1.t1								
