PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_melpUnique_D1up.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_melpUnique_D1up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1106	Hmel212011	1301900	1302090	+	0	NA	promoter-TSS (ID=HMEL031615g1.t1-E2;Parent=HMEL031615g1.t1)	-promoter-TSS (ID=HMEL031615g1.t1-E2;Parent=HMEL031615g1.t1)	-794	ID=HMEL031615g1.t1-E2;Parent=HMEL031615g1.t1								
1402	Hmel215034	163644	163957	+	0	NA	Intergenic	Intergenic	-1432	ID=HMEL022129g1.t1-E1;Parent=HMEL022129g1.t1								
1836	Hmel219014	599748	599903	+	0	NA	Intergenic	Intergenic	2327	ID=HMEL014653g1.t1-E7;Parent=HMEL014653g1.t1								
1531	Hmel217004	1813778	1814652	+	0	NA	promoter-TSS (ID=HMEL016700g1.t1-E2;Parent=HMEL016700g1.t1)	-promoter-TSS (ID=HMEL016700g1.t1-E2;Parent=HMEL016700g1.t1)	-937	ID=HMEL016700g1.t1-E2;Parent=HMEL016700g1.t1								
1841	Hmel219014	1791863	1792230	+	0	NA	Intergenic	Intergenic	28912	ID=HMEL004932g1.t1-E1;Parent=HMEL004932g1.t1								
347	Hmel205022	784838	785356	+	0	NA	Intergenic	Intergenic	13080	ID=HMEL036833g1.t1-E1;Parent=HMEL036833g1.t1								
1333	Hmel214010	250585	251291	+	0	NA	Intergenic	Intergenic	-3572	ID=HMEL032397g1.t1-E1;Parent=HMEL032397g1.t1								
434	Hmel206019	1503182	1503521	+	0	NA	promoter-TSS (ID=HMEL037238g1.t1-E1;Parent=HMEL037238g1.t1)	-promoter-TSS (ID=HMEL037238g1.t1-E1;Parent=HMEL037238g1.t1)	-397	ID=HMEL037238g1.t1-E1;Parent=HMEL037238g1.t1								
865	Hmel210011	3647962	3649508	+	0	NA	Intergenic	Intergenic	-16384	ID=HMEL015497g1.t2-E1;Parent=HMEL015497g1.t2								
1184	Hmel213020	343520	344967	+	0	NA	Intergenic	Intergenic	-2270	ID=HMEL031881g1.t1-E2;Parent=HMEL031881g1.t1								
442	Hmel206021	152763	152955	+	0	NA	promoter-TSS (ID=HMEL037284g1.t1-E1;Parent=HMEL037284g1.t1)	-promoter-TSS (ID=HMEL037284g1.t1-E1;Parent=HMEL037284g1.t1)	-941	ID=HMEL037284g1.t1-E1;Parent=HMEL037284g1.t1								
2156	Hmel221044	516451	517061	+	0	NA	Intergenic	Intergenic	-1980	ID=HMEL011561g1.t1-E3;Parent=HMEL011561g1.t1								
1577	Hmel217019	77123	77380	+	0	NA	promoter-TSS (ID=HMEL034027g1.t1-E1;Parent=HMEL034027g1.t1)	-promoter-TSS (ID=HMEL034027g1.t1-E1;Parent=HMEL034027g1.t1)	-15	ID=HMEL034027g1.t1-E1;Parent=HMEL034027g1.t1								
1572	Hmel217018	2242778	2243244	+	0	NA	Intergenic	Intergenic	-16588	ID=HMEL034020g1.t1-E1;Parent=HMEL034020g1.t1								
689	Hmel209006	157144	157670	+	0	NA	Intergenic	Intergenic	-20546	ID=HMEL030344g1.t1-E1;Parent=HMEL030344g1.t1								
886	Hmel211001	20247	20448	+	0	NA	Intergenic	Intergenic	19994	ID=HMEL015344g1.t1-E1;Parent=HMEL015344g1.t1								
1116	Hmel212013	1000580	1000855	+	0	NA	TTS (ID=HMEL007389g1.t1-E5;Parent=HMEL007389g1.t1)	-TTS (ID=HMEL007389g1.t1-E5;Parent=HMEL007389g1.t1)	633	ID=HMEL007389g1.t1-E5;Parent=HMEL007389g1.t1								
1329	Hmel214008	1096597	1096928	+	0	NA	Intergenic	Intergenic	8626	ID=HMEL032336g1.t1-E7;Parent=HMEL032336g1.t1								
1725	Hmel218018	6059485	6059664	+	0	NA	Intergenic	Intergenic	-16065	ID=HMEL007355g1.t3-E1;Parent=HMEL007355g1.t3								
727	Hmel209007	4272948	4273158	+	0	NA	Intergenic	Intergenic	-9981	ID=HMEL009262g1.t1-E1;Parent=HMEL009262g1.t1								
320	Hmel221036	161123	161664	+	0	NA	Intergenic	Intergenic	-3785	ID=HMEL012248g1.t1-E1;Parent=HMEL012248g1.t1								
939	Hmel211004	3733240	3733395	+	0	NA	Intergenic	Intergenic	10702	ID=HMEL031132g1.t1-E1;Parent=HMEL031132g1.t1								
811	Hmel210005	332042	333294	+	0	NA	Intergenic	Intergenic	5982	ID=HMEL014115g1.t1-E1;Parent=HMEL014115g1.t1								
1670	Hmel218018	823479	823641	+	0	NA	Intergenic	Intergenic	-14274	ID=HMEL034356g1.t1-E1;Parent=HMEL034356g1.t1								
2010	Hmel221009	77033	77799	+	0	NA	Intergenic	Intergenic	-2375	ID=HMEL008775g1.t1-E2;Parent=HMEL008775g1.t1								
465	Hmel207002	1870196	1870950	+	0	NA	Intergenic	Intergenic	-1948	ID=HMEL037394g1.t1-E2;Parent=HMEL037394g1.t1								
249	Hmel204017	85268	85559	+	0	NA	TTS (ID=HMEL036415g1.t2-E2;Parent=HMEL036415g1.t2)	-TTS (ID=HMEL036415g1.t2-E2;Parent=HMEL036415g1.t2)	620	ID=HMEL036415g1.t2-E2;Parent=HMEL036415g1.t2								
1612	Hmel218005	138428	139569	+	0	NA	Intergenic	Intergenic	2637	ID=HmGr1_1-E8;Parent=HmGr1_1								
819	Hmel210005	833275	833789	+	0	NA	promoter-TSS (ID=HMEL030771g1.t1-E1;Parent=HMEL030771g1.t1)	-promoter-TSS (ID=HMEL030771g1.t1-E1;Parent=HMEL030771g1.t1)	-27	ID=HMEL030771g1.t1-E1;Parent=HMEL030771g1.t1								
1177	Hmel213014	51042	51262	+	0	NA	TTS (ID=HMEL005325g2.t1-E9;Parent=HMEL005325g2.t1)	-TTS (ID=HMEL005325g2.t1-E9;Parent=HMEL005325g2.t1)	734	ID=HMEL005325g2.t1-E9;Parent=HMEL005325g2.t1								
1189	Hmel213025	22940	23307	+	0	NA	Intergenic	Intergenic	-1481	ID=HMEL031921g1.t1-E1;Parent=HMEL031921g1.t1								
1127	Hmel212013	2242081	2242451	+	0	NA	Intergenic	Intergenic	1296	ID=HMEL011480g1.t1-E10;Parent=HMEL011480g1.t1								
1537	Hmel217004	3051213	3051902	+	0	NA	Intergenic	Intergenic	-11740	ID=HMEL005244g1.t1-E1;Parent=HMEL005244g1.t1								
894	Hmel211004	6905	7583	+	0	NA	Intergenic	Intergenic	-2039	ID=HMEL015207g1.t1-E1;Parent=HMEL015207g1.t1								
1748	Hmel218018	7412421	7412611	+	0	NA	Intergenic	Intergenic	-28385	ID=HMEL034479g1.t1-E1;Parent=HMEL034479g1.t1								
2127	Hmel221023	5577	5795	+	0	NA	Intergenic	Intergenic	19311	ID=HMEL035690g1.t1-E2;Parent=HMEL035690g1.t1								
858	Hmel210011	3146586	3148202	+	0	NA	Intergenic	Intergenic	4653	ID=HMEL015972g1.t1-E3;Parent=HMEL015972g1.t1								
1298	Hmel213069	827618	827766	+	0	NA	Intergenic	Intergenic	-3349	ID=HMEL009737g1.t1-E1;Parent=HMEL009737g1.t1								
140	Hmel202006	3633041	3633410	+	0	NA	Intergenic	Intergenic	2972	ID=HMEL033348g1.t1-E2;Parent=HMEL033348g1.t1								
1900	Hmel220005	681158	681901	+	0	NA	Intergenic	Intergenic	10147	ID=HMEL012263g2.t1-E2;Parent=HMEL012263g2.t1								
385	Hmel206009	1995158	1996592	+	0	NA	Intergenic	Intergenic	-5862	ID=HMEL037036g1.t1-E1;Parent=HMEL037036g1.t1								
954	Hmel211009	768862	769060	+	0	NA	Intergenic	Intergenic	-2581	ID=HMEL009784g1.t1-E1;Parent=HMEL009784g1.t1								
1359	Hmel214024	352019	352197	+	0	NA	promoter-TSS (ID=HMEL022255g1.t1-E1;Parent=HMEL022255g1.t1)	-promoter-TSS (ID=HMEL022255g1.t1-E1;Parent=HMEL022255g1.t1)	-858	ID=HMEL022255g1.t1-E1;Parent=HMEL022255g1.t1								
1479	Hmel216011	1435939	1436173	+	0	NA	Intergenic	Intergenic	-37431	ID=HMEL033558g1.t1-E1;Parent=HMEL033558g1.t1								
801	Hmel210004	7188835	7189090	+	0	NA	Intergenic	Intergenic	-1406	ID=HMEL004081g1.t1-E6;Parent=HMEL004081g1.t1								
985	Hmel211014	240528	240919	+	0	NA	Intergenic	Intergenic	-25714	ID=HMEL011834g1.t1-E1;Parent=HMEL011834g1.t1								
971	Hmel211012	641142	641338	+	0	NA	Intergenic	Intergenic	-2334	ID=HMEL010318g1.t1-E1;Parent=HMEL010318g1.t1								
754	Hmel210004	1519564	1519867	+	0	NA	Intergenic	Intergenic	11843	ID=HMEL002880g1.t1-E4;Parent=HMEL002880g1.t1								
479	Hmel207002	2869015	2869593	+	0	NA	TTS (ID=HMEL007142g1.t1-E2;Parent=HMEL007142g1.t1)	-TTS (ID=HMEL007142g1.t1-E2;Parent=HMEL007142g1.t1)	1175	ID=HMEL007142g1.t1-E2;Parent=HMEL007142g1.t1								
847	Hmel210011	407596	408038	+	0	NA	Intergenic	Intergenic	8308	ID=HMEL030827g1.t1-E2;Parent=HMEL030827g1.t1								
1166	Hmel213012	191474	191719	+	0	NA	Intergenic	Intergenic	-24286	ID=HMEL003658g1.t1-E1;Parent=HMEL003658g1.t1								
2166	Hmel221045	32658	33024	+	0	NA	Intergenic	Intergenic	-3954	ID=HMEL035805g1.t1-E1;Parent=HMEL035805g1.t1								
1563	Hmel217018	812563	813357	+	0	NA	Intergenic	Intergenic	-1945	ID=HMEL033976g1.t1-E1;Parent=HMEL033976g1.t1								
1003	Hmel211015	301675	301822	+	0	NA	TTS (ID=HMEL015408g1.t1-E7;Parent=HMEL015408g1.t1)	-TTS (ID=HMEL015408g1.t1-E7;Parent=HMEL015408g1.t1)	911	ID=HMEL015408g1.t1-E7;Parent=HMEL015408g1.t1								
1378	Hmel215006	1435636	1435954	+	0	NA	Intergenic	Intergenic	-2497	ID=HMEL000033-RA-E3;Parent=HMEL000033-RA								
1054	Hmel212001	3694376	3695921	+	0	NA	promoter-TSS (ID=HMEL013191g1.t1-E1;Parent=HMEL013191g1.t1)	-promoter-TSS (ID=HMEL013191g1.t1-E1;Parent=HMEL013191g1.t1)	-710	ID=HMEL013191g1.t1-E1;Parent=HMEL013191g1.t1								
1800	Hmel219003	6154373	6156010	+	0	NA	promoter-TSS (ID=HMEL008572g1.t1-E2;Parent=HMEL008572g1.t1)	-promoter-TSS (ID=HMEL008572g1.t1-E2;Parent=HMEL008572g1.t1)	359	ID=HMEL008572g1.t1-E1;Parent=HMEL008572g1.t1								
2101	Hmel221015	301820	302082	+	0	NA	Intergenic	Intergenic	-3358	ID=HMEL035651g1.t1-E1;Parent=HMEL035651g1.t1								
619	Hmel208021	609519	611527	+	0	NA	Intergenic	Intergenic	5579	ID=HMEL037962g1.t1-E3;Parent=HMEL037962g1.t1								
1717	Hmel218018	5260118	5260423	+	0	NA	Intergenic	Intergenic	15802	ID=HMEL004599g1.t1-E1;Parent=HMEL004599g1.t1								
698	Hmel209006	352853	353625	+	0	NA	Intergenic	Intergenic	-1425	ID=HMEL013610g3.t1-E1;Parent=HMEL013610g3.t1								
1634	Hmel218007	441311	441606	+	0	NA	Intergenic	Intergenic	1664	ID=HMEL006505g3.t1-E2;Parent=HMEL006505g3.t1								
621	Hmel208021	997734	998096	+	0	NA	promoter-TSS (ID=HMEL004812g1.t1-E1;Parent=HMEL004812g1.t1)	-promoter-TSS (ID=HMEL004812g1.t1-E1;Parent=HMEL004812g1.t1)	18	ID=HMEL004812g1.t1-E1;Parent=HMEL004812g1.t1								
524	Hmel207008	81582	82451	+	0	NA	Intergenic	Intergenic	-30484	ID=HMEL011586g1.t1-E1;Parent=HMEL011586g1.t1								
2176	Hmel203067	1110184	1110505	+	0	NA	Intergenic	Intergenic	-3632	ID=HMEL036157g1.t1-E1;Parent=HMEL036157g1.t1								
1848	Hmel219014	2542088	2542329	+	0	NA	TTS (ID=HMEL016421g1.t1-E3;Parent=HMEL016421g1.t1)	-TTS (ID=HMEL016421g1.t1-E3;Parent=HMEL016421g1.t1)	779	ID=HMEL016421g1.t1-E3;Parent=HMEL016421g1.t1								
598	Hmel208019	16788	17137	+	0	NA	Intergenic	Intergenic	46327	ID=HMEL013427g1.t1-E2;Parent=HMEL013427g1.t1								
780	Hmel210004	6462460	6463399	+	0	NA	Intergenic	Intergenic	-16115	ID=HMEL009642g1.t1-E1;Parent=HMEL009642g1.t1								
240	Hmel204013	470405	470921	+	0	NA	promoter-TSS (ID=HMEL036395g1.t1-E5;Parent=HMEL036395g1.t1)	-promoter-TSS (ID=HMEL036395g1.t1-E5;Parent=HMEL036395g1.t1)	-698	ID=HMEL036395g1.t1-E5;Parent=HMEL036395g1.t1								
1433	Hmel215047	1873010	1873132	+	0	NA	Intergenic	Intergenic	-4508	ID=HMEL021304g1.t1-E1;Parent=HMEL021304g1.t1								
1666	Hmel218018	689177	689502	+	0	NA	promoter-TSS (ID=HMEL016239g1.t1-E1;Parent=HMEL016239g1.t1)	-promoter-TSS (ID=HMEL016239g1.t1-E1;Parent=HMEL016239g1.t1)	-742	ID=HMEL016239g1.t1-E1;Parent=HMEL016239g1.t1								
2209	Hmel221012	236366	236918	+	0	NA	promoter-TSS (ID=HMEL012086g1.t1-E2;Parent=HMEL012086g1.t1)	-promoter-TSS (ID=HMEL012086g1.t1-E2;Parent=HMEL012086g1.t1)	116	ID=HMEL012086g1.t1-E1;Parent=HMEL012086g1.t1								
230	Hmel204003	228907	229978	+	0	NA	Intergenic	Intergenic	28674	ID=HMEL036354g1.t1-E1;Parent=HMEL036354g1.t1								
115	Hmel201019	353417	354111	+	0	NA	Intergenic	Intergenic	11945	ID=HMEL002401g1.t1-E3;Parent=HMEL002401g1.t1								
377	Hmel206009	7595	7985	+	0	NA	Intergenic	Intergenic	-5385	ID=HMEL003609g1.t1-E1;Parent=HMEL003609g1.t1								
2050	Hmel221012	1245240	1245640	+	0	NA	Intergenic	Intergenic	1245	ID=HMEL016654g5.t1-E13;Parent=HMEL016654g5.t1								
602	Hmel208019	211746	212453	+	0	NA	Intergenic	Intergenic	1851	ID=HMEL037905g1.t1-E1;Parent=HMEL037905g1.t1								
922	Hmel211004	1829069	1829687	+	0	NA	Intergenic	Intergenic	-1328	ID=HMEL031070g1.t1-E1;Parent=HMEL031070g1.t1								
1311	Hmel213071	97975	98710	+	0	NA	Intergenic	Intergenic	-4964	ID=HMEL004684g1.t1-E1;Parent=HMEL004684g1.t1								
1072	Hmel212004	246833	247092	+	0	NA	Intergenic	Intergenic	-6749	ID=HMEL018011g1.t1-E1;Parent=HMEL018011g1.t1								
1787	Hmel219003	3480407	3480726	+	0	NA	Intergenic	Intergenic	-10096	ID=HMEL006188-RA-E1;Parent=HMEL006188-RA								
1394	Hmel215032	35006	35639	+	0	NA	Intergenic	Intergenic	-42612	ID=HMEL016290g1.t1-E1;Parent=HMEL016290g1.t1								
612	Hmel208019	708642	708780	+	0	NA	Intergenic	Intergenic	4543	ID=HMEL037925g1.t1-E2;Parent=HMEL037925g1.t1								
936	Hmel211004	3558058	3558456	+	0	NA	promoter-TSS (ID=HMEL006268g1.t1-E2;Parent=HMEL006268g1.t1)	-promoter-TSS (ID=HMEL006268g1.t1-E2;Parent=HMEL006268g1.t1)	-681	ID=HMEL006268g1.t1-E2;Parent=HMEL006268g1.t1								
1391	Hmel215029	47192	47894	+	0	NA	exon (ID=HMEL032762g1.t1-E1;Parent=HMEL032762g1.t1, exon 1 of 1)	-exon (ID=HMEL032762g1.t1-E1;Parent=HMEL032762g1.t1, exon 1 of 1)	188	ID=HMEL032762g1.t1-E1;Parent=HMEL032762g1.t1								
1277	Hmel213065	695802	696109	+	0	NA	Intergenic	Intergenic	-12267	ID=HMEL014721g1.t1-E1;Parent=HMEL014721g1.t1								
1086	Hmel212006	404268	405699	+	0	NA	Intergenic	Intergenic	-35220	ID=HMEL031535g1.t1-E1;Parent=HMEL031535g1.t1								
701	Hmel209007	327944	328820	+	0	NA	promoter-TSS (ID=HMEL007484g1.t1-E5;Parent=HMEL007484g1.t1)	-promoter-TSS (ID=HMEL007484g1.t1-E5;Parent=HMEL007484g1.t1)	-202	ID=HMEL007484g1.t2-E5;Parent=HMEL007484g1.t2								
214	Hmel203069	2102877	2104429	+	0	NA	Intergenic	Intergenic	-9997	ID=HMEL017401g3.t1-E1;Parent=HMEL017401g3.t1								
564	Hmel207021	333661	333915	+	0	NA	Intergenic	Intergenic	-3268	ID=HMEL037658g1.t1-E1;Parent=HMEL037658g1.t1								
1650	Hmel218015	12428	12791	+	0	NA	Intergenic	Intergenic	-29647	ID=HMEL034345g1.t1-E1;Parent=HMEL034345g1.t1								
2074	Hmel221012	3042221	3043138	+	0	NA	Intergenic	Intergenic	-5060	ID=HMEL007231g1.t1-E1;Parent=HMEL007231g1.t1								
731	Hmel209007	4560708	4561207	+	0	NA	Intergenic	Intergenic	19147	ID=HMEL003866g1.t1-E3;Parent=HMEL003866g1.t1								
1967	Hmel220022	697913	698303	+	0	NA	promoter-TSS (ID=HMEL035408g1.t1-E2;Parent=HMEL035408g1.t1)	-promoter-TSS (ID=HMEL035408g1.t1-E2;Parent=HMEL035408g1.t1)	-472	ID=HMEL035408g1.t1-E2;Parent=HMEL035408g1.t1								
657	Hmel209001	455684	456160	+	0	NA	Intergenic	Intergenic	-19512	ID=HMEL005276g1.t1-E1;Parent=HMEL005276g1.t1								
2139	Hmel221032	43551	43992	+	0	NA	promoter-TSS (ID=HMEL003625g1.t1-E1;Parent=HMEL003625g1.t1)	-promoter-TSS (ID=HMEL003625g1.t1-E1;Parent=HMEL003625g1.t1)	79	ID=HMEL003625g1.t1-E1;Parent=HMEL003625g1.t1								
1865	Hmel219018	947538	947983	+	0	NA	Intergenic	Intergenic	2262	ID=HMEL034904g1.t1-E2;Parent=HMEL034904g1.t1								
1783	Hmel219003	3117898	3118148	+	0	NA	Intergenic	Intergenic	-9529	ID=HMEL006176g1.t1-E2;Parent=HMEL006176g1.t1								
768	Hmel210004	4580698	4581031	+	0	NA	TTS (ID=HMEL018076g1.t1-E5;Parent=HMEL018076g1.t1)	-TTS (ID=HMEL018076g1.t1-E5;Parent=HMEL018076g1.t1)	1079	ID=HMEL018076g1.t1-E5;Parent=HMEL018076g1.t1								
1928	Hmel220005	5026621	5027333	+	0	NA	Intergenic	Intergenic	-1107	ID=HMEL035222g1.t1-E1;Parent=HMEL035222g1.t1								
1092	Hmel212009	567844	568049	+	0	NA	Intergenic	Intergenic	-2036	ID=HMEL031558g1.t1-E1;Parent=HMEL031558g1.t1								
503	Hmel207002	5771245	5771884	+	0	NA	Intergenic	Intergenic	-4786	ID=HMEL008244g1.t1-E1;Parent=HMEL008244g1.t1								
1756	Hmel218018	8037753	8038987	+	0	NA	Intergenic	Intergenic	1616	ID=HMEL016597g1.t2-E5;Parent=HMEL016597g1.t2								
1636	Hmel218007	475449	476018	+	0	NA	Intergenic	Intergenic	23944	ID=HMEL034296g1.t2-E3;Parent=HMEL034296g1.t2								
1483	Hmel216011	1696147	1696686	+	0	NA	Intergenic	Intergenic	-4586	ID=HMEL033564g1.t1-E1;Parent=HMEL033564g1.t1								
338	Hmel205020	806002	806144	+	0	NA	Intergenic	Intergenic	-5261	ID=HMEL036806g1.t1-E1;Parent=HMEL036806g1.t1								
576	Hmel207021	2282161	2282542	+	0	NA	Intergenic	Intergenic	2787	ID=HMEL037718g1.t1-E2;Parent=HMEL037718g1.t1								
761	Hmel210004	2381650	2382579	+	0	NA	Intergenic	Intergenic	-10788	ID=HMEL017165g1.t1-E3;Parent=HMEL017165g1.t1								
1996	Hmel221005	497795	498189	+	0	NA	promoter-TSS (ID=HMEL015066g2.t1-E2;Parent=HMEL015066g2.t1)	-promoter-TSS (ID=HMEL015066g2.t1-E2;Parent=HMEL015066g2.t1)	-91	ID=HMEL015066g2.t1-E2;Parent=HMEL015066g2.t1								
738	Hmel210001	310287	310470	+	0	NA	Intergenic	Intergenic	-7617	ID=HMEL013651g1.t1-E1;Parent=HMEL013651g1.t1								
1775	Hmel219003	1479509	1479834	+	0	NA	Intergenic	Intergenic	2399	ID=HMEL016978g1.t1-E2;Parent=HMEL016978g1.t1								
1415	Hmel215044	259018	259632	+	0	NA	Intergenic	Intergenic	2308	ID=HMEL032833g1.t1-E1;Parent=HMEL032833g1.t1								
484	Hmel207002	3231669	3231963	+	0	NA	Intergenic	Intergenic	-3368	ID=HMEL009342g1.t1-E2;Parent=HMEL009342g1.t1								
1036	Hmel212001	2292535	2293173	+	0	NA	Intergenic	Intergenic	-3650	ID=HMEL016816g1.t1-E6;Parent=HMEL016816g1.t1								
1078	Hmel212004	1609516	1610273	+	0	NA	Intergenic	Intergenic	15422	ID=HMEL012589g1.t2-E16;Parent=HMEL012589g1.t2								
1243	Hmel213054	164101	164375	+	0	NA	Intergenic	Intergenic	-2620	ID=HMEL007986g1.t1-E1;Parent=HMEL007986g1.t1								
2065	Hmel221012	2742157	2744044	+	0	NA	Intergenic	Intergenic	27224	ID=HMEL035613g1.t1-E2;Parent=HMEL035613g1.t1								
1265	Hmel213062	1131592	1132797	+	0	NA	Intergenic	Intergenic	-5590	ID=HMEL014870g1.t1-E3;Parent=HMEL014870g1.t1								
544	Hmel207011	286026	286239	+	0	NA	Intergenic	Intergenic	-5247	ID=HMEL007901g2.t1-E1;Parent=HMEL007901g2.t1								
623	Hmel208021	1019052	1019415	+	0	NA	promoter-TSS (ID=HMEL004812g6.t1-E1;Parent=HMEL004812g6.t1)	-promoter-TSS (ID=HMEL004812g6.t1-E1;Parent=HMEL004812g6.t1)	-533	ID=HMEL004812g6.t1-E1;Parent=HMEL004812g6.t1								
1512	Hmel217004	340509	341149	+	0	NA	Intergenic	Intergenic	15621	ID=HMEL007464g1.t1-E1;Parent=HMEL007464g1.t1								
1196	Hmel213025	500599	500873	+	0	NA	Intergenic	Intergenic	-15041	ID=HMEL031952g1.t1-E1;Parent=HMEL031952g1.t1								
1114	Hmel212013	955785	956727	+	0	NA	Intergenic	Intergenic	3117	ID=HMEL011981g1.t1-E1;Parent=HMEL011981g1.t1								
328	Hmel205015	142995	143543	+	0	NA	Intergenic	Intergenic	-6925	ID=HMEL002495g1.t1-E1;Parent=HMEL002495g1.t1								
239	Hmel204005	23931	27082	+	0	NA	Intergenic	Intergenic	-2304	ID=HMEL014602g2.t1-E1;Parent=HMEL014602g2.t1								
122	Hmel202004	1183530	1184235	+	0	NA	Intergenic	Intergenic	-14174	ID=HMEL003566-RA-E1;Parent=HMEL003566-RA								
269	Hmel204017	2747905	2748608	+	0	NA	Intergenic	Intergenic	18392	ID=HMEL009923g2.t1-E2;Parent=HMEL009923g2.t1								
628	Hmel208026	81497	81804	+	0	NA	Intergenic	Intergenic	-1832	ID=HMEL002366g1.t1-E2;Parent=HMEL002366g1.t1								
878	Hmel210011	4766054	4768000	+	0	NA	Intergenic	Intergenic	1730	ID=HMEL030926g1.t1-E2;Parent=HMEL030926g1.t1								
1223	Hmel213051	122726	123047	+	0	NA	promoter-TSS (ID=HMEL009973g1.t1-E5;Parent=HMEL009973g1.t1)	-promoter-TSS (ID=HMEL009973g1.t1-E5;Parent=HMEL009973g1.t1)	-35	ID=HMEL009973g1.t1-E5;Parent=HMEL009973g1.t1								
363	Hmel206006	1866516	1868540	+	0	NA	Intergenic	Intergenic	-2580	ID=HmGr43_1-E1;Parent=HmGr43_1								
733	Hmel209007	4818119	4819267	+	0	NA	TTS (ID=HMEL009670g3.t1-E1;Parent=HMEL009670g3.t1)	-TTS (ID=HMEL009670g3.t1-E1;Parent=HMEL009670g3.t1)	547	ID=HMEL009670g3.t1-E1;Parent=HMEL009670g3.t1								
2159	Hmel221045	286228	286587	+	0	NA	promoter-TSS (ID=HMEL017740g1.t1-E1;Parent=HMEL017740g1.t1)	-promoter-TSS (ID=HMEL017740g1.t1-E1;Parent=HMEL017740g1.t1)	-474	ID=HMEL017740g1.t1-E1;Parent=HMEL017740g1.t1								
630	Hmel208026	106814	107271	+	0	NA	Intergenic	Intergenic	9718	ID=HMEL002366g4.t1-E1;Parent=HMEL002366g4.t1								
997	Hmel211014	129688	130871	+	0	NA	Intergenic	Intergenic	18604	ID=HMEL004192g1.t1-E2;Parent=HMEL004192g1.t1								
1449	Hmel216001	545472	545638	+	0	NA	Intergenic	Intergenic	1102	ID=HMEL014313g1.t1-E6;Parent=HMEL014313g1.t1								
608	Hmel208019	329005	329620	+	0	NA	Intergenic	Intergenic	11127	ID=HMEL009964g1.t1-E1;Parent=HMEL009964g1.t1								
1234	Hmel213052	167087	167287	+	0	NA	TTS (ID=HMEL009884g2.t1-E1;Parent=HMEL009884g2.t1)	-TTS (ID=HMEL009884g2.t1-E1;Parent=HMEL009884g2.t1)	976	ID=HMEL009884g2.t1-E1;Parent=HMEL009884g2.t1								
1649	Hmel218013	93081	93910	+	0	NA	Intergenic	Intergenic	49969	ID=HMEL034339g1.t1-E1;Parent=HMEL034339g1.t1								
1314	Hmel213071	172562	172797	+	0	NA	promoter-TSS (ID=HMEL032243g1.t1-E2;Parent=HMEL032243g1.t1)	-promoter-TSS (ID=HMEL032243g1.t1-E2;Parent=HMEL032243g1.t1)	55	ID=HMEL032243g1.t1-E2;Parent=HMEL032243g1.t1								
1798	Hmel219003	4647398	4647887	+	0	NA	Intergenic	Intergenic	-5875	ID=HMEL034652g1.t1-E1;Parent=HMEL034652g1.t1								
1474	Hmel216011	1365595	1367730	+	0	NA	Intergenic	Intergenic	50458	ID=HMEL033557g1.t1-E2;Parent=HMEL033557g1.t1								
125	Hmel202006	463912	464700	+	0	NA	Intergenic	Intergenic	3060	ID=HMEL008335g1.t1-E11;Parent=HMEL008335g1.t1								
522	Hmel207008	60660	61047	+	0	NA	Intergenic	Intergenic	38286	ID=HmGr15_1-E3;Parent=HmGr15_1								
1632	Hmel218007	535935	536287	+	0	NA	Intergenic	Intergenic	-1057	ID=HMEL034298g1.t1-E1;Parent=HMEL034298g1.t1								
44	Hmel201009	225652	226150	+	0	NA	Intergenic	Intergenic	2370	ID=HMEL030122g1.t1-E1;Parent=HMEL030122g1.t1								
1423	Hmel215047	853430	854095	+	0	NA	TTS (ID=HMEL032879g1.t1-E1;Parent=HMEL032879g1.t1)	-TTS (ID=HMEL032879g1.t1-E1;Parent=HMEL032879g1.t1)	1001	ID=HMEL032879g1.t1-E1;Parent=HMEL032879g1.t1								
2152	Hmel221041	26148	27038	+	0	NA	Intergenic	Intergenic	-12066	ID=HMEL035786g1.t1-E1;Parent=HMEL035786g1.t1								
1687	Hmel218018	2087020	2087936	+	0	NA	Intergenic	Intergenic	-6159	ID=HMEL016189g1.t1-E1;Parent=HMEL016189g1.t1								
667	Hmel209005	417026	417569	+	0	NA	Intergenic	Intergenic	-24632	ID=HMEL030325g1.t1-E1;Parent=HMEL030325g1.t1								
1188	Hmel213020	1068156	1068855	+	0	NA	Intergenic	Intergenic	-11086	ID=HMEL031904g1.t1-E1;Parent=HMEL031904g1.t1								
2008	Hmel221009	54701	55015	+	0	NA	Intergenic	Intergenic	13071	ID=HMEL035514g1.t1-E2;Parent=HMEL035514g1.t1								
714	Hmel209007	2648941	2649096	+	0	NA	Intergenic	Intergenic	-1789	ID=HMEL030431g1.t1-E1;Parent=HMEL030431g1.t1								
