PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5706	Herato2001	9802996	9803443	+	0	NA	Intergenic	Intergenic	-32666	ID=evm.model.Herato2001.394-E1;Parent=evm.model.Herato2001.394								
5381	Herato0503	4127859	4128311	+	0	NA	Intergenic	Intergenic	1409	ID=evm.model.Herato0503.129.4-E2;Parent=evm.model.Herato0503.129.4								
2560	Herato1505	1506074	1506403	+	0	NA	Intergenic	Intergenic	-15889	ID=evm.model.Herato1505.49-E4;Parent=evm.model.Herato1505.49								
3365	Herato1701	5540138	5540514	+	0	NA	Intergenic	Intergenic	20604	ID=evm.model.Herato1701.148-E2;Parent=evm.model.Herato1701.148								
5764	Herato0310	9355960	9356570	+	0	NA	Intergenic	Intergenic	-6249	ID=evm.model.Herato0310.285-E1;Parent=evm.model.Herato0310.285								
2702	Herato1108	9091654	9091929	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.391-E6;Parent=evm.model.Herato1108.391)	-promoter-TSS (ID=evm.model.Herato1108.391-E6;Parent=evm.model.Herato1108.391)	32	ID=evm.model.Herato1108.391-E6;Parent=evm.model.Herato1108.391								
4529	Herato0503	2521124	2521341	+	0	NA	Intergenic	Intergenic	4675	ID=evm.model.Herato0503.97.1-E1;Parent=evm.model.Herato0503.97.1								
2593	Herato1505	2694636	2694992	+	0	NA	Intergenic	Intergenic	12242	ID=evm.model.Herato1505.111-E2;Parent=evm.model.Herato1505.111								
3196	Herato1202	11785622	11786011	+	0	NA	Intergenic	Intergenic	-10508	ID=evm.model.Herato1202.460-E1;Parent=evm.model.Herato1202.460								
5670	Herato0310	6801481	6801787	+	0	NA	Intergenic	Intergenic	216715	ID=evm.model.Herato0310.169-E2;Parent=evm.model.Herato0310.169								
5074	Herato1701	3700172	3700382	+	0	NA	Intergenic	Intergenic	-16285	ID=evm.model.Herato1701.89-E1;Parent=evm.model.Herato1701.89								
1895	Herato1001	5817707	5818032	+	0	NA	Intergenic	Intergenic	-6602	ID=evm.model.Herato1001.189-E1;Parent=evm.model.Herato1001.189								
2920	Herato1202	1874327	1874739	+	0	NA	Intergenic	Intergenic	-7840	ID=evm.model.Herato1202.64-E1;Parent=evm.model.Herato1202.64								
5305	Herato0503	8873659	8875078	+	0	NA	TTS (ID=evm.model.Herato0503.337-E4;Parent=evm.model.Herato0503.337)	-TTS (ID=evm.model.Herato0503.337-E4;Parent=evm.model.Herato0503.337)	517	ID=evm.model.Herato0503.337.1-E5;Parent=evm.model.Herato0503.337.1								
2038	Herato1003	5282195	5282552	+	0	NA	Intergenic	Intergenic	16579	ID=evm.model.Herato1003.173-E1;Parent=evm.model.Herato1003.173								
4465	Herato1507	2868390	2868832	+	0	NA	TTS (ID=evm.model.Herato1507.95-E18;Parent=evm.model.Herato1507.95)	-TTS (ID=evm.model.Herato1507.95-E18;Parent=evm.model.Herato1507.95)	1080	ID=evm.model.Herato1507.95-E18;Parent=evm.model.Herato1507.95								
4283	Herato1901	2473453	2473720	+	0	NA	Intergenic	Intergenic	-1834	ID=evm.model.Herato1901.77-E1;Parent=evm.model.Herato1901.77								
3799	Herato0310	5888064	5889204	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.139-E1;Parent=evm.model.Herato0310.139)	-promoter-TSS (ID=evm.model.Herato0310.139-E1;Parent=evm.model.Herato0310.139)	-179	ID=evm.model.Herato0310.139-E1;Parent=evm.model.Herato0310.139								
4399	Herato1904	3101278	3101715	+	0	NA	Intergenic	Intergenic	-14070	ID=evm.model.Herato1904.108-E3;Parent=evm.model.Herato1904.108								
1159	Herato0801	1177556	1177692	+	0	NA	Intergenic	Intergenic	-124691	ID=evm.model.Herato0801.20-E1;Parent=evm.model.Herato0801.20								
2048	Herato1805	3467434	3468065	+	0	NA	Intergenic	Intergenic	-27334	ID=evm.model.Herato1805.100-E1;Parent=evm.model.Herato1805.100								
4512	Herato0310	1730529	1730792	+	0	NA	Intergenic	Intergenic	-5148	ID=evm.model.Herato0310.40-E1;Parent=evm.model.Herato0310.40								
655	Herato0701	4242944	4243608	+	0	NA	Intergenic	Intergenic	2634	ID=evm.model.Herato0701.200-E1;Parent=evm.model.Herato0701.200								
3110	Herato1605	1082945	1083323	+	0	NA	Intergenic	Intergenic	19811	ID=evm.model.Herato1605.35-E1;Parent=evm.model.Herato1605.35								
421	Herato0101	905592	906241	+	0	NA	Intergenic	Intergenic	-26002	ID=evm.model.Herato0101.19-E1;Parent=evm.model.Herato0101.19								
5717	Herato0310	10419159	10419692	+	0	NA	Intergenic	Intergenic	-27567	ID=evm.model.Herato0310.324.2-E1;Parent=evm.model.Herato0310.324.2								
2332	Herato1007	2915317	2915518	+	0	NA	Intergenic	Intergenic	4091	ID=evm.model.Herato1007.105-E1;Parent=evm.model.Herato1007.105								
4644	Herato1601	1538853	1539309	+	0	NA	promoter-TSS (ID=evm.model.Herato1601.50-E3;Parent=evm.model.Herato1601.50)	-promoter-TSS (ID=evm.model.Herato1601.50-E3;Parent=evm.model.Herato1601.50)	38	ID=evm.model.Herato1601.50-E3;Parent=evm.model.Herato1601.50								
271	Herato1005	338794	339179	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.30-E2;Parent=evm.model.Herato1005.30)	-promoter-TSS (ID=evm.model.Herato1005.30-E2;Parent=evm.model.Herato1005.30)	-681	ID=evm.model.Herato1005.30-E2;Parent=evm.model.Herato1005.30								
3742	Herato1301	13599879	13600227	+	0	NA	exon (ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523, exon 1 of 1)	-exon (ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523, exon 1 of 1)	124	ID=evm.model.Herato1301.523-E1;Parent=evm.model.Herato1301.523								
1024	Herato0101	18929981	18930423	+	0	NA	Intergenic	Intergenic	15420	ID=evm.model.Herato0101.748-E1;Parent=evm.model.Herato0101.748								
4822	Herato1801	1121407	1122039	+	0	NA	Intergenic	Intergenic	13789	ID=evm.model.Herato1801.52-E4;Parent=evm.model.Herato1801.52								
3174	Herato2001	3642448	3642666	+	0	NA	Intergenic	Intergenic	3110	ID=evm.model.Herato2001.113-E4;Parent=evm.model.Herato2001.113								
2867	Herato1108	14362865	14363532	+	0	NA	Intergenic	Intergenic	6584	ID=evm.model.Herato1108.618-E2;Parent=evm.model.Herato1108.618								
491	Herato0606	10340676	10341183	+	0	NA	TTS (ID=evm.model.Herato0606.330-E3;Parent=evm.model.Herato0606.330)	-TTS (ID=evm.model.Herato0606.330-E3;Parent=evm.model.Herato0606.330)	212	ID=evm.model.Herato0606.330-E3;Parent=evm.model.Herato0606.330								
2871	Herato1109	251917	252118	+	0	NA	Intergenic	Intergenic	37250	ID=evm.model.Herato1109.2-E1;Parent=evm.model.Herato1109.2								
1863	Herato1001	4467345	4468115	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.151-E1;Parent=evm.model.Herato1001.151)	-promoter-TSS (ID=evm.model.Herato1001.151-E1;Parent=evm.model.Herato1001.151)	65	ID=evm.model.Herato1001.151-E1;Parent=evm.model.Herato1001.151								
4495	Herato1904	5910718	5911173	+	0	NA	Intergenic	Intergenic	3020	ID=evm.model.Herato1904.212-E2;Parent=evm.model.Herato1904.212								
13	Herato0508	596219	596431	+	0	NA	Intergenic	Intergenic	2769	ID=evm.model.Herato0508.27-E1;Parent=evm.model.Herato0508.27								
3953	Herato0310	3705466	3705712	+	0	NA	Intergenic	Intergenic	-4527	ID=evm.model.Herato0310.91-E1;Parent=evm.model.Herato0310.91								
4672	Herato1601	2614372	2614806	+	0	NA	Intergenic	Intergenic	21709	ID=evm.model.Herato1601.58-E2;Parent=evm.model.Herato1601.58								
1514	Herato0901	3873684	3873822	+	0	NA	Intergenic	Intergenic	1580	ID=evm.model.Herato0901.96-E3;Parent=evm.model.Herato0901.96								
4098	Herato1408	4189913	4190149	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.153-E11;Parent=evm.model.Herato1408.153)	-promoter-TSS (ID=evm.model.Herato1408.153-E11;Parent=evm.model.Herato1408.153)	18	ID=evm.model.Herato1408.153.5-E11;Parent=evm.model.Herato1408.153.5								
4906	Herato2001	10671734	10671921	+	0	NA	Intergenic	Intergenic	11805	ID=evm.model.Herato2001.419-E11;Parent=evm.model.Herato2001.419								
840	Herato0101	1775259	1775730	+	0	NA	Intergenic	Intergenic	8320	ID=evm.model.Herato0101.43.1-E7;Parent=evm.model.Herato0101.43.1								
1647	Herato1202	20599642	20599833	+	0	NA	Intergenic	Intergenic	-13338	ID=evm.model.Herato1202.827-E1;Parent=evm.model.Herato1202.827								
4693	Herato1901	2263801	2264284	+	0	NA	Intergenic	Intergenic	-5831	ID=evm.model.Herato1901.66.1-E1;Parent=evm.model.Herato1901.66.1								
597	Herato0701	1619483	1619664	+	0	NA	TTS (ID=evm.model.Herato0701.83-E1;Parent=evm.model.Herato0701.83)	-TTS (ID=evm.model.Herato0701.83-E1;Parent=evm.model.Herato0701.83)	750	ID=evm.model.Herato0701.83-E1;Parent=evm.model.Herato0701.83								
4541	Herato1507	7020476	7020865	+	0	NA	Intergenic	Intergenic	5511	ID=evm.model.Herato1507.248-E2;Parent=evm.model.Herato1507.248								
4372	Herato1603	2326153	2326757	+	0	NA	Intergenic	Intergenic	-29285	ID=evm.model.Herato1603.64-E1;Parent=evm.model.Herato1603.64								
1411	Herato0901	668154	668776	+	0	NA	Intergenic	Intergenic	-16210	ID=evm.model.Herato0901.30-E3;Parent=evm.model.Herato0901.30								
5785	Herato1807	2607251	2607498	+	0	NA	Intergenic	Intergenic	-4119	ID=evm.model.Herato1807.50.1-E4;Parent=evm.model.Herato1807.50.1								
1480	Herato0901	2627357	2627494	+	0	NA	Intergenic	Intergenic	5505	ID=evm.model.Herato0901.78-E1;Parent=evm.model.Herato0901.78								
4793	Herato0403	1026266	1026634	+	0	NA	Intergenic	Intergenic	3121	ID=evm.model.Herato0403.34-E2;Parent=evm.model.Herato0403.34								
4867	Herato2001	1815151	1815845	+	0	NA	Intergenic	Intergenic	3320	ID=evm.model.Herato2001.37-E3;Parent=evm.model.Herato2001.37								
3265	Herato1202	14476002	14476206	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.552-E4;Parent=evm.model.Herato1202.552)	-promoter-TSS (ID=evm.model.Herato1202.552-E4;Parent=evm.model.Herato1202.552)	-624	ID=evm.model.Herato1202.552-E4;Parent=evm.model.Herato1202.552								
3581	Herato1301	4440205	4440808	+	0	NA	Intergenic	Intergenic	20988	ID=evm.model.Herato1301.125-E1;Parent=evm.model.Herato1301.125								
242	Herato0606	3008326	3008928	+	0	NA	Intergenic	Intergenic	-1919	ID=evm.model.Herato0606.94-E9;Parent=evm.model.Herato0606.94								
32	Herato0508	1299986	1300504	+	0	NA	Intergenic	Intergenic	3408	ID=evm.model.Herato0508.60-E2;Parent=evm.model.Herato0508.60								
1588	Herato0901	5967744	5967898	+	0	NA	TTS (ID=evm.model.Herato0901.195-E4;Parent=evm.model.Herato0901.195)	-TTS (ID=evm.model.Herato0901.195-E4;Parent=evm.model.Herato0901.195)	582	ID=evm.model.Herato0901.195.3-E4;Parent=evm.model.Herato0901.195.3								
5744	Herato1807	1091155	1091652	+	0	NA	Intergenic	Intergenic	-1110	ID=evm.model.Herato1807.19-E2;Parent=evm.model.Herato1807.19								
4138	Herato1408	5969678	5970490	+	0	NA	Intergenic	Intergenic	7012	ID=evm.model.Herato1408.237-E2;Parent=evm.model.Herato1408.237								
443	Herato0606	8655981	8656163	+	0	NA	Intergenic	Intergenic	-3100	ID=evm.model.Herato0606.270-E1;Parent=evm.model.Herato0606.270								
5611	Herato0419	417243	417511	+	0	NA	Intergenic	Intergenic	-28379	ID=evm.model.Herato0419.5-E1;Parent=evm.model.Herato0419.5								
2234	Herato0310	8602149	8602662	+	0	NA	Intergenic	Intergenic	4930	ID=evm.model.Herato0310.229-E1;Parent=evm.model.Herato0310.229								
1795	Herato1001	720316	722204	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.37-E9;Parent=evm.model.Herato1001.37)	-promoter-TSS (ID=evm.model.Herato1001.37-E9;Parent=evm.model.Herato1001.37)	-490	ID=evm.model.Herato1001.37-E9;Parent=evm.model.Herato1001.37								
5252	Herato1805	9612339	9612787	+	0	NA	Intergenic	Intergenic	27870	ID=evm.model.Herato1805.289-E13;Parent=evm.model.Herato1805.289								
4391	Herato0101	7493489	7493661	+	0	NA	Intergenic	Intergenic	-2714	ID=evm.model.Herato0101.229-E1;Parent=evm.model.Herato0101.229								
5662	Herato0503	8057082	8057309	+	0	NA	Intergenic	Intergenic	-4753	ID=evm.model.Herato0503.300-E1;Parent=evm.model.Herato0503.300								
3519	Herato2001	17673964	17674121	+	0	NA	Intergenic	Intergenic	-1680	ID=evm.model.Herato2001.678-E1;Parent=evm.model.Herato2001.678								
3273	Herato1202	14648653	14649787	+	0	NA	Intergenic	Intergenic	-13014	ID=evm.model.Herato1202.568-E1;Parent=evm.model.Herato1202.568								
846	Herato1507	1562074	1562475	+	0	NA	Intergenic	Intergenic	-1777	ID=evm.model.Herato1507.49.1-E3;Parent=evm.model.Herato1507.49.1								
1689	Herato1301	1719318	1719461	+	0	NA	Intergenic	Intergenic	-30316	ID=evm.model.Herato1301.40-E1;Parent=evm.model.Herato1301.40								
1861	Herato1301	10220704	10221166	+	0	NA	Intergenic	Intergenic	-2306	ID=evm.model.Herato1301.414-E6;Parent=evm.model.Herato1301.414								
3484	Herato1408	1710388	1710838	+	0	NA	Intergenic	Intergenic	-10418	ID=evm.model.Herato1408.55-E9;Parent=evm.model.Herato1408.55								
2825	Herato0208	523951	524472	+	0	NA	Intergenic	Intergenic	-8644	ID=evm.model.Herato0208.13-E10;Parent=evm.model.Herato0208.13								
1296	Herato0821	29735	30439	+	0	NA	Intergenic	Intergenic	-2991	ID=evm.model.Herato0821.1-E3;Parent=evm.model.Herato0821.1								
3312	Herato1507	2812970	2813499	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.91-E1;Parent=evm.model.Herato1507.91)	-promoter-TSS (ID=evm.model.Herato1507.91-E1;Parent=evm.model.Herato1507.91)	-115	ID=evm.model.Herato1507.91-E1;Parent=evm.model.Herato1507.91								
1553	Herato1202	18177954	18178547	+	0	NA	Intergenic	Intergenic	19139	ID=evm.model.Herato1202.745-E1;Parent=evm.model.Herato1202.745								
3415	Herato1202	19185181	19185477	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.776-E3;Parent=evm.model.Herato1202.776)	-promoter-TSS (ID=evm.model.Herato1202.776-E3;Parent=evm.model.Herato1202.776)	-935	ID=evm.model.Herato1202.776-E3;Parent=evm.model.Herato1202.776								
2161	Herato1301	22976605	22976916	+	0	NA	Intergenic	Intergenic	-76685	ID=evm.model.Herato1301.770-E1;Parent=evm.model.Herato1301.770								
2897	Herato1601	1987241	1987408	+	0	NA	Intergenic	Intergenic	30424	ID=evm.model.Herato1601.52-E2;Parent=evm.model.Herato1601.52								
4051	Herato0503	8267735	8268232	+	0	NA	TTS (ID=evm.model.Herato0503.319-E1;Parent=evm.model.Herato0503.319)	-TTS (ID=evm.model.Herato0503.319-E1;Parent=evm.model.Herato0503.319)	159	ID=evm.model.Herato0503.319-E3;Parent=evm.model.Herato0503.319								
1303	Herato0821	81609	82129	+	0	NA	Intergenic	Intergenic	-12066	ID=evm.model.Herato0821.2-E3;Parent=evm.model.Herato0821.2								
4195	Herato1807	4248224	4248477	+	0	NA	Intergenic	Intergenic	4948	ID=evm.model.Herato1807.90-E1;Parent=evm.model.Herato1807.90								
5432	Herato2001	12479863	12480216	+	0	NA	Intergenic	Intergenic	28805	ID=evm.model.Herato2001.473-E3;Parent=evm.model.Herato2001.473								
4738	Herato0401	1130064	1130207	+	0	NA	Intergenic	Intergenic	6122	ID=evm.model.Herato0401.20-E1;Parent=evm.model.Herato0401.20								
1654	Herato0901	8787373	8787576	+	0	NA	Intergenic	Intergenic	-5557	ID=evm.model.Herato0901.280.1-E1;Parent=evm.model.Herato0901.280.1								
3494	Herato1703	701000	701853	+	0	NA	Intergenic	Intergenic	-1093	ID=evm.model.Herato1703.7-E1;Parent=evm.model.Herato1703.7								
5719	Herato0503	5269615	5269925	+	0	NA	Intergenic	Intergenic	11037	ID=evm.model.Herato0503.171-E3;Parent=evm.model.Herato0503.171								
3510	Herato1408	2796753	2797119	+	0	NA	Intergenic	Intergenic	-5735	ID=evm.model.Herato1408.80-E2;Parent=evm.model.Herato1408.80								
4638	Herato0503	6886801	6887136	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.241-E7;Parent=evm.model.Herato0503.241)	-promoter-TSS (ID=evm.model.Herato0503.241-E7;Parent=evm.model.Herato0503.241)	-825	ID=evm.model.Herato0503.241-E7;Parent=evm.model.Herato0503.241								
15	Herato0101	7977406	7977959	+	0	NA	Intergenic	Intergenic	-8351	ID=evm.model.Herato0101.239-E9;Parent=evm.model.Herato0101.239								
3268	Herato1202	14548462	14549071	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.560-E10;Parent=evm.model.Herato1202.560)	-promoter-TSS (ID=evm.model.Herato1202.560-E10;Parent=evm.model.Herato1202.560)	67	ID=evm.model.Herato1202.560-E10;Parent=evm.model.Herato1202.560								
4624	Herato2001	14460111	14460384	+	0	NA	Intergenic	Intergenic	-24634	ID=evm.model.Herato2001.568-E1;Parent=evm.model.Herato2001.568								
3016	Herato0209	1030031	1030589	+	0	NA	Intergenic	Intergenic	2405	ID=evm.model.Herato0209.66.1-E1;Parent=evm.model.Herato0209.66.1								
2236	Herato1007	354502	354993	+	0	NA	Intergenic	Intergenic	-43552	ID=evm.model.Herato1007.7-E1;Parent=evm.model.Herato1007.7								
1506	Herato1202	17112852	17113375	+	0	NA	Intergenic	Intergenic	7640	ID=evm.model.Herato1202.697-E5;Parent=evm.model.Herato1202.697								
4026	Herato1601	1527451	1528032	+	0	NA	Intergenic	Intergenic	1716	ID=evm.model.Herato1601.50.1-E1;Parent=evm.model.Herato1601.50.1								
2855	Herato1108	13820942	13821205	+	0	NA	Intergenic	Intergenic	-2631	ID=evm.model.Herato1108.587-E1;Parent=evm.model.Herato1108.587								
4810	Herato2001	562071	562575	+	0	NA	Intergenic	Intergenic	-2004	ID=evm.model.Herato2001.14-E2;Parent=evm.model.Herato2001.14								
2145	Herato1301	22073061	22073768	+	0	NA	Intergenic	Intergenic	6444	ID=evm.model.Herato1301.745-E2;Parent=evm.model.Herato1301.745								
859	Herato0701	10027063	10027768	+	0	NA	Intergenic	Intergenic	2139	ID=evm.model.Herato0701.407.1-E3;Parent=evm.model.Herato0701.407.1								
3693	Herato2001	2226052	2226506	+	0	NA	TTS (ID=evm.model.Herato2001.58-E4;Parent=evm.model.Herato2001.58)	-TTS (ID=evm.model.Herato2001.58-E4;Parent=evm.model.Herato2001.58)	522	ID=evm.model.Herato2001.58-E4;Parent=evm.model.Herato2001.58								
4284	Herato1605	2398455	2398619	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82)	-promoter-TSS (ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82)	-787	ID=evm.model.Herato1605.82.1-E1;Parent=evm.model.Herato1605.82.1								
739	Herato1108	4324783	4325167	+	0	NA	Intergenic	Intergenic	-1397	ID=evm.model.Herato1108.165-E3;Parent=evm.model.Herato1108.165								
4507	Herato1507	5114325	5115311	+	0	NA	Intergenic	Intergenic	-7563	ID=evm.model.Herato1507.175-E2;Parent=evm.model.Herato1507.175								
876	Herato0701	10328182	10328492	+	0	NA	Intergenic	Intergenic	1990	ID=evm.model.Herato0701.426-E1;Parent=evm.model.Herato0701.426								
5636	Herato2001	5704702	5705041	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.199-E3;Parent=evm.model.Herato2001.199)	-promoter-TSS (ID=evm.model.Herato2001.199-E3;Parent=evm.model.Herato2001.199)	-2	ID=evm.model.Herato2001.199-E3;Parent=evm.model.Herato2001.199								
2890	Herato1601	1771808	1772324	+	0	NA	Intergenic	Intergenic	-141396	ID=evm.model.Herato1601.51-E1;Parent=evm.model.Herato1601.51								
3967	Herato0101	4561405	4561999	+	0	NA	Intergenic	Intergenic	-3427	ID=evm.model.Herato0101.137-E2;Parent=evm.model.Herato0101.137								
4751	Herato1603	1629023	1629455	+	0	NA	Intergenic	Intergenic	3922	ID=evm.model.Herato1603.44-E4;Parent=evm.model.Herato1603.44								
135	Herato0601	3862060	3862916	+	0	NA	Intergenic	Intergenic	-42178	ID=evm.model.Herato0601.102-E1;Parent=evm.model.Herato0601.102								
3344	Herato1202	16989696	16989989	+	0	NA	Intergenic	Intergenic	-13811	ID=evm.model.Herato1202.686-E2;Parent=evm.model.Herato1202.686								
3913	Herato0503	1326879	1327419	+	0	NA	Intergenic	Intergenic	5496	ID=evm.model.Herato0503.43-E4;Parent=evm.model.Herato0503.43								
4687	Herato1601	3857382	3857777	+	0	NA	Intergenic	Intergenic	6371	ID=evm.model.Herato1601.80-E5;Parent=evm.model.Herato1601.80								
145	Herato0601	4203529	4203881	+	0	NA	Intergenic	Intergenic	-41658	ID=evm.model.Herato0601.109-E1;Parent=evm.model.Herato0601.109								
2674	Herato1904	5108583	5108889	+	0	NA	Intergenic	Intergenic	-39750	ID=evm.model.Herato1904.173-E1;Parent=evm.model.Herato1904.173								
1131	Herato0801	90601	91956	+	0	NA	promoter-TSS (ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5)	-promoter-TSS (ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5)	-543	ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5								
3624	Herato1301	6718335	6718762	+	0	NA	Intergenic	Intergenic	12835	ID=evm.model.Herato1301.248-E23;Parent=evm.model.Herato1301.248								
772	Herato0701	7705551	7706403	+	0	NA	exon (ID=evm.model.Herato0701.353.2-E1;Parent=evm.model.Herato0701.353.2, exon 1 of 1)	-exon (ID=evm.model.Herato0701.353.2-E1;Parent=evm.model.Herato0701.353.2, exon 1 of 1)	415	ID=evm.model.Herato0701.353.2-E1;Parent=evm.model.Herato0701.353.2								
1876	Herato1001	4958227	4958527	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.166-E5;Parent=evm.model.Herato1001.166)	-promoter-TSS (ID=evm.model.Herato1001.166-E5;Parent=evm.model.Herato1001.166)	-849	ID=evm.model.Herato1001.166-E5;Parent=evm.model.Herato1001.166								
3803	Herato1301	16758151	16758339	+	0	NA	Intergenic	Intergenic	55590	ID=evm.model.Herato1301.593-E13;Parent=evm.model.Herato1301.593								
1759	Herato0904	202849	203259	+	0	NA	Intergenic	Intergenic	-3310	ID=evm.model.Herato0904.20-E1;Parent=evm.model.Herato0904.20								
4514	Herato1904	6545671	6546011	+	0	NA	Intergenic	Intergenic	5709	ID=evm.model.Herato1904.237.2-E28;Parent=evm.model.Herato1904.237.2								
4651	Herato1701	10767002	10767247	+	0	NA	Intergenic	Intergenic	-11467	ID=evm.model.Herato1701.379-E2;Parent=evm.model.Herato1701.379								
4605	Herato0503	4527004	4527425	+	0	NA	Intergenic	Intergenic	-13749	ID=evm.model.Herato0503.132.2-E1;Parent=evm.model.Herato0503.132.2								
2032	Herato1003	5081968	5082487	+	0	NA	Intergenic	Intergenic	-8114	ID=evm.model.Herato1003.161-E1;Parent=evm.model.Herato1003.161								
