PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2up_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_shared_D2up_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
505	Herato1505	406119	406774	+	0	NA	Intergenic	Intergenic	6995	ID=evm.model.Herato1505.22.2-E1;Parent=evm.model.Herato1505.22.2								
670	Herato1805	2488325	2488973	+	0	NA	Intergenic	Intergenic	-122471	ID=evm.model.Herato1805.86-E1;Parent=evm.model.Herato1805.86								
929	Herato0419	1345780	1346115	+	0	NA	Intergenic	Intergenic	12375	ID=evm.model.Herato0419.51-E1;Parent=evm.model.Herato0419.51								
958	Herato0503	4547294	4547550	+	0	NA	Intergenic	Intergenic	6459	ID=evm.model.Herato0503.132-E1;Parent=evm.model.Herato0503.132								
419	Herato1301	13712364	13712707	+	0	NA	Intergenic	Intergenic	-3500	ID=evm.model.Herato1301.529-E2;Parent=evm.model.Herato1301.529								
837	Herato2001	13797205	13797710	+	0	NA	Intergenic	Intergenic	-3398	ID=evm.model.Herato2001.549-E2;Parent=evm.model.Herato2001.549								
133	Herato0801	134332	134648	+	0	NA	Intergenic	Intergenic	42669	ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5								
290	Herato1007	2752071	2752663	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.98-E1;Parent=evm.model.Herato1007.98)	-promoter-TSS (ID=evm.model.Herato1007.98-E1;Parent=evm.model.Herato1007.98)	45	ID=evm.model.Herato1007.98-E1;Parent=evm.model.Herato1007.98								
625	Herato1703	994836	995473	+	0	NA	Intergenic	Intergenic	-13897	ID=evm.model.Herato1703.16-E1;Parent=evm.model.Herato1703.16								
592	Herato1701	2912332	2913002	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.63-E6;Parent=evm.model.Herato1701.63)	-promoter-TSS (ID=evm.model.Herato1701.63-E6;Parent=evm.model.Herato1701.63)	-670	ID=evm.model.Herato1701.63-E6;Parent=evm.model.Herato1701.63								
149	Herato0801	6929619	6930327	+	0	NA	Intergenic	Intergenic	-1862	ID=evm.model.Herato0801.206-E8;Parent=evm.model.Herato0801.206								
123	Herato0701	16302833	16303113	+	0	NA	Intergenic	Intergenic	-87046	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
304	Herato1108	5521768	5522073	+	0	NA	Intergenic	Intergenic	5822	ID=evm.model.Herato1108.240-E4;Parent=evm.model.Herato1108.240								
712	Herato1807	3958454	3959137	+	0	NA	Intergenic	Intergenic	1973	ID=evm.model.Herato1807.82-E4;Parent=evm.model.Herato1807.82								
631	Herato1705	2392333	2393082	+	0	NA	Intergenic	Intergenic	-1015	ID=evm.model.Herato1705.79-E2;Parent=evm.model.Herato1705.79								
547	Herato1601	5343845	5344224	+	0	NA	Intergenic	Intergenic	-25070	ID=evm.model.Herato1601.115-E1;Parent=evm.model.Herato1601.115								
210	Herato0101	14626519	14627172	+	0	NA	Intergenic	Intergenic	5012	ID=evm.model.Herato0101.518-E4;Parent=evm.model.Herato0101.518								
406	Herato1301	5975121	5975588	+	0	NA	Intergenic	Intergenic	2714	ID=evm.model.Herato1301.211.3-E1;Parent=evm.model.Herato1301.211.3								
258	Herato0101	16450258	16450669	+	0	NA	Intergenic	Intergenic	-1503	ID=evm.model.Herato0101.639-E6;Parent=evm.model.Herato0101.639								
396	Herato1301	3325588	3326092	+	0	NA	Intergenic	Intergenic	-3847	ID=evm.model.Herato1301.91-E1;Parent=evm.model.Herato1301.91								
482	Herato1411	728859	729321	+	0	NA	Intergenic	Intergenic	2405	ID=evm.model.Herato1411.20-E2;Parent=evm.model.Herato1411.20								
949	Herato0503	4301890	4302173	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.130-E8;Parent=evm.model.Herato0503.130)	-promoter-TSS (ID=evm.model.Herato0503.130-E8;Parent=evm.model.Herato0503.130)	-464	ID=evm.model.Herato0503.130-E8;Parent=evm.model.Herato0503.130								
173	Herato0901	646153	646633	+	0	NA	Intergenic	Intergenic	14228	ID=evm.model.Herato0901.30-E2;Parent=evm.model.Herato0901.30								
530	Herato1507	9586112	9586768	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.321-E2;Parent=evm.model.Herato1507.321)	-promoter-TSS (ID=evm.model.Herato1507.321-E2;Parent=evm.model.Herato1507.321)	-20	ID=evm.model.Herato1507.321-E2;Parent=evm.model.Herato1507.321								
56	Herato0101	10021769	10022152	+	0	NA	Intergenic	Intergenic	-23578	ID=evm.model.Herato0101.288-E4;Parent=evm.model.Herato0101.288								
499	Herato1411	6726844	6727133	+	0	NA	Intergenic	Intergenic	-6143	ID=evm.model.Herato1411.246.3-E1;Parent=evm.model.Herato1411.246.3								
66	Herato0701	2650979	2651187	+	0	NA	Intergenic	Intergenic	-23880	ID=evm.model.Herato0701.149-E1;Parent=evm.model.Herato0701.149								
19	Herato0606	2422048	2422537	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.76-E1;Parent=evm.model.Herato0606.76)	-promoter-TSS (ID=evm.model.Herato0606.76-E1;Parent=evm.model.Herato0606.76)	-816	ID=evm.model.Herato0606.76.1-E1;Parent=evm.model.Herato0606.76.1								
54	Herato0606	11505315	11505848	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.411-E7;Parent=evm.model.Herato0606.411)	-promoter-TSS (ID=evm.model.Herato0606.411-E7;Parent=evm.model.Herato0606.411)	-105	ID=evm.model.Herato0606.411-E7;Parent=evm.model.Herato0606.411								
365	Herato1202	14617808	14618549	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.567-E3;Parent=evm.model.Herato1202.567)	-promoter-TSS (ID=evm.model.Herato1202.567-E3;Parent=evm.model.Herato1202.567)	-114	ID=evm.model.Herato1202.567.2.3-E3;Parent=evm.model.Herato1202.567.2.3								
763	Herato1906	460893	461364	+	0	NA	Intergenic	Intergenic	37183	ID=evm.model.Herato1906.18-E4;Parent=evm.model.Herato1906.18								
306	Herato1108	6109329	6109602	+	0	NA	Intergenic	Intergenic	1883	ID=evm.model.Herato1108.259-E10;Parent=evm.model.Herato1108.259								
70	Herato0701	3183915	3184107	+	0	NA	Intergenic	Intergenic	29661	ID=evm.model.Herato0701.167-E3;Parent=evm.model.Herato0701.167								
470	Herato1408	2790758	2790909	+	0	NA	Intergenic	Intergenic	3977	ID=evm.model.Herato1408.80-E1;Parent=evm.model.Herato1408.80								
839	Herato2001	14303107	14304307	+	0	NA	Intergenic	Intergenic	-1673	ID=evm.model.Herato2001.563-E3;Parent=evm.model.Herato2001.563								
793	Herato2001	1492855	1494251	+	0	NA	Intergenic	Intergenic	-6556	ID=evm.model.Herato2001.28.1-E4;Parent=evm.model.Herato2001.28.1								
166	Herato0821	2392363	2392749	+	0	NA	Intergenic	Intergenic	-2334	ID=evm.model.Herato0821.84.1-E11;Parent=evm.model.Herato0821.84.1								
88	Herato0701	8366611	8366768	+	0	NA	Intergenic	Intergenic	9616	ID=evm.model.Herato0701.370-E3;Parent=evm.model.Herato0701.370								
141	Herato0101	12462309	12462683	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.415-E7;Parent=evm.model.Herato0101.415)	-promoter-TSS (ID=evm.model.Herato0101.415-E7;Parent=evm.model.Herato0101.415)	-668	ID=evm.model.Herato0101.415-E7;Parent=evm.model.Herato0101.415								
30	Herato0606	3678096	3678778	+	0	NA	TTS (ID=evm.model.Herato0606.111-E2;Parent=evm.model.Herato0606.111)	-TTS (ID=evm.model.Herato0606.111-E2;Parent=evm.model.Herato0606.111)	137	ID=evm.model.Herato0606.111-E2;Parent=evm.model.Herato0606.111								
909	Herato0411	980787	981136	+	0	NA	Intergenic	Intergenic	-13571	ID=evm.model.Herato0411.16-E2;Parent=evm.model.Herato0411.16								
654	Herato1805	920282	920970	+	0	NA	Intergenic	Intergenic	56685	ID=evm.model.Herato1805.55-E5;Parent=evm.model.Herato1805.55								
570	Herato1605	59363	59519	+	0	NA	Intergenic	Intergenic	-2324	ID=evm.model.Herato1605.3-E1;Parent=evm.model.Herato1605.3								
403	Herato1301	4216986	4217228	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.115-E4;Parent=evm.model.Herato1301.115)	-promoter-TSS (ID=evm.model.Herato1301.115-E4;Parent=evm.model.Herato1301.115)	-859	ID=evm.model.Herato1301.115-E4;Parent=evm.model.Herato1301.115								
252	Herato1005	842443	843129	+	0	NA	Intergenic	Intergenic	2782	ID=evm.model.Herato1005.55-E2;Parent=evm.model.Herato1005.55								
466	Herato0204	991335	991933	+	0	NA	Intergenic	Intergenic	-24711	ID=evm.model.Herato0204.29-E1;Parent=evm.model.Herato0204.29								
883	Herato0310	3430149	3430612	+	0	NA	Intergenic	Intergenic	-9795	ID=evm.model.Herato0310.75-E1;Parent=evm.model.Herato0310.75								
156	Herato0821	129371	129557	+	0	NA	exon (ID=evm.model.Herato0821.4.1-E5;Parent=evm.model.Herato0821.4.1, exon 1 of 1)	-exon (ID=evm.model.Herato0821.4.1-E5;Parent=evm.model.Herato0821.4.1, exon 1 of 1)	864	ID=evm.model.Herato0821.4.1-E5;Parent=evm.model.Herato0821.4.1								
134	Herato0801	157546	159500	+	0	NA	Intergenic	Intergenic	66702	ID=evm.model.Herato0801.5-E4;Parent=evm.model.Herato0801.5								
75	Herato0701	5278364	5278958	+	0	NA	Intergenic	Intergenic	-2983	ID=evm.model.Herato0701.242-E3;Parent=evm.model.Herato0701.242								
283	Herato1007	1794343	1795468	+	0	NA	TTS (ID=evm.model.Herato1007.76-E11;Parent=evm.model.Herato1007.76)	-TTS (ID=evm.model.Herato1007.76-E11;Parent=evm.model.Herato1007.76)	633	ID=evm.model.Herato1007.76-E11;Parent=evm.model.Herato1007.76								
618	Herato1701	9734295	9734457	+	0	NA	Intergenic	Intergenic	-16533	ID=evm.model.Herato1701.333-E1;Parent=evm.model.Herato1701.333								
848	Herato2101	4895342	4895733	+	0	NA	Intergenic	Intergenic	-5573	ID=evm.model.Herato2101.159-E3;Parent=evm.model.Herato2101.159								
655	Herato1805	927582	928026	+	0	NA	Intergenic	Intergenic	49507	ID=evm.model.Herato1805.55-E5;Parent=evm.model.Herato1805.55								
59	Herato0101	10132816	10133274	+	0	NA	Intergenic	Intergenic	3070	ID=evm.model.Herato0101.291.6-E1;Parent=evm.model.Herato0101.291.6								
421	Herato1301	13773894	13774717	+	0	NA	Intergenic	Intergenic	-42787	ID=evm.model.Herato1301.530-E2;Parent=evm.model.Herato1301.530								
450	Herato1301	19895526	19895861	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.677-E9;Parent=evm.model.Herato1301.677)	-promoter-TSS (ID=evm.model.Herato1301.677-E9;Parent=evm.model.Herato1301.677)	-771	ID=evm.model.Herato1301.677-E9;Parent=evm.model.Herato1301.677								
271	Herato1007	340006	340944	+	0	NA	Intergenic	Intergenic	-57824	ID=evm.model.Herato1007.7-E1;Parent=evm.model.Herato1007.7								
703	Herato1807	2377373	2377645	+	0	NA	Intergenic	Intergenic	-7924	ID=evm.model.Herato1807.46.2-E3;Parent=evm.model.Herato1807.46.2								
491	Herato1411	3562104	3562345	+	0	NA	Intergenic	Intergenic	-3011	ID=evm.model.Herato1411.145-E3;Parent=evm.model.Herato1411.145								
864	Herato0301	4565059	4565367	+	0	NA	Intergenic	Intergenic	1706	ID=evm.model.Herato0301.112-E2;Parent=evm.model.Herato0301.112								
900	Herato0401	730603	731004	+	0	NA	Intergenic	Intergenic	20092	ID=evm.model.Herato0401.8-E1;Parent=evm.model.Herato0401.8								
219	Herato1001	485820	486306	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.25-E1;Parent=evm.model.Herato1001.25)	-promoter-TSS (ID=evm.model.Herato1001.25-E1;Parent=evm.model.Herato1001.25)	-659	ID=evm.model.Herato1001.25-E1;Parent=evm.model.Herato1001.25								
318	Herato1108	10093873	10094250	+	0	NA	Intergenic	Intergenic	-2430	ID=evm.model.Herato1108.451-E1;Parent=evm.model.Herato1108.451								
13	Herato0101	8581348	8583066	+	0	NA	Intergenic	Intergenic	-13985	ID=evm.model.Herato0101.256-E1;Parent=evm.model.Herato0101.256								
972	Herato0503	8719666	8719962	+	0	NA	Intergenic	Intergenic	-77148	ID=evm.model.Herato0503.333-E1;Parent=evm.model.Herato0503.333								
799	Herato2001	2453985	2454462	+	0	NA	Intergenic	Intergenic	-13030	ID=evm.model.Herato2001.64-E3;Parent=evm.model.Herato2001.64								
105	Herato0701	10109437	10109736	+	0	NA	Intergenic	Intergenic	4836	ID=evm.model.Herato0701.410-E1;Parent=evm.model.Herato0701.410								
473	Herato1408	3464849	3465896	+	0	NA	Intergenic	Intergenic	-12299	ID=evm.model.Herato1408.117.1-E12;Parent=evm.model.Herato1408.117.1								
925	Herato0411	5022459	5022714	+	0	NA	TTS (ID=novel_model_42x-E1;Parent=novel_model_42x)	-TTS (ID=novel_model_42x-E1;Parent=novel_model_42x)	754	ID=novel_model_42x-E1;Parent=novel_model_42x								
840	Herato2001	14478462	14479538	+	0	NA	Intergenic	Intergenic	-43387	ID=evm.model.Herato2001.568-E1;Parent=evm.model.Herato2001.568								
185	Herato0901	1797765	1798876	+	0	NA	Intergenic	Intergenic	-43145	ID=evm.model.Herato0901.62-E1;Parent=evm.model.Herato0901.62								
3	Herato0101	8018762	8019028	+	0	NA	Intergenic	Intergenic	10377	ID=evm.model.Herato0101.241-E2;Parent=evm.model.Herato0101.241								
597	Herato1701	4587281	4587507	+	0	NA	Intergenic	Intergenic	-51088	ID=evm.model.Herato1701.107-E1;Parent=evm.model.Herato1701.107								
248	Herato1005	662231	662622	+	0	NA	Intergenic	Intergenic	-1171	ID=evm.model.Herato1005.39-E2;Parent=evm.model.Herato1005.39								
390	Herato1301	1627147	1627630	+	0	NA	Intergenic	Intergenic	-13879	ID=evm.model.Herato1301.38-E1;Parent=evm.model.Herato1301.38								
146	Herato0801	5835196	5835842	+	0	NA	Intergenic	Intergenic	-17641	ID=evm.model.Herato0801.157-E3;Parent=evm.model.Herato0801.157								
111	Herato0701	13997069	13997706	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.634-E3;Parent=evm.model.Herato0701.634)	-promoter-TSS (ID=evm.model.Herato0701.634-E3;Parent=evm.model.Herato0701.634)	-902	ID=evm.model.Herato0701.634-E3;Parent=evm.model.Herato0701.634								
802	Herato2001	3629240	3629444	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.112-E5;Parent=evm.model.Herato2001.112)	-promoter-TSS (ID=evm.model.Herato2001.112-E5;Parent=evm.model.Herato2001.112)	112	ID=evm.model.Herato2001.112-E4;Parent=evm.model.Herato2001.112								
38	Herato0606	4893585	4894088	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.149-E3;Parent=evm.model.Herato0606.149)	-promoter-TSS (ID=evm.model.Herato0606.149-E3;Parent=evm.model.Herato0606.149)	-369	ID=evm.model.Herato0606.149.1-E3;Parent=evm.model.Herato0606.149.1								
356	Herato1202	9628198	9628581	+	0	NA	Intergenic	Intergenic	-19312	ID=evm.model.Herato1202.400-E2;Parent=evm.model.Herato1202.400								
408	Herato1301	6407388	6407633	+	0	NA	TTS (ID=evm.model.Herato1301.224-E1;Parent=evm.model.Herato1301.224)	-TTS (ID=evm.model.Herato1301.224-E1;Parent=evm.model.Herato1301.224)	843	ID=evm.model.Herato1301.224.1-E1;Parent=evm.model.Herato1301.224.1								
4	Herato0508	1327878	1328910	+	0	NA	Intergenic	Intergenic	-7917	ID=evm.model.Herato0508.60-E1;Parent=evm.model.Herato0508.60								
528	Herato1507	8303363	8303640	+	0	NA	Intergenic	Intergenic	-5905	ID=evm.model.Herato1507.297-E3;Parent=evm.model.Herato1507.297								
164	Herato0821	2245195	2245479	+	0	NA	Intergenic	Intergenic	-1289	ID=evm.model.Herato0821.84.1-E6;Parent=evm.model.Herato0821.84.1								
807	Herato2001	5141671	5142058	+	0	NA	Intergenic	Intergenic	10625	ID=evm.model.Herato2001.173-E4;Parent=evm.model.Herato2001.173								
196	Herato0901	5334990	5335229	+	0	NA	Intergenic	Intergenic	-64159	ID=evm.model.Herato0901.146-E1;Parent=evm.model.Herato0901.146								
945	Herato0101	7375907	7376468	+	0	NA	Intergenic	Intergenic	-7067	ID=evm.model.Herato0101.228.4-E1;Parent=evm.model.Herato0101.228.4								
242	Herato1003	7050371	7050986	+	0	NA	Intergenic	Intergenic	1969	ID=evm.model.Herato1003.256-E1;Parent=evm.model.Herato1003.256								
