PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_shared_D1down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
27	Herato0606	2185499	2185936	+	0	NA	Intergenic	Intergenic	-11755	ID=evm.model.Herato0606.66-E2;Parent=evm.model.Herato0606.66								
787	Herato1701	4182927	4183273	+	0	NA	Intergenic	Intergenic	-2949	ID=evm.model.Herato1701.95.2-E5;Parent=evm.model.Herato1701.95.2								
161	Herato0701	16216920	16217400	+	0	NA	Intergenic	Intergenic	24271	ID=evm.model.Herato0701.699-E5;Parent=evm.model.Herato0701.699								
582	Herato1301	7616832	7617206	+	0	NA	Intergenic	Intergenic	4710	ID=evm.model.Herato1301.308-E2;Parent=evm.model.Herato1301.308								
109	Herato0701	7473246	7473434	+	0	NA	Intergenic	Intergenic	3095	ID=evm.model.Herato0701.333-E2;Parent=evm.model.Herato0701.333								
557	Herato1301	2351496	2351935	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.59-E4;Parent=evm.model.Herato1301.59)	-promoter-TSS (ID=evm.model.Herato1301.59-E4;Parent=evm.model.Herato1301.59)	-886	ID=evm.model.Herato1301.59-E4;Parent=evm.model.Herato1301.59								
718	Herato1601	1503387	1504225	+	0	NA	Intergenic	Intergenic	-2733	ID=evm.model.Herato1601.50-E1;Parent=evm.model.Herato1601.50								
1239	Herato0503	4262355	4262523	+	0	NA	Intergenic	Intergenic	8224	ID=evm.model.Herato0503.130-E3;Parent=evm.model.Herato0503.130								
441	Herato1108	11096031	11096931	+	0	NA	Intergenic	Intergenic	7884	ID=evm.model.Herato1108.479-E1;Parent=evm.model.Herato1108.479								
868	Herato1805	2241756	2242481	+	0	NA	Intergenic	Intergenic	67958	ID=evm.model.Herato1805.85-E1;Parent=evm.model.Herato1805.85								
672	Herato1411	6825702	6826412	+	0	NA	Intergenic	Intergenic	-1875	ID=evm.model.Herato1411.253-E1;Parent=evm.model.Herato1411.253								
1140	Herato0301	3256755	3257429	+	0	NA	Intergenic	Intergenic	-1075	ID=evm.model.Herato0301.86-E2;Parent=evm.model.Herato0301.86								
769	Herato1605	1302601	1302972	+	0	NA	Intergenic	Intergenic	-8492	ID=evm.model.Herato1605.42-E1;Parent=evm.model.Herato1605.42								
1181	Herato0310	7450789	7452394	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.191-E4;Parent=evm.model.Herato0310.191)	-promoter-TSS (ID=evm.model.Herato0310.191-E4;Parent=evm.model.Herato0310.191)	-235	ID=evm.model.Herato0310.191-E4;Parent=evm.model.Herato0310.191								
275	Herato1001	3125437	3125655	+	0	NA	Intergenic	Intergenic	23650	ID=evm.model.Herato1001.113-E7;Parent=evm.model.Herato1001.113								
983	Herato1904	4759694	4759870	+	0	NA	Intergenic	Intergenic	-8972	ID=evm.model.Herato1904.162-E1;Parent=evm.model.Herato1904.162								
803	Herato1701	6464666	6465153	+	0	NA	Intergenic	Intergenic	12161	ID=evm.model.Herato1701.184-E3;Parent=evm.model.Herato1701.184								
197	Herato0101	12956584	12956899	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.439-E6;Parent=evm.model.Herato0101.439)	-promoter-TSS (ID=evm.model.Herato0101.439-E6;Parent=evm.model.Herato0101.439)	68	ID=evm.model.Herato0101.439-E6;Parent=evm.model.Herato0101.439								
853	Herato1801	4193376	4194115	+	0	NA	Intergenic	Intergenic	-2229	ID=evm.model.Herato1801.146-E1;Parent=evm.model.Herato1801.146								
751	Herato1603	3467114	3468057	+	0	NA	Intergenic	Intergenic	-20618	ID=evm.model.Herato1603.91-E1;Parent=evm.model.Herato1603.91								
60	Herato0606	6338643	6339582	+	0	NA	Intergenic	Intergenic	-1733	ID=evm.model.Herato0606.218-E3;Parent=evm.model.Herato0606.218								
1245	Herato0503	4451611	4452202	+	0	NA	Intergenic	Intergenic	-89057	ID=evm.model.Herato0503.132.2-E1;Parent=evm.model.Herato0503.132.2								
1067	Herato0215	2762443	2763146	+	0	NA	Intergenic	Intergenic	3448	ID=evm.model.Herato0215.106-E2;Parent=evm.model.Herato0215.106								
691	Herato1507	2898255	2898884	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.95-E15;Parent=evm.model.Herato1507.95)	-promoter-TSS (ID=evm.model.Herato1507.95-E15;Parent=evm.model.Herato1507.95)	-102	ID=evm.model.Herato1507.95-E15;Parent=evm.model.Herato1507.95								
346	Herato1007	571290	572843	+	0	NA	Intergenic	Intergenic	6524	ID=evm.model.Herato1007.8.1-E1;Parent=evm.model.Herato1007.8.1								
911	Herato1807	1251232	1252764	+	0	NA	Intergenic	Intergenic	14732	ID=evm.model.Herato1807.24-E3;Parent=evm.model.Herato1807.24								
427	Herato1108	9352070	9352605	+	0	NA	Intergenic	Intergenic	-8479	ID=evm.model.Herato1108.401-E2;Parent=evm.model.Herato1108.401								
1111	Herato0215	3562752	3563166	+	0	NA	promoter-TSS (ID=evm.model.Herato0215.138-E1;Parent=evm.model.Herato0215.138)	-promoter-TSS (ID=evm.model.Herato0215.138-E1;Parent=evm.model.Herato0215.138)	-656	ID=evm.model.Herato0215.138-E1;Parent=evm.model.Herato0215.138								
677	Herato1505	309938	310360	+	0	NA	Intergenic	Intergenic	-4909	ID=evm.model.Herato1505.21-E1;Parent=evm.model.Herato1505.21								
907	Herato1807	1000466	1002427	+	0	NA	Intergenic	Intergenic	20760	ID=evm.model.Herato1807.18-E1;Parent=evm.model.Herato1807.18								
82	Herato0701	2408440	2408822	+	0	NA	Intergenic	Intergenic	3061	ID=evm.model.Herato0701.144-E1;Parent=evm.model.Herato0701.144								
650	Herato1411	222188	222540	+	0	NA	TTS (ID=evm.model.Herato1411.1-E1;Parent=evm.model.Herato1411.1)	-TTS (ID=evm.model.Herato1411.1-E1;Parent=evm.model.Herato1411.1)	1941	ID=evm.model.Herato1411.1-E1;Parent=evm.model.Herato1411.1								
1154	Herato0301	4633547	4634142	+	0	NA	Intergenic	Intergenic	-3422	ID=evm.model.Herato0301.113-E1;Parent=evm.model.Herato0301.113								
1210	Herato0411	3545608	3546729	+	0	NA	Intergenic	Intergenic	-3035	ID=evm.model.Herato0411.74-E20;Parent=evm.model.Herato0411.74								
590	Herato1301	12115966	12116227	+	0	NA	Intergenic	Intergenic	-29078	ID=evm.model.Herato1301.479-E2;Parent=evm.model.Herato1301.479								
895	Herato1805	5951195	5951662	+	0	NA	Intergenic	Intergenic	1118	ID=evm.model.Herato1805.159-E1;Parent=evm.model.Herato1805.159								
69	Herato0701	552244	552740	+	0	NA	TTS (ID=evm.model.Herato0701.20.1-E3;Parent=evm.model.Herato0701.20.1)	-TTS (ID=evm.model.Herato0701.20.1-E3;Parent=evm.model.Herato0701.20.1)	431	ID=evm.model.Herato0701.20.1-E3;Parent=evm.model.Herato0701.20.1								
1157	Herato0101	4078012	4078741	+	0	NA	Intergenic	Intergenic	-13318	ID=evm.model.Herato0101.120-E1;Parent=evm.model.Herato0101.120								
664	Herato1411	3562104	3562345	+	0	NA	Intergenic	Intergenic	-3011	ID=evm.model.Herato1411.145-E3;Parent=evm.model.Herato1411.145								
224	Herato0101	13770043	13770374	+	0	NA	Intergenic	Intergenic	36039	ID=evm.model.Herato0101.491-E2;Parent=evm.model.Herato0101.491								
79	Herato0701	2233810	2234345	+	0	NA	Intergenic	Intergenic	-13256	ID=evm.model.Herato0701.137.1-E2;Parent=evm.model.Herato0701.137.1								
617	Herato1301	19626864	19627203	+	0	NA	Intergenic	Intergenic	-33783	ID=evm.model.Herato1301.673-E1;Parent=evm.model.Herato1301.673								
352	Herato1007	1030094	1030358	+	0	NA	TTS (ID=evm.model.Herato1007.41-E1;Parent=evm.model.Herato1007.41)	-TTS (ID=evm.model.Herato1007.41-E1;Parent=evm.model.Herato1007.41)	777	ID=evm.model.Herato1007.41-E1;Parent=evm.model.Herato1007.41								
1006	Herato1908	311582	312115	+	0	NA	Intergenic	Intergenic	2945	ID=evm.model.Herato1908.15.3-E2;Parent=evm.model.Herato1908.15.3								
126	Herato0701	9542906	9543818	+	0	NA	Intergenic	Intergenic	3784	ID=evm.model.Herato0701.397-E2;Parent=evm.model.Herato0701.397								
1034	Herato2001	1701340	1702229	+	0	NA	Intergenic	Intergenic	-1885	ID=evm.model.Herato2001.35.4-E4;Parent=evm.model.Herato2001.35.4								
251	Herato0101	14632233	14633674	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.518-E2;Parent=evm.model.Herato0101.518)	-promoter-TSS (ID=evm.model.Herato0101.518-E2;Parent=evm.model.Herato0101.518)	-259	ID=evm.model.Herato0101.518.1-E2;Parent=evm.model.Herato0101.518.1								
426	Herato1108	9203603	9204946	+	0	NA	Intergenic	Intergenic	-8499	ID=evm.model.Herato1108.395.1-E1;Parent=evm.model.Herato1108.395.1								
369	Herato1007	2859419	2860104	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.104-E1;Parent=evm.model.Herato1007.104)	-promoter-TSS (ID=evm.model.Herato1007.104-E1;Parent=evm.model.Herato1007.104)	-926	ID=evm.model.Herato1007.104.1-E1;Parent=evm.model.Herato1007.104.1								
996	Herato0215	1139373	1140518	+	0	NA	promoter-TSS (ID=evm.model.Herato0215.42-E1;Parent=evm.model.Herato0215.42)	-promoter-TSS (ID=evm.model.Herato0215.42-E1;Parent=evm.model.Herato0215.42)	-325	ID=evm.model.Herato0215.42-E1;Parent=evm.model.Herato0215.42								
279	Herato1003	338235	339609	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.7.1-E8;Parent=evm.model.Herato1003.7.1)	-promoter-TSS (ID=evm.model.Herato1003.7.1-E8;Parent=evm.model.Herato1003.7.1)	-375	ID=evm.model.Herato1003.7.1-E8;Parent=evm.model.Herato1003.7.1								
651	Herato1411	701824	702095	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.20-E3;Parent=evm.model.Herato1411.20)	-promoter-TSS (ID=evm.model.Herato1411.20-E3;Parent=evm.model.Herato1411.20)	-736	ID=evm.model.Herato1411.20-E3;Parent=evm.model.Herato1411.20								
176	Herato0701	18279208	18279973	+	0	NA	Intergenic	Intergenic	-23586	ID=evm.model.Herato0701.744-E2;Parent=evm.model.Herato0701.744								
956	Herato1901	3089827	3090124	+	0	NA	Intergenic	Intergenic	-8083	ID=evm.model.Herato1901.105-E1;Parent=evm.model.Herato1901.105								
483	Herato0101	19808350	19809328	+	0	NA	Intergenic	Intergenic	22539	ID=evm.model.Herato0101.767-E4;Parent=evm.model.Herato0101.767								
498	Herato1202	10882884	10883077	+	0	NA	Intergenic	Intergenic	-15454	ID=evm.model.Herato1202.437-E1;Parent=evm.model.Herato1202.437								
629	Herato1301	22823894	22824201	+	0	NA	Intergenic	Intergenic	18238	ID=evm.model.Herato1301.769-E9;Parent=evm.model.Herato1301.769								
947	Herato1901	2957339	2958028	+	0	NA	Intergenic	Intergenic	4969	ID=evm.model.Herato1901.97-E3;Parent=evm.model.Herato1901.97								
256	Herato0901	10927380	10928042	+	0	NA	Intergenic	Intergenic	-25603	ID=evm.model.Herato0901.328-E1;Parent=evm.model.Herato0901.328								
372	Herato1007	3890722	3891221	+	0	NA	Intergenic	Intergenic	-19787	ID=evm.model.Herato1007.145-E1;Parent=evm.model.Herato1007.145								
920	Herato1807	2562871	2563743	+	0	NA	Intergenic	Intergenic	13718	ID=evm.model.Herato1807.50.1-E3;Parent=evm.model.Herato1807.50.1								
428	Herato1108	9546266	9546559	+	0	NA	Intergenic	Intergenic	12938	ID=evm.model.Herato1108.422-E5;Parent=evm.model.Herato1108.422								
887	Herato1805	5210822	5211277	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.135-E16;Parent=evm.model.Herato1805.135)	-promoter-TSS (ID=evm.model.Herato1805.135-E16;Parent=evm.model.Herato1805.135)	-777	ID=evm.model.Herato1805.135-E16;Parent=evm.model.Herato1805.135								
1160	Herato0310	378600	379278	+	0	NA	Intergenic	Intergenic	-5821	ID=evm.model.Herato0310.9-E1;Parent=evm.model.Herato0310.9								
99	Herato0701	3743686	3744254	+	0	NA	Intergenic	Intergenic	10225	ID=evm.model.Herato0701.179.2-E1;Parent=evm.model.Herato0701.179.2								
72	Herato0701	806098	806732	+	0	NA	exon (ID=evm.model.Herato0701.30-E1;Parent=evm.model.Herato0701.30, exon 1 of 1)	-exon (ID=evm.model.Herato0701.30-E1;Parent=evm.model.Herato0701.30, exon 1 of 1)	116	ID=evm.model.Herato0701.30-E1;Parent=evm.model.Herato0701.30								
500	Herato1202	11163816	11164638	+	0	NA	exon (ID=evm.model.Herato1202.444.2-E1;Parent=evm.model.Herato1202.444.2, exon 1 of 1)	-exon (ID=evm.model.Herato1202.444.2-E1;Parent=evm.model.Herato1202.444.2, exon 1 of 1)	208	ID=evm.model.Herato1202.444.2-E1;Parent=evm.model.Herato1202.444.2								
869	Herato1805	2375125	2375321	+	0	NA	Intergenic	Intergenic	-65147	ID=evm.model.Herato1805.85-E1;Parent=evm.model.Herato1805.85								
1221	Herato0501	308190	308759	+	0	NA	Intergenic	Intergenic	-7876	ID=evm.model.Herato0501.14-E1;Parent=evm.model.Herato0501.14								
1200	Herato0411	1010217	1010872	+	0	NA	Intergenic	Intergenic	4868	ID=evm.model.Herato0411.16-E1;Parent=evm.model.Herato0411.16								
790	Herato1701	5006880	5007142	+	0	NA	Intergenic	Intergenic	11415	ID=evm.model.Herato1701.113-E3;Parent=evm.model.Herato1701.113								
533	Herato1202	17473924	17474392	+	0	NA	TTS (ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713)	-TTS (ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713)	834	ID=evm.model.Herato1202.713-E2;Parent=evm.model.Herato1202.713								
918	Herato1807	2365619	2365854	+	0	NA	Intergenic	Intergenic	-1386	ID=evm.model.Herato1807.46.3-E1;Parent=evm.model.Herato1807.46.3								
1122	Herato2101	2977082	2977347	+	0	NA	Intergenic	Intergenic	-43772	ID=evm.model.Herato2101.110-E1;Parent=evm.model.Herato2101.110								
1108	Herato2001	14303107	14304307	+	0	NA	Intergenic	Intergenic	-1673	ID=evm.model.Herato2001.563-E3;Parent=evm.model.Herato2001.563								
1053	Herato2001	4004441	4004845	+	0	NA	Intergenic	Intergenic	-5917	ID=evm.model.Herato2001.131-E12;Parent=evm.model.Herato2001.131								
414	Herato1108	6109329	6109602	+	0	NA	Intergenic	Intergenic	1883	ID=evm.model.Herato1108.259-E10;Parent=evm.model.Herato1108.259								
462	Herato1202	2077710	2078010	+	0	NA	Intergenic	Intergenic	-12730	ID=evm.model.Herato1202.72-E3;Parent=evm.model.Herato1202.72								
1014	Herato1910	523903	524368	+	0	NA	TTS (ID=evm.model.Herato1910.45-E1;Parent=evm.model.Herato1910.45)	-TTS (ID=evm.model.Herato1910.45-E1;Parent=evm.model.Herato1910.45)	221	ID=evm.model.Herato1910.45-E2;Parent=evm.model.Herato1910.45								
843	Herato1801	2131294	2131900	+	0	NA	Intergenic	Intergenic	-13399	ID=evm.model.Herato1801.88.1-E3;Parent=evm.model.Herato1801.88.1								
1209	Herato0411	3294989	3295431	+	0	NA	Intergenic	Intergenic	-3197	ID=evm.model.Herato0411.59-E1;Parent=evm.model.Herato0411.59								
263	Herato0904	463308	463750	+	0	NA	exon (ID=evm.model.Herato0904.29-E2;Parent=evm.model.Herato0904.29, exon 1 of 1)	-exon (ID=evm.model.Herato0904.29-E2;Parent=evm.model.Herato0904.29, exon 1 of 1)	110	ID=evm.model.Herato0904.29-E2;Parent=evm.model.Herato0904.29								
632	Herato1408	930232	930696	+	0	NA	Intergenic	Intergenic	190587	ID=evm.model.Herato1408.26-E3;Parent=evm.model.Herato1408.26								
394	Herato0101	17735717	17736504	+	0	NA	Intergenic	Intergenic	44140	ID=evm.model.Herato0101.702.2-E14;Parent=evm.model.Herato0101.702.2								
991	Herato1904	5798149	5798661	+	0	NA	Intergenic	Intergenic	66023	ID=evm.model.Herato1904.211-E1;Parent=evm.model.Herato1904.211								
514	Herato1202	14656869	14658002	+	0	NA	Intergenic	Intergenic	-21229	ID=evm.model.Herato1202.568-E1;Parent=evm.model.Herato1202.568								
610	Herato1301	18190404	18191428	+	0	NA	Intergenic	Intergenic	11494	ID=evm.model.Herato1301.629-E4;Parent=evm.model.Herato1301.629								
725	Herato1601	4780362	4781008	+	0	NA	Intergenic	Intergenic	-1389	ID=evm.model.Herato1601.100-E1;Parent=evm.model.Herato1601.100								
931	Herato1807	4264535	4264764	+	0	NA	Intergenic	Intergenic	11282	ID=evm.model.Herato1807.91.2-E5;Parent=evm.model.Herato1807.91.2								
513	Herato1202	14655005	14655745	+	0	NA	Intergenic	Intergenic	-19169	ID=evm.model.Herato1202.568-E1;Parent=evm.model.Herato1202.568								
615	Herato1301	19265247	19266028	+	0	NA	TTS (ID=evm.model.Herato1301.672-E2;Parent=evm.model.Herato1301.672)	-TTS (ID=evm.model.Herato1301.672-E2;Parent=evm.model.Herato1301.672)	176	ID=evm.model.Herato1301.672-E2;Parent=evm.model.Herato1301.672								
50	Herato0606	4085093	4085963	+	0	NA	Intergenic	Intergenic	-11248	ID=evm.model.Herato0606.123-E1;Parent=evm.model.Herato0606.123								
476	Herato1202	3699139	3699360	+	0	NA	Intergenic	Intergenic	2754	ID=evm.model.Herato1202.124-E3;Parent=evm.model.Herato1202.124								
1198	Herato0403	918782	919567	+	0	NA	Intergenic	Intergenic	-4837	ID=evm.model.Herato0403.26-E1;Parent=evm.model.Herato0403.26								
797	Herato1701	6220475	6221162	+	0	NA	Intergenic	Intergenic	-22412	ID=evm.model.Herato1701.174.1-E1;Parent=evm.model.Herato1701.174.1								
1077	Herato2001	8043105	8043925	+	0	NA	Intergenic	Intergenic	-1680	ID=evm.model.Herato2001.335-E2;Parent=evm.model.Herato2001.335								
1136	Herato2101	14260888	14261154	+	0	NA	Intergenic	Intergenic	1273	ID=evm.model.Herato2101.461.1.1-E1;Parent=evm.model.Herato2101.461.1.1								
1175	Herato0310	5769162	5769735	+	0	NA	Intergenic	Intergenic	-13177	ID=evm.model.Herato0310.133-E1;Parent=evm.model.Herato0310.133								
293	Herato1003	6104023	6104351	+	0	NA	Intergenic	Intergenic	5129	ID=evm.model.Herato1003.199.3-E4;Parent=evm.model.Herato1003.199.3								
1272	Herato0508	188524	189025	+	0	NA	Intergenic	Intergenic	-1613	ID=evm.model.Herato0508.3-E1;Parent=evm.model.Herato0508.3								
1236	Herato0503	3623299	3623520	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.121-E7;Parent=evm.model.Herato0503.121)	-promoter-TSS (ID=evm.model.Herato0503.121-E7;Parent=evm.model.Herato0503.121)	-678	ID=evm.model.Herato0503.121-E7;Parent=evm.model.Herato0503.121								
967	Herato1904	1180291	1180488	+	0	NA	Intergenic	Intergenic	2467	ID=evm.model.Herato1904.42-E1;Parent=evm.model.Herato1904.42								
322	Herato1005	2320183	2320767	+	0	NA	Intergenic	Intergenic	-6063	ID=evm.model.Herato1005.115-E1;Parent=evm.model.Herato1005.115								
645	Herato1408	5654923	5655480	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.213-E1;Parent=evm.model.Herato1408.213)	-promoter-TSS (ID=evm.model.Herato1408.213-E1;Parent=evm.model.Herato1408.213)	-707	ID=evm.model.Herato1408.213-E1;Parent=evm.model.Herato1408.213								
469	Herato1202	3327888	3328099	+	0	NA	Intergenic	Intergenic	-3552	ID=evm.model.Herato1202.113-E1;Parent=evm.model.Herato1202.113								
635	Herato1408	2552539	2553130	+	0	NA	Intergenic	Intergenic	2264	ID=evm.model.Herato1408.71-E1;Parent=evm.model.Herato1408.71								
1088	Herato2001	9841370	9841739	+	0	NA	Intergenic	Intergenic	2839	ID=evm.model.Herato2001.394-E3;Parent=evm.model.Herato2001.394								
575	Herato1301	6364209	6364753	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.221-E3;Parent=evm.model.Herato1301.221)	-promoter-TSS (ID=evm.model.Herato1301.221-E3;Parent=evm.model.Herato1301.221)	-605	ID=evm.model.Herato1301.221-E3;Parent=evm.model.Herato1301.221								
1176	Herato0310	5963936	5964512	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.148-E8;Parent=evm.model.Herato0310.148)	-promoter-TSS (ID=evm.model.Herato0310.148-E8;Parent=evm.model.Herato0310.148)	-928	ID=evm.model.Herato0310.148-E8;Parent=evm.model.Herato0310.148								
1039	Herato2001	1852640	1853222	+	0	NA	Intergenic	Intergenic	-23398	ID=evm.model.Herato2001.37-E2;Parent=evm.model.Herato2001.37								
979	Herato1904	3970476	3971462	+	0	NA	Intergenic	Intergenic	-8639	ID=evm.model.Herato1904.139-E4;Parent=evm.model.Herato1904.139								
709	Herato1507	7735287	7736367	+	0	NA	Intergenic	Intergenic	15269	ID=evm.model.Herato1507.273-E4;Parent=evm.model.Herato1507.273								
1005	Herato1908	291485	292260	+	0	NA	Intergenic	Intergenic	8097	ID=evm.model.Herato1908.15.1-E1;Parent=evm.model.Herato1908.15.1								
28	Herato0606	2878200	2879177	+	0	NA	Intergenic	Intergenic	3555	ID=evm.model.Herato0606.89-E3;Parent=evm.model.Herato0606.89								
40	Herato0606	3659077	3659255	+	0	NA	Intergenic	Intergenic	10619	ID=evm.model.Herato0606.110-E7;Parent=evm.model.Herato0606.110								
310	Herato1005	849054	849820	+	0	NA	Intergenic	Intergenic	-9393	ID=evm.model.Herato1005.55-E3;Parent=evm.model.Herato1005.55								
192	Herato0801	5281223	5281736	+	0	NA	Intergenic	Intergenic	4825	ID=evm.model.Herato0801.117-E3;Parent=evm.model.Herato0801.117								
589	Herato1301	12067835	12068119	+	0	NA	Intergenic	Intergenic	-2828	ID=evm.model.Herato1301.479-E3;Parent=evm.model.Herato1301.479								
215	Herato0901	817950	818281	+	0	NA	Intergenic	Intergenic	-10493	ID=evm.model.Herato0901.36.4-E6;Parent=evm.model.Herato0901.36.4								
699	Herato1507	4827602	4828150	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.163-E5;Parent=evm.model.Herato1507.163)	-promoter-TSS (ID=evm.model.Herato1507.163-E5;Parent=evm.model.Herato1507.163)	-481	ID=evm.model.Herato1507.163-E5;Parent=evm.model.Herato1507.163								
1115	Herato2001	17370251	17371331	+	0	NA	Intergenic	Intergenic	-7848	ID=evm.model.Herato2001.668-E1;Parent=evm.model.Herato2001.668								
687	Herato1505	2006887	2007558	+	0	NA	Intergenic	Intergenic	-2235	ID=evm.model.Herato1505.84-E1;Parent=evm.model.Herato1505.84								
960	Herato1904	1118755	1119395	+	0	NA	Intergenic	Intergenic	-5610	ID=evm.model.Herato1904.42-E2;Parent=evm.model.Herato1904.42								
818	Herato1701	9734295	9734457	+	0	NA	Intergenic	Intergenic	-16533	ID=evm.model.Herato1701.333-E1;Parent=evm.model.Herato1701.333								
150	Herato0701	14283460	14284367	+	0	NA	exon (ID=evm.model.Herato0701.645-E1;Parent=evm.model.Herato0701.645, exon 1 of 1)	-exon (ID=evm.model.Herato0701.645-E1;Parent=evm.model.Herato0701.645, exon 1 of 1)	428	ID=evm.model.Herato0701.645.2-E1;Parent=evm.model.Herato0701.645.2								
1038	Herato2001	1839601	1839967	+	0	NA	Intergenic	Intergenic	-10251	ID=evm.model.Herato2001.37-E2;Parent=evm.model.Herato2001.37								
245	Herato0901	8657407	8658356	+	0	NA	promoter-TSS (ID=evm.model.Herato0901.275-E5;Parent=evm.model.Herato0901.275)	-promoter-TSS (ID=evm.model.Herato0901.275-E5;Parent=evm.model.Herato0901.275)	-746	ID=evm.model.Herato0901.275-E5;Parent=evm.model.Herato0901.275								
