PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_melpUnique_D2down.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_melpUnique_D2down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2872	Hmel221045	31913	32454	+	0	NA	Intergenic	Intergenic	-3296	ID=HMEL035805g1.t1-E1;Parent=HMEL035805g1.t1								
345	Hmel204017	785977	786479	+	0	NA	Intergenic	Intergenic	-3292	ID=HMEL008385g1.t1-E3;Parent=HMEL008385g1.t1								
596	Hmel207002	777373	777994	+	0	NA	Intergenic	Intergenic	2044	ID=HMEL011159g1.t1-E1;Parent=HMEL011159g1.t1								
1297	Hmel211016	208326	208478	+	0	NA	Intergenic	Intergenic	-6053	ID=HMEL008650g1.t1-E2;Parent=HMEL008650g1.t1								
2090	Hmel218007	530370	530624	+	0	NA	Intergenic	Intergenic	-6671	ID=HMEL034298g1.t1-E1;Parent=HMEL034298g1.t1								
1521	Hmel213022	349863	350224	+	0	NA	Intergenic	Intergenic	-1294	ID=HMEL007073g1.t1-E2;Parent=HMEL007073g1.t1								
1862	Hmel216010	115678	116143	+	0	NA	Intergenic	Intergenic	-13097	ID=HMEL033524g1.t1-E1;Parent=HMEL033524g1.t1								
2352	Hmel220005	560669	561355	+	0	NA	Intergenic	Intergenic	-3924	ID=HMEL035053g1.t1-E1;Parent=HMEL035053g1.t1								
613	Hmel207002	3166952	3167680	+	0	NA	Intergenic	Intergenic	9755	ID=HMEL037418g1.t1-E2;Parent=HMEL037418g1.t1								
1082	Hmel210011	4713700	4713991	+	0	NA	Intergenic	Intergenic	-2519	ID=HMEL009056g1.t1-E3;Parent=HMEL009056g1.t1								
1066	Hmel210011	3759361	3759735	+	0	NA	Intergenic	Intergenic	-16600	ID=HMEL015490g1.t1-E1;Parent=HMEL015490g1.t1								
121	Hmel201011	1690035	1690575	+	0	NA	Intergenic	Intergenic	-4237	ID=HMEL011402g2.t1-E1;Parent=HMEL011402g2.t1								
952	Hmel210004	5934621	5934817	+	0	NA	Intergenic	Intergenic	8440	ID=HMEL009013g1.t2-E1;Parent=HMEL009013g1.t2								
2691	Hmel221012	2710520	2711488	+	0	NA	promoter-TSS (ID=HMEL035612g1.t1-E1;Parent=HMEL035612g1.t1)	-promoter-TSS (ID=HMEL035612g1.t1-E1;Parent=HMEL035612g1.t1)	-19	ID=HMEL035612g1.t1-E1;Parent=HMEL035612g1.t1								
1071	Hmel210011	3999652	3999999	+	0	NA	Intergenic	Intergenic	-23020	ID=HMEL030907g1.t1-E1;Parent=HMEL030907g1.t1								
494	Hmel206006	2484560	2484754	+	0	NA	Intergenic	Intergenic	1383	ID=HMEL036981g1.t1-E1;Parent=HMEL036981g1.t1								
487	Hmel206006	1678965	1679544	+	0	NA	Intergenic	Intergenic	2673	ID=HMEL008984g1.t1-E1;Parent=HMEL008984g1.t1								
1956	Hmel217004	1501189	1501953	+	0	NA	Intergenic	Intergenic	-1071	ID=HMEL006841g1.t1-E1;Parent=HMEL006841g1.t1								
2778	Hmel221017	244797	245120	+	0	NA	Intergenic	Intergenic	-19611	ID=HMEL012193g1.t1-E1;Parent=HMEL012193g1.t1								
2235	Hmel219003	3647402	3648932	+	0	NA	Intergenic	Intergenic	35777	ID=HMEL034635g1.t1-E1;Parent=HMEL034635g1.t1								
238	Hmel203012	24162	25294	+	0	NA	Intergenic	Intergenic	-8144	ID=HMEL035994g1.t1-E1;Parent=HMEL035994g1.t1								
873	Hmel209007	1056647	1057897	+	0	NA	Intergenic	Intergenic	-1970	ID=HMEL014632g1.t1-E1;Parent=HMEL014632g1.t1								
253	Hmel203030	92172	92381	+	0	NA	promoter-TSS (ID=HMEL021775g2.t1-E1;Parent=HMEL021775g2.t1)	-promoter-TSS (ID=HMEL021775g2.t1-E1;Parent=HMEL021775g2.t1)	-100	ID=HMEL021775g2.t1-E1;Parent=HMEL021775g2.t1								
448	Hmel205017	268647	268892	+	0	NA	Intergenic	Intergenic	-2964	ID=HMEL036736g1.t1-E1;Parent=HMEL036736g1.t1								
2631	Hmel221012	885090	886410	+	0	NA	Intergenic	Intergenic	-11886	ID=HMEL016628-RA-E1;Parent=HMEL016628-RA								
2278	Hmel219014	315782	317200	+	0	NA	Intergenic	Intergenic	-8443	ID=HMEL012890g1.t1-E1;Parent=HMEL012890g1.t1								
2427	Hmel220011	134959	135150	+	0	NA	promoter-TSS (ID=HMEL035267g1.t1-E5;Parent=HMEL035267g1.t1)	-promoter-TSS (ID=HMEL035267g1.t1-E5;Parent=HMEL035267g1.t1)	-222	ID=HMEL035267g1.t3-E4;Parent=HMEL035267g1.t3								
63	Hmel201009	604223	604440	+	0	NA	Intergenic	Intergenic	18981	ID=HMEL030129g1.t1-E2;Parent=HMEL030129g1.t1								
1637	Hmel213067	531902	532549	+	0	NA	Intergenic	Intergenic	13595	ID=HMEL032192g1.t1-E2;Parent=HMEL032192g1.t1								
179	Hmel202004	1285928	1286148	+	0	NA	Intergenic	Intergenic	-6322	ID=HMEL033212g1.t1-E1;Parent=HMEL033212g1.t1								
1532	Hmel213028	102346	102517	+	0	NA	TTS (ID=HMEL031979g1.t1-E3;Parent=HMEL031979g1.t1)	-TTS (ID=HMEL031979g1.t1-E3;Parent=HMEL031979g1.t1)	791	ID=HMEL031979g1.t1-E3;Parent=HMEL031979g1.t1								
1105	Hmel211001	44463	45371	+	0	NA	Intergenic	Intergenic	-4576	ID=HMEL015344g1.t1-E1;Parent=HMEL015344g1.t1								
713	Hmel207021	964450	964779	+	0	NA	Intergenic	Intergenic	-25678	ID=HMEL037686g1.t1-E1;Parent=HMEL037686g1.t1								
1334	Hmel212001	2668383	2668936	+	0	NA	Intergenic	Intergenic	4301	ID=HMEL016834g1.t1-E3;Parent=HMEL016834g1.t1								
2499	Hmel221001	1212220	1212698	+	0	NA	Intergenic	Intergenic	-7134	ID=HMEL013529g1.t1-E1;Parent=HMEL013529g1.t1								
2805	Hmel221028	67857	69634	+	0	NA	Intergenic	Intergenic	26393	ID=HMEL035712g1.t1-E1;Parent=HMEL035712g1.t1								
2096	Hmel218007	801078	801507	+	0	NA	Intergenic	Intergenic	-2872	ID=HMEL002569g1.t1-E1;Parent=HMEL002569g1.t1								
1784	Hmel215047	13116	13452	+	0	NA	Intergenic	Intergenic	3485	ID=HMEL022146g1.t1-E1;Parent=HMEL022146g1.t1								
2839	Hmel221037	87	1653	+	0	NA	Intergenic	Intergenic	-22757	ID=HMEL005178g1.t1-E1;Parent=HMEL005178g1.t1								
938	Hmel210004	3588113	3588984	+	0	NA	Intergenic	Intergenic	-10272	ID=HMEL011840g1.t1-E1;Parent=HMEL011840g1.t1								
2149	Hmel218018	4375876	4377525	+	0	NA	Intergenic	Intergenic	6238	ID=HMEL015557g1.t1-E3;Parent=HMEL015557g1.t1								
1679	Hmel214008	912794	913025	+	0	NA	Intergenic	Intergenic	-5144	ID=HMEL032330g1.t1-E1;Parent=HMEL032330g1.t1								
1830	Hmel216001	694255	695075	+	0	NA	Intergenic	Intergenic	-8007	ID=HMEL032983g1.t1-E1;Parent=HMEL032983g1.t1								
1620	Hmel213062	1065808	1066547	+	0	NA	Intergenic	Intergenic	-4316	ID=HMEL032128g1.t1-E4;Parent=HMEL032128g1.t1								
2241	Hmel219003	4312266	4312547	+	0	NA	Intergenic	Intergenic	1280	ID=HMEL013154g1.t1-E1;Parent=HMEL013154g1.t1								
1262	Hmel211013	11312	11986	+	0	NA	Intergenic	Intergenic	3597	ID=HMEL006399g1.t1-E2;Parent=HMEL006399g1.t1								
1290	Hmel211017	235137	235504	+	0	NA	promoter-TSS (ID=HMEL031273g1.t1-E4;Parent=HMEL031273g1.t1)	-promoter-TSS (ID=HMEL031273g1.t1-E4;Parent=HMEL031273g1.t1)	-220	ID=HMEL031273g1.t1-E4;Parent=HMEL031273g1.t1								
1527	Hmel213025	489178	489573	+	0	NA	Intergenic	Intergenic	-26402	ID=HMEL031952g1.t1-E1;Parent=HMEL031952g1.t1								
2162	Hmel218018	6271698	6272669	+	0	NA	Intergenic	Intergenic	5419	ID=HMEL034459g1.t1-E2;Parent=HMEL034459g1.t1								
1132	Hmel211002	2299282	2299576	+	0	NA	Intergenic	Intergenic	-3621	ID=HMEL031012g1.t1-E1;Parent=HMEL031012g1.t1								
2370	Hmel220005	1323886	1324415	+	0	NA	Intergenic	Intergenic	-6979	ID=HMEL016155g1.t1-E1;Parent=HMEL016155g1.t1								
929	Hmel210004	1791963	1793057	+	0	NA	Intergenic	Intergenic	14440	ID=HMEL002906-RA-E4;Parent=HMEL002906-RA								
2554	Hmel221006	5068	6159	+	0	NA	TTS (ID=HMEL006629g1.t1-E4;Parent=HMEL006629g1.t1)	-TTS (ID=HMEL006629g1.t1-E4;Parent=HMEL006629g1.t1)	1054	ID=HMEL006629g1.t2-E4;Parent=HMEL006629g1.t2								
1925	Hmel217001	547775	547926	+	0	NA	TTS (ID=HMEL033712g1.t1-E1;Parent=HMEL033712g1.t1)	-TTS (ID=HMEL033712g1.t1-E1;Parent=HMEL033712g1.t1)	108	ID=HMEL033712g1.t1-E1;Parent=HMEL033712g1.t1								
2916	Hmel213071	7257	8965	+	0	NA	promoter-TSS (ID=HMEL010717g1.t1-E4;Parent=HMEL010717g1.t1)	-promoter-TSS (ID=HMEL010717g1.t1-E4;Parent=HMEL010717g1.t1)	778	ID=HMEL010717g1.t1-E3;Parent=HMEL010717g1.t1								
2574	Hmel221009	180717	181012	+	0	NA	promoter-TSS (ID=HMEL008783g1.t1-E2;Parent=HMEL008783g1.t1)	-promoter-TSS (ID=HMEL008783g1.t1-E2;Parent=HMEL008783g1.t1)	-552	ID=HMEL008783g1.t1-E2;Parent=HMEL008783g1.t1								
547	Hmel206009	3740177	3740805	+	0	NA	promoter-TSS (ID=HMEL014666g1.t1-E2;Parent=HMEL014666g1.t1)	-promoter-TSS (ID=HMEL014666g1.t1-E2;Parent=HMEL014666g1.t1)	-568	ID=HMEL014666g1.t1-E2;Parent=HMEL014666g1.t1								
631	Hmel207002	5652059	5653043	+	0	NA	Intergenic	Intergenic	-1004	ID=HMEL003270-RA-E1;Parent=HMEL003270-RA								
1616	Hmel213062	1004760	1006199	+	0	NA	Intergenic	Intergenic	-3112	ID=HMEL032124g1.t1-E1;Parent=HMEL032124g1.t1								
1583	Hmel213051	235004	235551	+	0	NA	Intergenic	Intergenic	-3151	ID=HMEL015898g1.t1-E1;Parent=HMEL015898g1.t1								
1544	Hmel213035	443335	443585	+	0	NA	Intergenic	Intergenic	-1572	ID=HMEL009730g1.t1-E6;Parent=HMEL009730g1.t1								
1538	Hmel213035	132243	132450	+	0	NA	Intergenic	Intergenic	-1826	ID=HMEL017144g1.t1-E2;Parent=HMEL017144g1.t1								
396	Hmel205009	82686	83052	+	0	NA	Intergenic	Intergenic	-3113	ID=HMEL008353g1.t2-E1;Parent=HMEL008353g1.t2								
258	Hmel203030	182547	183140	+	0	NA	promoter-TSS (ID=HMEL036017g1.t1-E3;Parent=HMEL036017g1.t1)	-promoter-TSS (ID=HMEL036017g1.t1-E3;Parent=HMEL036017g1.t1)	-866	ID=HMEL036017g1.t1-E3;Parent=HMEL036017g1.t1								
1422	Hmel212013	1109909	1110388	+	0	NA	TTS (ID=HMEL031662g1.t1-E11;Parent=HMEL031662g1.t1)	-TTS (ID=HMEL031662g1.t1-E11;Parent=HMEL031662g1.t1)	792	ID=HMEL031662g1.t1-E11;Parent=HMEL031662g1.t1								
482	Hmel206006	360591	361487	+	0	NA	Intergenic	Intergenic	-60678	ID=HMEL036935g1.t1-E1;Parent=HMEL036935g1.t1								
2620	Hmel221012	497544	498555	+	0	NA	Intergenic	Intergenic	8064	ID=HMEL007774g1.t1-E1;Parent=HMEL007774g1.t1								
949	Hmel210004	5835625	5836181	+	0	NA	Intergenic	Intergenic	-10483	ID=HMEL009010g1.t1-E1;Parent=HMEL009010g1.t1								
499	Hmel206007	240652	242125	+	0	NA	Intergenic	Intergenic	17937	ID=HMEL006756g1.t1-E2;Parent=HMEL006756g1.t1								
1047	Hmel210011	2767606	2767824	+	0	NA	Intergenic	Intergenic	-5642	ID=HMEL030881g1.t1-E1;Parent=HMEL030881g1.t1								
2138	Hmel218018	2574659	2575170	+	0	NA	Intergenic	Intergenic	-34551	ID=HMEL034392g1.t1-E1;Parent=HMEL034392g1.t1								
1055	Hmel210011	3279700	3279837	+	0	NA	Intergenic	Intergenic	-19361	ID=HMEL030894g1.t1-E1;Parent=HMEL030894g1.t1								
2447	Hmel220017	483019	483331	+	0	NA	Intergenic	Intergenic	-8205	ID=HMEL005468g1.t1-E1;Parent=HMEL005468g1.t1								
1276	Hmel211014	106048	106604	+	0	NA	Intergenic	Intergenic	-4182	ID=HMEL004192g1.t1-E1;Parent=HMEL004192g1.t1								
141	Hmel201011	2777718	2777909	+	0	NA	Intergenic	Intergenic	7446	ID=HMEL033085g1.t1-E2;Parent=HMEL033085g1.t1								
909	Hmel209007	4650184	4650315	+	0	NA	Intergenic	Intergenic	-2027	ID=HMEL030492g1.t1-E1;Parent=HMEL030492g1.t1								
2618	Hmel221012	457455	457957	+	0	NA	Intergenic	Intergenic	-1996	ID=HMEL007773g2.t1-E1;Parent=HMEL007773g2.t1								
1124	Hmel211002	93030	93357	+	0	NA	Intergenic	Intergenic	3613	ID=HMEL015337g1.t1-E7;Parent=HMEL015337g1.t1								
1230	Hmel211009	453346	453952	+	0	NA	Intergenic	Intergenic	3028	ID=HMEL006554g1.t1-E1;Parent=HMEL006554g1.t1								
75	Hmel201009	1985472	1985853	+	0	NA	Intergenic	Intergenic	-2949	ID=HMEL030167g1.t1-E1;Parent=HMEL030167g1.t1								
2793	Hmel221019	90114	90693	+	0	NA	Intergenic	Intergenic	3915	ID=HMEL035676g1.t1-E2;Parent=HMEL035676g1.t1								
2588	Hmel221010	67100	67440	+	0	NA	promoter-TSS (ID=HMEL035538g1.t1-E1;Parent=HMEL035538g1.t1)	-promoter-TSS (ID=HMEL035538g1.t1-E1;Parent=HMEL035538g1.t1)	-150	ID=HMEL035538g1.t1-E1;Parent=HMEL035538g1.t1								
1917	Hmel216016	344317	345694	+	0	NA	Intergenic	Intergenic	4781	ID=HMEL033668g1.t1-E4;Parent=HMEL033668g1.t1								
1163	Hmel211004	902854	903079	+	0	NA	Intergenic	Intergenic	-2170	ID=HMEL031047g1.t1-E1;Parent=HMEL031047g1.t1								
450	Hmel205018	69307	69503	+	0	NA	Intergenic	Intergenic	-4110	ID=HMEL020979g1.t2-E2;Parent=HMEL020979g1.t2								
1702	Hmel214019	340876	341325	+	0	NA	Intergenic	Intergenic	-7216	ID=HMEL003392g1.t1-E3;Parent=HMEL003392g1.t1								
1405	Hmel212011	1098776	1099792	+	0	NA	Intergenic	Intergenic	-15552	ID=HMEL012669g1.t2-E1;Parent=HMEL012669g1.t2								
1713	Hmel214024	16959	17101	+	0	NA	Intergenic	Intergenic	-2992	ID=HMEL032495g1.t1-E1;Parent=HMEL032495g1.t1								
1060	Hmel210011	3417994	3418315	+	0	NA	promoter-TSS (ID=HMEL030897g1.t1-E1;Parent=HMEL030897g1.t1)	-promoter-TSS (ID=HMEL030897g1.t1-E1;Parent=HMEL030897g1.t1)	-526	ID=HMEL030897g1.t1-E1;Parent=HMEL030897g1.t1								
2420	Hmel220009	490108	490500	+	0	NA	Intergenic	Intergenic	-9522	ID=HMEL035259g1.t1-E1;Parent=HMEL035259g1.t1								
2104	Hmel218011	130916	133062	+	0	NA	promoter-TSS (ID=HMEL034328g1.t1-E1;Parent=HMEL034328g1.t1)	-promoter-TSS (ID=HMEL034328g1.t1-E1;Parent=HMEL034328g1.t1)	-123	ID=HMEL034328g1.t1-E1;Parent=HMEL034328g1.t1								
2894	Hmel204001	2088207	2089496	+	0	NA	Intergenic	Intergenic	-2712	ID=HMEL036348g1.t1-E3;Parent=HMEL036348g1.t1								
2126	Hmel218018	1447998	1448184	+	0	NA	Intergenic	Intergenic	-2148	ID=HMEL016212g1.t1-E2;Parent=HMEL016212g1.t1								
2858	Hmel221044	527483	527693	+	0	NA	Intergenic	Intergenic	-2088	ID=HMEL011561g1.t1-E1;Parent=HMEL011561g1.t1								
900	Hmel209007	3855396	3855773	+	0	NA	Intergenic	Intergenic	-1281	ID=HMEL030465g1.t1-E4;Parent=HMEL030465g1.t1								
318	Hmel204001	1370564	1370806	+	0	NA	promoter-TSS (ID=HMEL003675g1.t1-E1;Parent=HMEL003675g1.t1)	-promoter-TSS (ID=HMEL003675g1.t1-E1;Parent=HMEL003675g1.t1)	-730	ID=HMEL003675g1.t1-E1;Parent=HMEL003675g1.t1								
1729	Hmel214029	758154	759964	+	0	NA	Intergenic	Intergenic	-2070	ID=HMEL011549-RA-E1;Parent=HMEL011549-RA								
2526	Hmel221001	2189604	2189829	+	0	NA	promoter-TSS (ID=HMEL007290g1.t1-E1;Parent=HMEL007290g1.t1)	-promoter-TSS (ID=HMEL007290g1.t1-E1;Parent=HMEL007290g1.t1)	-556	ID=HMEL007290g1.t1-E1;Parent=HMEL007290g1.t1								
972	Hmel210004	6867881	6868052	+	0	NA	Intergenic	Intergenic	-4076	ID=HMEL030728g1.t1-E2;Parent=HMEL030728g1.t1								
473	Hmel205024	621642	622089	+	0	NA	Intergenic	Intergenic	-3750	ID=HMEL012717-RA-E1;Parent=HMEL012717-RA								
2572	Hmel221009	169362	169742	+	0	NA	promoter-TSS (ID=HMEL035519g1.t1-E1;Parent=HMEL035519g1.t1)	-promoter-TSS (ID=HMEL035519g1.t1-E1;Parent=HMEL035519g1.t1)	-818	ID=HMEL035519g1.t1-E1;Parent=HMEL035519g1.t1								
1774	Hmel215034	512820	513112	+	0	NA	Intergenic	Intergenic	-6560	ID=HMEL032805g1.t1-E1;Parent=HMEL032805g1.t1								
3	Hmel201002	964111	964269	+	0	NA	TTS (ID=HMEL003793g2.t1-E6;Parent=HMEL003793g2.t1)	-TTS (ID=HMEL003793g2.t1-E6;Parent=HMEL003793g2.t1)	461	ID=HMEL003793g2.t1-E6;Parent=HMEL003793g2.t1								
248	Hmel203001	322021	322471	+	0	NA	Intergenic	Intergenic	2327	ID=HMEL006430g2.t1-E23;Parent=HMEL006430g2.t1								
146	Hmel201011	2967046	2968302	+	0	NA	Intergenic	Intergenic	-7024	ID=HMEL033091g1.t1-E1;Parent=HMEL033091g1.t1								
1351	Hmel212001	4478453	4478990	+	0	NA	Intergenic	Intergenic	2581	ID=HMEL016544g1.t1-E3;Parent=HMEL016544g1.t1								
2396	Hmel220005	4870368	4870842	+	0	NA	Intergenic	Intergenic	5310	ID=HMEL007759g1.t1-E18;Parent=HMEL007759g1.t1								
356	Hmel204017	2747905	2748608	+	0	NA	Intergenic	Intergenic	18392	ID=HMEL009923g2.t1-E2;Parent=HMEL009923g2.t1								
802	Hmel208051	667207	667401	+	0	NA	Intergenic	Intergenic	3308	ID=HMEL008168g1.t1-E5;Parent=HMEL008168g1.t1								
2720	Hmel221012	3150326	3150853	+	0	NA	Intergenic	Intergenic	11574	ID=HMEL035625g1.t1-E1;Parent=HMEL035625g1.t1								
2063	Hmel218004	380725	381112	+	0	NA	Intergenic	Intergenic	5592	ID=HMEL034244g1.t1-E2;Parent=HMEL034244g1.t1								
528	Hmel206009	2290986	2291839	+	0	NA	Intergenic	Intergenic	-6335	ID=HMEL005366g2.t1-E1;Parent=HMEL005366g2.t1								
164	Hmel201019	807539	808483	+	0	NA	Intergenic	Intergenic	-4993	ID=HMEL006992g1.t1-E1;Parent=HMEL006992g1.t1								
807	Hmel208051	1657692	1658925	+	0	NA	Intergenic	Intergenic	-3159	ID=HMEL038182g1.t1-E2;Parent=HMEL038182g1.t1								
2040	Hmel218003	775639	776645	+	0	NA	Intergenic	Intergenic	5274	ID=HMEL034216g1.t1-E1;Parent=HMEL034216g1.t1								
2678	Hmel221012	1956958	1957365	+	0	NA	Intergenic	Intergenic	15408	ID=HMEL035596g1.t1-E1;Parent=HMEL035596g1.t1								
2632	Hmel221012	887506	888166	+	0	NA	Intergenic	Intergenic	-13972	ID=HMEL016628-RA-E1;Parent=HMEL016628-RA								
1049	Hmel210011	2788585	2789385	+	0	NA	Intergenic	Intergenic	-12398	ID=HMEL015947g1.t1-E1;Parent=HMEL015947g1.t1								
2898	Hmel206009	311295	311932	+	0	NA	Intergenic	Intergenic	-6476	ID=HMEL008895g2.t1-E1;Parent=HMEL008895g2.t1								
882	Hmel209007	2468467	2468659	+	0	NA	Intergenic	Intergenic	-3480	ID=HMEL030422g1.t1-E1;Parent=HMEL030422g1.t1								
2812	Hmel221028	204178	204758	+	0	NA	Intergenic	Intergenic	-9748	ID=HMEL007716g1.t1-E1;Parent=HMEL007716g1.t1								
1050	Hmel210011	2799687	2799971	+	0	NA	Intergenic	Intergenic	-1554	ID=HMEL015947g1.t1-E1;Parent=HMEL015947g1.t1								
1488	Hmel213005	29448	29994	+	0	NA	Intergenic	Intergenic	-2008	ID=HMEL031805g1.t1-E2;Parent=HMEL031805g1.t1								
560	Hmel206012	177988	178315	+	0	NA	Intergenic	Intergenic	24967	ID=HMEL037099g1.t1-E2;Parent=HMEL037099g1.t1								
2830	Hmel221035	9717	10718	+	0	NA	Intergenic	Intergenic	1880	ID=HMEL007337g1.t1-E1;Parent=HMEL007337g1.t1								
798	Hmel208046	305457	305622	+	0	NA	Intergenic	Intergenic	-2904	ID=HMEL038104g1.t1-E1;Parent=HMEL038104g1.t1								
898	Hmel209007	3484288	3484483	+	0	NA	Intergenic	Intergenic	-10047	ID=HMEL030452g1.t1-E1;Parent=HMEL030452g1.t1								
2725	Hmel221012	3173428	3173754	+	0	NA	TTS (ID=HMEL013869g1.t1-E3;Parent=HMEL013869g1.t1)	-TTS (ID=HMEL013869g1.t1-E3;Parent=HMEL013869g1.t1)	1171	ID=HMEL013869g1.t1-E3;Parent=HMEL013869g1.t1								
1031	Hmel210011	820252	820601	+	0	NA	promoter-TSS (ID=HMEL006952g1.t1-E2;Parent=HMEL006952g1.t1)	-promoter-TSS (ID=HMEL006952g1.t1-E2;Parent=HMEL006952g1.t1)	465	ID=HMEL006952g1.t1-E1;Parent=HMEL006952g1.t1								
1273	Hmel211014	294312	294821	+	0	NA	Intergenic	Intergenic	-7300	ID=HMEL031242g1.t1-E1;Parent=HMEL031242g1.t1								
2942	Hmel221045	8409	8750	+	0	NA	Intergenic	Intergenic	-7345	ID=HMEL035804g1.t1-E1;Parent=HMEL035804g1.t1								
2516	Hmel221001	2043351	2044203	+	0	NA	Intergenic	Intergenic	2420	ID=HMEL007284g1.t1-E14;Parent=HMEL007284g1.t1								
451	Hmel205020	297452	297632	+	0	NA	Intergenic	Intergenic	41700	ID=HMEL036792g1.t1-E2;Parent=HMEL036792g1.t1								
2616	Hmel221012	447504	447659	+	0	NA	Intergenic	Intergenic	4367	ID=HMEL007773g1.t1-E1;Parent=HMEL007773g1.t1								
454	Hmel205020	1046359	1046634	+	0	NA	Intergenic	Intergenic	-6984	ID=HMEL036810g1.t3-E3;Parent=HMEL036810g1.t3								
2538	Hmel221001	2292201	2292667	+	0	NA	Intergenic	Intergenic	19661	ID=HMEL035469g1.t1-E13;Parent=HMEL035469g1.t1								
1364	Hmel212001	6532635	6533338	+	0	NA	TTS (ID=HMEL005758g1.t1-E43;Parent=HMEL005758g1.t1)	-TTS (ID=HMEL005758g1.t1-E43;Parent=HMEL005758g1.t1)	944	ID=HMEL005758g1.t1-E43;Parent=HMEL005758g1.t1								
1408	Hmel212011	1301900	1302090	+	0	NA	promoter-TSS (ID=HMEL031615g1.t1-E2;Parent=HMEL031615g1.t1)	-promoter-TSS (ID=HMEL031615g1.t1-E2;Parent=HMEL031615g1.t1)	-794	ID=HMEL031615g1.t1-E2;Parent=HMEL031615g1.t1								
2448	Hmel220017	799210	799618	+	0	NA	Intergenic	Intergenic	16737	ID=HMEL035362g1.t1-E2;Parent=HMEL035362g1.t1								
634	Hmel207002	5967334	5967591	+	0	NA	Intergenic	Intergenic	11728	ID=HMEL037490g1.t1-E4;Parent=HMEL037490g1.t1								
2721	Hmel221012	3153903	3154368	+	0	NA	Intergenic	Intergenic	8028	ID=HMEL035625g1.t1-E1;Parent=HMEL035625g1.t1								
578	Hmel206019	1719077	1720099	+	0	NA	Intergenic	Intergenic	-3738	ID=HMEL010808g1.t1-E1;Parent=HMEL010808g1.t1								
2551	Hmel221005	653934	654089	+	0	NA	Intergenic	Intergenic	-7145	ID=HMEL035503g1.t1-E1;Parent=HMEL035503g1.t1								
695	Hmel207015	178201	178455	+	0	NA	TTS (ID=HMEL037638g1.t1-E1;Parent=HMEL037638g1.t1)	-TTS (ID=HMEL037638g1.t1-E1;Parent=HMEL037638g1.t1)	126	ID=HMEL037638g1.t1-E1;Parent=HMEL037638g1.t1								
978	Hmel210004	7188835	7189090	+	0	NA	Intergenic	Intergenic	-1406	ID=HMEL004081g1.t1-E6;Parent=HMEL004081g1.t1								
2144	Hmel218018	3658227	3658498	+	0	NA	Intergenic	Intergenic	1924	ID=HMEL003247g1.t1-E1;Parent=HMEL003247g1.t1								
325	Hmel204001	2018867	2019508	+	0	NA	Intergenic	Intergenic	-8149	ID=HMEL016525g1.t1-E1;Parent=HMEL016525g1.t1								
378	Hmel205005	286466	286714	+	0	NA	Intergenic	Intergenic	-14608	ID=HMEL016010g6.t1-E1;Parent=HMEL016010g6.t1								
889	Hmel209007	2952463	2952634	+	0	NA	Intergenic	Intergenic	4406	ID=HMEL030438g1.t1-E2;Parent=HMEL030438g1.t1								
1233	Hmel211010	49673	50898	+	0	NA	Intergenic	Intergenic	2718	ID=HMEL031190g1.t1-E3;Parent=HMEL031190g1.t1								
540	Hmel206009	2736676	2736884	+	0	NA	Intergenic	Intergenic	2494	ID=HMEL005347g1.t1-E3;Parent=HMEL005347g1.t1								
1162	Hmel211004	878435	878577	+	0	NA	Intergenic	Intergenic	5210	ID=HMEL031041g1.t1-E3;Parent=HMEL031041g1.t1								
1615	Hmel213062	981790	982082	+	0	NA	Intergenic	Intergenic	3489	ID=HMEL032123g1.t1-E5;Parent=HMEL032123g1.t1								
2831	Hmel221035	11636	11866	+	0	NA	TTS (ID=HMEL007337g1.t1-E1;Parent=HMEL007337g1.t1)	-TTS (ID=HMEL007337g1.t1-E1;Parent=HMEL007337g1.t1)	346	ID=HMEL007337g1.t1-E1;Parent=HMEL007337g1.t1								
211	Hmel202006	2218185	2218370	+	0	NA	promoter-TSS (ID=HMEL014365g1.t1-E2;Parent=HMEL014365g1.t1)	-promoter-TSS (ID=HMEL014365g1.t1-E2;Parent=HMEL014365g1.t1)	96	ID=HMEL014365g1.t1-E2;Parent=HMEL014365g1.t1								
684	Hmel207015	29127	29409	+	0	NA	Intergenic	Intergenic	-78649	ID=HMEL037636g1.t1-E1;Parent=HMEL037636g1.t1								
2073	Hmel218005	232793	233201	+	0	NA	Intergenic	Intergenic	2655	ID=HMEL034251g1.t1-E1;Parent=HMEL034251g1.t1								
1732	Hmel214029	1300689	1301670	+	0	NA	Intergenic	Intergenic	2500	ID=HMEL009127g1.t1-E2;Parent=HMEL009127g1.t1								
861	Hmel209007	422797	423357	+	0	NA	Intergenic	Intergenic	-2330	ID=HMEL007474g1.t1-E1;Parent=HMEL007474g1.t1								
337	Hmel204013	1191441	1191762	+	0	NA	Intergenic	Intergenic	2962	ID=HMEL036410g1.t1-E4;Parent=HMEL036410g1.t1								
