PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1859	Herato0101	19082471	19083371	+	0	NA	Intergenic	Intergenic	-12066	ID=evm.model.Herato0101.758.1-E1;Parent=evm.model.Herato0101.758.1								
160	Herato0606	3943758	3944109	+	0	NA	Intergenic	Intergenic	-4758	ID=evm.model.Herato0606.122-E1;Parent=evm.model.Herato0606.122								
3782	Herato0101	7295206	7295431	+	0	NA	Intergenic	Intergenic	-20153	ID=evm.model.Herato0101.227-E2;Parent=evm.model.Herato0101.227								
3116	Herato1801	3825545	3826161	+	0	NA	Intergenic	Intergenic	22942	ID=evm.model.Herato1801.132-E6;Parent=evm.model.Herato1801.132								
2776	Herato1411	1636791	1636950	+	0	NA	Intergenic	Intergenic	13058	ID=evm.model.Herato1411.45-E4;Parent=evm.model.Herato1411.45								
98	Herato0101	8825879	8826056	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.262-E1;Parent=evm.model.Herato0101.262)	-promoter-TSS (ID=evm.model.Herato0101.262-E1;Parent=evm.model.Herato0101.262)	-369	ID=evm.model.Herato0101.262-E1;Parent=evm.model.Herato0101.262								
2901	Herato2001	6570282	6570487	+	0	NA	Intergenic	Intergenic	1793	ID=evm.model.Herato2001.236-E1;Parent=evm.model.Herato2001.236								
1048	Herato0901	5461351	5461922	+	0	NA	TTS (ID=evm.model.Herato0901.155-E2;Parent=evm.model.Herato0901.155)	-TTS (ID=evm.model.Herato0901.155-E2;Parent=evm.model.Herato0901.155)	194	ID=evm.model.Herato0901.155-E2;Parent=evm.model.Herato0901.155								
1278	Herato1801	4069635	4070461	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.139-E5;Parent=evm.model.Herato1801.139)	-promoter-TSS (ID=evm.model.Herato1801.139-E5;Parent=evm.model.Herato1801.139)	-943	ID=evm.model.Herato1801.139.2-E5;Parent=evm.model.Herato1801.139.2								
2434	Herato1301	12199206	12199742	+	0	NA	Intergenic	Intergenic	1330	ID=evm.model.Herato1301.481-E1;Parent=evm.model.Herato1301.481								
1000	Herato0901	2987830	2988448	+	0	NA	Intergenic	Intergenic	12059	ID=evm.model.Herato0901.87-E2;Parent=evm.model.Herato0901.87								
1381	Herato1301	19423709	19423911	+	0	NA	Intergenic	Intergenic	-70461	ID=evm.model.Herato1301.671-E1;Parent=evm.model.Herato1301.671								
43	Herato0601	1401823	1402278	+	0	NA	Intergenic	Intergenic	17863	ID=evm.model.Herato0601.19-E1;Parent=evm.model.Herato0601.19								
1061	Herato0901	6295239	6295587	+	0	NA	TTS (ID=evm.model.Herato0901.205-E11;Parent=evm.model.Herato0901.205)	-TTS (ID=evm.model.Herato0901.205-E11;Parent=evm.model.Herato0901.205)	1683	ID=evm.model.Herato0901.205-E11;Parent=evm.model.Herato0901.205								
2582	Herato1904	6438616	6439397	+	0	NA	Intergenic	Intergenic	-3101	ID=evm.model.Herato1904.236-E1;Parent=evm.model.Herato1904.236								
3792	Herato0419	1355714	1355877	+	0	NA	Intergenic	Intergenic	22223	ID=evm.model.Herato0419.51-E1;Parent=evm.model.Herato0419.51								
2054	Herato1202	10478972	10479399	+	0	NA	Intergenic	Intergenic	-7892	ID=evm.model.Herato1202.414-E1;Parent=evm.model.Herato1202.414								
3735	Herato2001	15684242	15685296	+	0	NA	Intergenic	Intergenic	7017	ID=evm.model.Herato2001.611-E5;Parent=evm.model.Herato2001.611								
3502	Herato1801	2747282	2747647	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.97-E2;Parent=evm.model.Herato1801.97)	-promoter-TSS (ID=evm.model.Herato1801.97-E2;Parent=evm.model.Herato1801.97)	-813	ID=evm.model.Herato1801.97-E2;Parent=evm.model.Herato1801.97								
1728	Herato0211	633765	633911	+	0	NA	Intergenic	Intergenic	-14463	ID=evm.model.Herato0211.32-E21;Parent=evm.model.Herato0211.32								
2785	Herato0101	3401528	3401994	+	0	NA	Intergenic	Intergenic	8992	ID=evm.model.Herato0101.115-E1;Parent=evm.model.Herato0101.115								
3732	Herato2001	3424407	3424596	+	0	NA	Intergenic	Intergenic	-1341	ID=evm.model.Herato2001.100-E7;Parent=evm.model.Herato2001.100								
3635	Herato1901	2309568	2309792	+	0	NA	TTS (ID=evm.model.Herato1901.66-E3;Parent=evm.model.Herato1901.66)	-TTS (ID=evm.model.Herato1901.66-E3;Parent=evm.model.Herato1901.66)	986	ID=evm.model.Herato1901.66.1-E3;Parent=evm.model.Herato1901.66.1								
3224	Herato0501	347982	348815	+	0	NA	Intergenic	Intergenic	-2897	ID=evm.model.Herato0501.15-E1;Parent=evm.model.Herato0501.15								
3763	Herato0411	319795	320108	+	0	NA	Intergenic	Intergenic	2087	ID=evm.model.Herato0411.12-E1;Parent=evm.model.Herato0411.12								
193	Herato1301	23261955	23262382	+	0	NA	Intergenic	Intergenic	1976	ID=evm.model.Herato1301.776-E14;Parent=evm.model.Herato1301.776								
288	Herato1007	3037832	3038250	+	0	NA	Intergenic	Intergenic	19664	ID=evm.model.Herato1007.107-E6;Parent=evm.model.Herato1007.107								
119	Herato0606	1877920	1878327	+	0	NA	Intergenic	Intergenic	-13815	ID=evm.model.Herato0606.55-E1;Parent=evm.model.Herato0606.55								
1555	Herato1007	2565161	2565716	+	0	NA	Intergenic	Intergenic	-4466	ID=evm.model.Herato1007.91-E1;Parent=evm.model.Herato1007.91								
586	Herato1507	6496122	6496267	+	0	NA	Intergenic	Intergenic	1347	ID=evm.model.Herato1507.230-E3;Parent=evm.model.Herato1507.230								
2870	Herato2001	5353666	5353944	+	0	NA	Intergenic	Intergenic	-4016	ID=evm.model.Herato2001.185-E1;Parent=evm.model.Herato2001.185								
2859	Herato0411	5175827	5176257	+	0	NA	Intergenic	Intergenic	-5598	ID=evm.model.Herato0411.119-E1;Parent=evm.model.Herato0411.119								
410	Herato0701	4082966	4083936	+	0	NA	Intergenic	Intergenic	-1260	ID=evm.model.Herato0701.190-E2;Parent=evm.model.Herato0701.190								
3193	Herato1603	3387018	3387573	+	0	NA	Intergenic	Intergenic	-19340	ID=evm.model.Herato1603.89-E6;Parent=evm.model.Herato1603.89								
999	Herato0901	2986127	2986509	+	0	NA	Intergenic	Intergenic	10238	ID=evm.model.Herato0901.87-E2;Parent=evm.model.Herato0901.87								
3019	Herato1507	7793615	7793952	+	0	NA	Intergenic	Intergenic	1420	ID=evm.model.Herato1507.275-E1;Parent=evm.model.Herato1507.275								
3374	Herato2001	16846329	16846633	+	0	NA	Intergenic	Intergenic	7230	ID=evm.model.Herato2001.652-E20;Parent=evm.model.Herato2001.652								
1180	Herato1001	730290	730950	+	0	NA	Intergenic	Intergenic	2587	ID=evm.model.Herato1001.37-E8;Parent=evm.model.Herato1001.37								
2169	Herato1202	16728443	16728600	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.670-E2;Parent=evm.model.Herato1202.670)	-promoter-TSS (ID=evm.model.Herato1202.670-E2;Parent=evm.model.Herato1202.670)	-176	ID=evm.model.Herato1202.670-E2;Parent=evm.model.Herato1202.670								
430	Herato0701	5614113	5614507	+	0	NA	Intergenic	Intergenic	-10593	ID=evm.model.Herato0701.259-E1;Parent=evm.model.Herato0701.259								
1185	Herato1001	743617	744173	+	0	NA	Intergenic	Intergenic	-6279	ID=evm.model.Herato1001.37-E1;Parent=evm.model.Herato1001.37								
3602	Herato0101	7161965	7162673	+	0	NA	Intergenic	Intergenic	-1205	ID=evm.model.Herato0101.220.1-E2;Parent=evm.model.Herato0101.220.1								
447	Herato0701	6517409	6517988	+	0	NA	Intergenic	Intergenic	2436	ID=evm.model.Herato0701.286-E11;Parent=evm.model.Herato0701.286								
3258	Herato1901	2462097	2462311	+	0	NA	Intergenic	Intergenic	-3659	ID=evm.model.Herato1901.77-E2;Parent=evm.model.Herato1901.77								
1446	Herato1805	6497091	6497229	+	0	NA	Intergenic	Intergenic	30352	ID=evm.model.Herato1805.181-E18;Parent=evm.model.Herato1805.181								
1741	Herato1108	7652259	7652557	+	0	NA	Intergenic	Intergenic	-18571	ID=evm.model.Herato1108.341-E2;Parent=evm.model.Herato1108.341								
2118	Herato1202	14195587	14196133	+	0	NA	Intergenic	Intergenic	-1756	ID=evm.model.Herato1202.540-E4;Parent=evm.model.Herato1202.540								
415	Herato1108	1904315	1904748	+	0	NA	Intergenic	Intergenic	55895	ID=evm.model.Herato1108.64-E8;Parent=evm.model.Herato1108.64								
1130	Herato0901	11205415	11205596	+	0	NA	Intergenic	Intergenic	15432	ID=evm.model.Herato0901.333-E7;Parent=evm.model.Herato0901.333								
1315	Herato2101	15079583	15080456	+	0	NA	Intergenic	Intergenic	-1945	ID=evm.model.Herato2101.484-E2;Parent=evm.model.Herato2101.484								
189	Herato0101	16504216	16504526	+	0	NA	Intergenic	Intergenic	-2759	ID=evm.model.Herato0101.644-E2;Parent=evm.model.Herato0101.644								
2597	Herato1301	21393195	21393642	+	0	NA	Intergenic	Intergenic	2991	ID=evm.model.Herato1301.727.2-E18;Parent=evm.model.Herato1301.727.2								
1292	Herato1003	1489373	1489824	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.56.1-E2;Parent=evm.model.Herato1003.56.1)	-promoter-TSS (ID=evm.model.Herato1003.56.1-E2;Parent=evm.model.Herato1003.56.1)	-901	ID=evm.model.Herato1003.56.1-E2;Parent=evm.model.Herato1003.56.1								
2330	Herato2101	1054668	1054908	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.39-E1;Parent=evm.model.Herato2101.39)	-promoter-TSS (ID=evm.model.Herato2101.39-E1;Parent=evm.model.Herato2101.39)	-629	ID=evm.model.Herato2101.39-E1;Parent=evm.model.Herato2101.39								
1356	Herato1003	5232281	5233993	+	0	NA	TTS (ID=evm.model.Herato1003.170-E3;Parent=evm.model.Herato1003.170)	-TTS (ID=evm.model.Herato1003.170-E3;Parent=evm.model.Herato1003.170)	1137	ID=evm.model.Herato1003.170-E3;Parent=evm.model.Herato1003.170								
2849	Herato1903	52352	52791	+	0	NA	Intergenic	Intergenic	-2183	ID=evm.model.Herato1903.1-E1;Parent=evm.model.Herato1903.1								
480	Herato0701	8249244	8249768	+	0	NA	Intergenic	Intergenic	8900	ID=evm.model.Herato0701.366-E6;Parent=evm.model.Herato0701.366								
3810	Herato2001	7303166	7303843	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.283-E9;Parent=evm.model.Herato2001.283)	-promoter-TSS (ID=evm.model.Herato2001.283-E9;Parent=evm.model.Herato2001.283)	-744	ID=evm.model.Herato2001.283-E9;Parent=evm.model.Herato2001.283								
107	Herato1003	5428180	5428529	+	0	NA	Intergenic	Intergenic	-7464	ID=evm.model.Herato1003.175-E1;Parent=evm.model.Herato1003.175								
438	Herato0701	6330346	6330673	+	0	NA	Intergenic	Intergenic	-18964	ID=evm.model.Herato0701.282-E1;Parent=evm.model.Herato0701.282								
1153	Herato1301	2877901	2878318	+	0	NA	TTS (ID=evm.model.Herato1301.71-E2;Parent=evm.model.Herato1301.71)	-TTS (ID=evm.model.Herato1301.71-E2;Parent=evm.model.Herato1301.71)	571	ID=evm.model.Herato1301.71.1-E2;Parent=evm.model.Herato1301.71.1								
1871	Herato1202	1372011	1372422	+	0	NA	Intergenic	Intergenic	-8152	ID=evm.model.Herato1202.53-E1;Parent=evm.model.Herato1202.53								
2385	Herato1301	8008944	8009843	+	0	NA	Intergenic	Intergenic	-14560	ID=evm.model.Herato1301.339-E2;Parent=evm.model.Herato1301.339								
87	Herato0606	544876	545266	+	0	NA	Intergenic	Intergenic	-8988	ID=evm.model.Herato0606.18-E1;Parent=evm.model.Herato0606.18								
1022	Herato0901	3700500	3700708	+	0	NA	Intergenic	Intergenic	5571	ID=evm.model.Herato0901.93-E4;Parent=evm.model.Herato0901.93								
1832	Herato1906	865292	865698	+	0	NA	Intergenic	Intergenic	18256	ID=evm.model.Herato1906.27-E2;Parent=evm.model.Herato1906.27								
2795	Herato1411	3065611	3066190	+	0	NA	TTS (ID=evm.model.Herato1411.113-E2;Parent=evm.model.Herato1411.113)	-TTS (ID=evm.model.Herato1411.113-E2;Parent=evm.model.Herato1411.113)	302	ID=evm.model.Herato1411.113.2.1-E2;Parent=evm.model.Herato1411.113.2.1								
3796	Herato0508	155436	156900	+	0	NA	TTS (ID=evm.model.Herato0508.2-E3;Parent=evm.model.Herato0508.2)	-TTS (ID=evm.model.Herato0508.2-E3;Parent=evm.model.Herato0508.2)	1212	ID=evm.model.Herato0508.2.1-E3;Parent=evm.model.Herato0508.2.1								
2704	Herato1601	4584980	4585211	+	0	NA	Intergenic	Intergenic	2442	ID=evm.model.Herato1601.96.1-E2;Parent=evm.model.Herato1601.96.1								
953	Herato1202	14797737	14797897	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.572-E4;Parent=evm.model.Herato1202.572)	-promoter-TSS (ID=evm.model.Herato1202.572-E4;Parent=evm.model.Herato1202.572)	-729	ID=evm.model.Herato1202.572-E4;Parent=evm.model.Herato1202.572								
221	Herato0606	8099327	8099684	+	0	NA	Intergenic	Intergenic	-22080	ID=evm.model.Herato0606.263.4-E1;Parent=evm.model.Herato0606.263.4								
3147	Herato1603	1464241	1464807	+	0	NA	Intergenic	Intergenic	5343	ID=evm.model.Herato1603.127-E2;Parent=evm.model.Herato1603.127								
3176	Herato0403	261412	261751	+	0	NA	Intergenic	Intergenic	-42390	ID=evm.model.Herato0403.7-E1;Parent=evm.model.Herato0403.7								
1424	Herato1005	184444	184839	+	0	NA	Intergenic	Intergenic	2774	ID=evm.model.Herato1005.15.1-E2;Parent=evm.model.Herato1005.15.1								
1560	Herato1007	2899344	2899751	+	0	NA	Intergenic	Intergenic	2608	ID=evm.model.Herato1007.105-E4;Parent=evm.model.Herato1007.105								
417	Herato0701	4590690	4590972	+	0	NA	Intergenic	Intergenic	-3611	ID=evm.model.Herato0701.219-E2;Parent=evm.model.Herato0701.219								
784	Herato0801	4220996	4221610	+	0	NA	Intergenic	Intergenic	9147	ID=evm.model.Herato0801.87-E1;Parent=evm.model.Herato0801.87								
1762	Herato1507	4634722	4635852	+	0	NA	Intergenic	Intergenic	-36417	ID=evm.model.Herato1507.157-E1;Parent=evm.model.Herato1507.157								
260	Herato0606	9467131	9467676	+	0	NA	Intergenic	Intergenic	56447	ID=evm.model.Herato0606.305-E5;Parent=evm.model.Herato0606.305								
3080	Herato1908	2599708	2600010	+	0	NA	Intergenic	Intergenic	-1536	ID=evm.model.Herato1908.102-E1;Parent=evm.model.Herato1908.102								
2061	Herato1202	10741796	10742702	+	0	NA	Intergenic	Intergenic	4923	ID=evm.model.Herato1202.428.1-E1;Parent=evm.model.Herato1202.428.1								
1844	Herato1108	13572653	13572933	+	0	NA	Intergenic	Intergenic	-16589	ID=evm.model.Herato1108.573.1-E1;Parent=evm.model.Herato1108.573.1								
1530	Herato1007	1268229	1268427	+	0	NA	Intergenic	Intergenic	14885	ID=evm.model.Herato1007.47-E7;Parent=evm.model.Herato1007.47								
2504	Herato2101	16519799	16520207	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.509-E7;Parent=evm.model.Herato2101.509)	-promoter-TSS (ID=evm.model.Herato2101.509-E7;Parent=evm.model.Herato2101.509)	-662	ID=evm.model.Herato2101.509-E7;Parent=evm.model.Herato2101.509								
762	Herato0801	1885802	1886347	+	0	NA	Intergenic	Intergenic	1756	ID=evm.model.Herato0801.39.1-E4;Parent=evm.model.Herato0801.39.1								
1144	Herato0901	11667463	11667793	+	0	NA	Intergenic	Intergenic	9366	ID=evm.model.Herato0901.351-E12;Parent=evm.model.Herato0901.351								
2798	Herato1801	960244	960416	+	0	NA	Intergenic	Intergenic	4046	ID=evm.model.Herato1801.47-E2;Parent=evm.model.Herato1801.47								
734	Herato0101	12180053	12180267	+	0	NA	Intergenic	Intergenic	-7340	ID=evm.model.Herato0101.391.1-E1;Parent=evm.model.Herato0101.391.1								
2952	Herato1507	3512120	3512560	+	0	NA	Intergenic	Intergenic	6946	ID=evm.model.Herato1507.130-E1;Parent=evm.model.Herato1507.130								
1723	Herato1507	332771	333702	+	0	NA	TTS (ID=evm.model.Herato1507.16-E2;Parent=evm.model.Herato1507.16)	-TTS (ID=evm.model.Herato1507.16-E2;Parent=evm.model.Herato1507.16)	928	ID=evm.model.Herato1507.16.1-E2;Parent=evm.model.Herato1507.16.1								
2621	Herato1301	22871398	22872080	+	0	NA	Intergenic	Intergenic	65930	ID=evm.model.Herato1301.769-E9;Parent=evm.model.Herato1301.769								
2047	Herato1605	2471426	2471753	+	0	NA	Intergenic	Intergenic	7242	ID=evm.model.Herato1605.85-E2;Parent=evm.model.Herato1605.85								
144	Herato0204	382752	383363	+	0	NA	Intergenic	Intergenic	6427	ID=evm.model.Herato0204.17-E4;Parent=evm.model.Herato0204.17								
3724	Herato2101	5883752	5884560	+	0	NA	Intergenic	Intergenic	2414	ID=evm.model.Herato2101.204-E22;Parent=evm.model.Herato2101.204								
1440	Herato1301	21792661	21793033	+	0	NA	Intergenic	Intergenic	-22136	ID=evm.model.Herato1301.739.3-E1;Parent=evm.model.Herato1301.739.3								
3696	Herato2101	10981919	10982146	+	0	NA	Intergenic	Intergenic	3255	ID=evm.model.Herato2101.382-E2;Parent=evm.model.Herato2101.382								
2524	Herato1805	2248947	2249151	+	0	NA	Intergenic	Intergenic	61027	ID=evm.model.Herato1805.85-E1;Parent=evm.model.Herato1805.85								
381	Herato0701	3396939	3397189	+	0	NA	Intergenic	Intergenic	48632	ID=evm.model.Herato0701.170-E1;Parent=evm.model.Herato0701.170								
1471	Herato1805	7995914	7996095	+	0	NA	Intergenic	Intergenic	8016	ID=evm.model.Herato1805.233-E1;Parent=evm.model.Herato1805.233								
1814	Herato1507	7786730	7787195	+	0	NA	Intergenic	Intergenic	-2856	ID=evm.model.Herato1507.274-E1;Parent=evm.model.Herato1507.274								
906	Herato1605	4471759	4472010	+	0	NA	Intergenic	Intergenic	-5409	ID=evm.model.Herato1605.137-E1;Parent=evm.model.Herato1605.137								
2205	Herato2001	11946146	11946571	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.456-E5;Parent=evm.model.Herato2001.456)	-promoter-TSS (ID=evm.model.Herato2001.456-E5;Parent=evm.model.Herato2001.456)	-183	ID=evm.model.Herato2001.456.4-E4;Parent=evm.model.Herato2001.456.4								
1349	Herato1805	2945261	2945550	+	0	NA	Intergenic	Intergenic	25742	ID=evm.model.Herato1805.88-E39;Parent=evm.model.Herato1805.88								
2966	Herato2001	2429716	2430431	+	0	NA	Intergenic	Intergenic	4145	ID=evm.model.Herato2001.64.2-E9;Parent=evm.model.Herato2001.64.2								
177	Herato0606	4688562	4688806	+	0	NA	Intergenic	Intergenic	-43035	ID=evm.model.Herato0606.148-E1;Parent=evm.model.Herato0606.148								
3379	Herato2001	9687767	9687885	+	0	NA	Intergenic	Intergenic	-18578	ID=evm.model.Herato2001.392-E1;Parent=evm.model.Herato2001.392								
2213	Herato1202	18777009	18777734	+	0	NA	Intergenic	Intergenic	-12666	ID=evm.model.Herato1202.758-E2;Parent=evm.model.Herato1202.758								
373	Herato0701	3215528	3215761	+	0	NA	Intergenic	Intergenic	-1972	ID=evm.model.Herato0701.167-E3;Parent=evm.model.Herato0701.167								
2078	Herato1605	4270426	4270695	+	0	NA	Intergenic	Intergenic	-2062	ID=evm.model.Herato1605.126-E1;Parent=evm.model.Herato1605.126								
3346	Herato2001	7751099	7751794	+	0	NA	Intergenic	Intergenic	-2805	ID=evm.model.Herato2001.314-E3;Parent=evm.model.Herato2001.314								
773	Herato1202	5406602	5406853	+	0	NA	Intergenic	Intergenic	-4415	ID=evm.model.Herato1202.216.1-E1;Parent=evm.model.Herato1202.216.1								
1247	Herato1301	10658970	10659526	+	0	NA	Intergenic	Intergenic	-30771	ID=evm.model.Herato1301.426-E2;Parent=evm.model.Herato1301.426								
2940	Herato0501	631659	632317	+	0	NA	Intergenic	Intergenic	-13980	ID=evm.model.Herato0501.25-E1;Parent=evm.model.Herato0501.25								
22	Herato1001	5486003	5486190	+	0	NA	Intergenic	Intergenic	-5736	ID=evm.model.Herato1001.179.3-E1;Parent=evm.model.Herato1001.179.3								
205	Herato0606	6322709	6322957	+	0	NA	TTS (ID=evm.model.Herato0606.218-E4;Parent=evm.model.Herato0606.218)	-TTS (ID=evm.model.Herato0606.218-E4;Parent=evm.model.Herato0606.218)	1015	ID=evm.model.Herato0606.218-E4;Parent=evm.model.Herato0606.218								
3072	Herato2001	1348119	1348376	+	0	NA	Intergenic	Intergenic	6561	ID=evm.model.Herato2001.22.1-E2;Parent=evm.model.Herato2001.22.1								
1309	Herato1003	2389719	2389913	+	0	NA	Intergenic	Intergenic	16426	ID=evm.model.Herato1003.74-E1;Parent=evm.model.Herato1003.74								
1752	Herato1507	3532934	3534032	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.131-E2;Parent=evm.model.Herato1507.131)	-promoter-TSS (ID=evm.model.Herato1507.131-E2;Parent=evm.model.Herato1507.131)	-3	ID=evm.model.Herato1507.131-E2;Parent=evm.model.Herato1507.131								
3213	Herato2101	6642484	6642706	+	0	NA	Intergenic	Intergenic	-4811	ID=evm.model.Herato2101.231-E2;Parent=evm.model.Herato2101.231								
1576	Herato1007	3391628	3392399	+	0	NA	Intergenic	Intergenic	-1022	ID=evm.model.Herato1007.127-E1;Parent=evm.model.Herato1007.127								
3448	Herato0310	5402865	5403290	+	0	NA	Intergenic	Intergenic	-40835	ID=evm.model.Herato0310.128-E1;Parent=evm.model.Herato0310.128								
3296	Herato1904	631132	631314	+	0	NA	Intergenic	Intergenic	-3389	ID=evm.model.Herato1904.21-E2;Parent=evm.model.Herato1904.21								
2874	Herato1904	1450070	1450331	+	0	NA	Intergenic	Intergenic	12862	ID=evm.model.Herato1904.52-E3;Parent=evm.model.Herato1904.52								
2681	Herato1805	10217724	10218943	+	0	NA	Intergenic	Intergenic	3856	ID=evm.model.Herato1805.295-E1;Parent=evm.model.Herato1805.295								
1622	Herato1411	2287325	2287819	+	0	NA	Intergenic	Intergenic	2254	ID=evm.model.Herato1411.70-E7;Parent=evm.model.Herato1411.70								
1260	Herato1801	2528418	2528790	+	0	NA	Intergenic	Intergenic	-21335	ID=evm.model.Herato1801.90-E1;Parent=evm.model.Herato1801.90								
3685	Herato2101	14549281	14550060	+	0	NA	Intergenic	Intergenic	1965	ID=evm.model.Herato2101.472-E4;Parent=evm.model.Herato2101.472								
874	Herato0821	735520	736312	+	0	NA	Intergenic	Intergenic	47205	ID=novel_model_97-E1;Parent=novel_model_97								
3605	Herato2101	10949832	10950035	+	0	NA	Intergenic	Intergenic	-19258	ID=evm.model.Herato2101.382-E5;Parent=evm.model.Herato2101.382								
975	Herato0215	3006936	3007437	+	0	NA	Intergenic	Intergenic	13311	ID=evm.model.Herato0215.118-E2;Parent=evm.model.Herato0215.118								
493	Herato0701	8588420	8588881	+	0	NA	Intergenic	Intergenic	91813	ID=evm.model.Herato0701.373-E7;Parent=evm.model.Herato0701.373								
1708	Herato1505	3013388	3014273	+	0	NA	Intergenic	Intergenic	29633	ID=evm.model.Herato1505.131-E1;Parent=evm.model.Herato1505.131								
