PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6070	Herato0411	3286794	3287095	+	0	NA	Intergenic	Intergenic	-11463	ID=evm.model.Herato0411.59-E1;Parent=evm.model.Herato0411.59								
3196	Herato1202	18710342	18710738	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.757-E2;Parent=evm.model.Herato1202.757)	-promoter-TSS (ID=evm.model.Herato1202.757-E2;Parent=evm.model.Herato1202.757)	-806	ID=evm.model.Herato1202.757.1-E2;Parent=evm.model.Herato1202.757.1								
5670	Herato1605	2743464	2744920	+	0	NA	Intergenic	Intergenic	2042	ID=evm.model.Herato1605.92-E15;Parent=evm.model.Herato1605.92								
5074	Herato0417	70483	70701	+	0	NA	NA	NA	NA	NA								
1895	Herato0901	10791832	10792009	+	0	NA	Intergenic	Intergenic	-2519	ID=evm.model.Herato0901.324-E46;Parent=evm.model.Herato0901.324								
2920	Herato1108	4103534	4104030	+	0	NA	Intergenic	Intergenic	-2238	ID=evm.model.Herato1108.155-E4;Parent=evm.model.Herato1108.155								
6305	Herato2101	10421051	10421255	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.359-E14;Parent=evm.model.Herato2101.359)	-promoter-TSS (ID=evm.model.Herato2101.359-E14;Parent=evm.model.Herato2101.359)	58	ID=evm.model.Herato2101.359-E14;Parent=evm.model.Herato2101.359								
5305	Herato1805	652353	652691	+	0	NA	Intergenic	Intergenic	-4827	ID=evm.model.Herato1805.43-E3;Parent=evm.model.Herato1805.43								
2038	Herato1001	1626173	1627022	+	0	NA	TTS (ID=evm.model.Herato1001.62-E1;Parent=evm.model.Herato1001.62)	-TTS (ID=evm.model.Herato1001.62-E1;Parent=evm.model.Herato1001.62)	1226	ID=evm.model.Herato1001.62-E1;Parent=evm.model.Herato1001.62								
4465	Herato1301	18708283	18708701	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.642-E2;Parent=evm.model.Herato1301.642)	-promoter-TSS (ID=evm.model.Herato1301.642-E2;Parent=evm.model.Herato1301.642)	-154	ID=evm.model.Herato1301.642-E2;Parent=evm.model.Herato1301.642								
4283	Herato1801	3800968	3801182	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.132-E4;Parent=evm.model.Herato1801.132)	-promoter-TSS (ID=evm.model.Herato1801.132-E4;Parent=evm.model.Herato1801.132)	-529	ID=evm.model.Herato1801.132-E4;Parent=evm.model.Herato1801.132								
3799	Herato1202	16054389	16054528	+	0	NA	Intergenic	Intergenic	2190	ID=evm.model.Herato1202.620-E2;Parent=evm.model.Herato1202.620								
4399	Herato1301	17061995	17062332	+	0	NA	Intergenic	Intergenic	3363	ID=evm.model.Herato1301.603.1-E16;Parent=evm.model.Herato1301.603.1								
1159	Herato0701	13392267	13392612	+	0	NA	Intergenic	Intergenic	-35914	ID=evm.model.Herato0701.624.1-E1;Parent=evm.model.Herato0701.624.1								
2048	Herato1001	2136786	2136972	+	0	NA	Intergenic	Intergenic	-7225	ID=evm.model.Herato1001.78-E3;Parent=evm.model.Herato1001.78								
4512	Herato1301	20098611	20098823	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.683-E5;Parent=evm.model.Herato1301.683)	-promoter-TSS (ID=evm.model.Herato1301.683-E5;Parent=evm.model.Herato1301.683)	44	ID=evm.model.Herato1301.683-E5;Parent=evm.model.Herato1301.683								
655	Herato0609	90570	90903	+	0	NA	Intergenic	Intergenic	-2811	ID=evm.model.Herato0609.8-E1;Parent=evm.model.Herato0609.8								
6238	Herato1805	945676	945952	+	0	NA	Intergenic	Intergenic	31497	ID=evm.model.Herato1805.55-E5;Parent=evm.model.Herato1805.55								
3110	Herato1108	9430967	9431483	+	0	NA	Intergenic	Intergenic	-1788	ID=evm.model.Herato1108.406-E1;Parent=evm.model.Herato1108.406								
421	Herato0606	4912210	4912514	+	0	NA	Intergenic	Intergenic	2496	ID=evm.model.Herato0606.149.1-E11;Parent=evm.model.Herato0606.149.1								
5717	Herato0101	4504426	4504865	+	0	NA	Intergenic	Intergenic	-32015	ID=evm.model.Herato0101.137-E1;Parent=evm.model.Herato0101.137								
2332	Herato1003	5090407	5090908	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.161-E2;Parent=evm.model.Herato1003.161)	-promoter-TSS (ID=evm.model.Herato1003.161-E2;Parent=evm.model.Herato1003.161)	-130	ID=evm.model.Herato1003.161-E2;Parent=evm.model.Herato1003.161								
4644	Herato0214	385421	385853	+	0	NA	Intergenic	Intergenic	-3093	ID=evm.model.Herato0214.23-E6;Parent=evm.model.Herato0214.23								
6354	Herato1801	2837654	2838038	+	0	NA	Intergenic	Intergenic	-20721	ID=evm.model.Herato1801.98-E1;Parent=evm.model.Herato1801.98								
271	Herato1003	6903063	6903425	+	0	NA	Intergenic	Intergenic	-8893	ID=evm.model.Herato1003.246-E1;Parent=evm.model.Herato1003.246								
3742	Herato1202	14625136	14625318	+	0	NA	Intergenic	Intergenic	2450	ID=evm.model.Herato1202.567.2.3-E2;Parent=evm.model.Herato1202.567.2.3								
1024	Herato1108	7268194	7268413	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.327-E10;Parent=evm.model.Herato1108.327)	-promoter-TSS (ID=evm.model.Herato1108.327-E10;Parent=evm.model.Herato1108.327)	-5	ID=evm.model.Herato1108.327.8-E9;Parent=evm.model.Herato1108.327.8								
4822	Herato0403	85757	86876	+	0	NA	Intergenic	Intergenic	6356	ID=evm.model.Herato0403.2-E1;Parent=evm.model.Herato0403.2								
3174	Herato1904	7552964	7553145	+	0	NA	Intergenic	Intergenic	4324	ID=evm.model.Herato1904.264.1-E1;Parent=evm.model.Herato1904.264.1								
2867	Herato1411	6895532	6895712	+	0	NA	Intergenic	Intergenic	22148	ID=evm.model.Herato1411.254-E9;Parent=evm.model.Herato1411.254								
491	Herato1408	472359	472746	+	0	NA	Intergenic	Intergenic	-81038	ID=evm.model.Herato1408.25-E1;Parent=evm.model.Herato1408.25								
2871	Herato1108	2964051	2964342	+	0	NA	Intergenic	Intergenic	-1959	ID=evm.model.Herato1108.90-E1;Parent=evm.model.Herato1108.90								
1863	Herato0901	8936845	8937103	+	0	NA	Intergenic	Intergenic	-7370	ID=evm.model.Herato0901.288-E1;Parent=evm.model.Herato0901.288								
4495	Herato1904	5593483	5593891	+	0	NA	Intergenic	Intergenic	6198	ID=evm.model.Herato1904.206-E15;Parent=evm.model.Herato1904.206								
13	Herato0101	7969925	7970418	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.239-E9;Parent=evm.model.Herato0101.239)	-promoter-TSS (ID=evm.model.Herato0101.239-E9;Parent=evm.model.Herato0101.239)	-840	ID=evm.model.Herato0101.239-E9;Parent=evm.model.Herato0101.239								
3953	Herato2001	14167788	14167914	+	0	NA	Intergenic	Intergenic	10214	ID=evm.model.Herato2001.562-E1;Parent=evm.model.Herato2001.562								
5852	Herato1701	11205591	11205782	+	0	NA	Intergenic	Intergenic	2069	ID=evm.model.Herato1701.389-E7;Parent=evm.model.Herato1701.389								
4672	Herato0310	8511211	8511597	+	0	NA	TTS (ID=evm.model.Herato0310.225-E3;Parent=evm.model.Herato0310.225)	-TTS (ID=evm.model.Herato0310.225-E3;Parent=evm.model.Herato0310.225)	133	ID=evm.model.Herato0310.225-E4;Parent=evm.model.Herato0310.225								
1514	Herato0101	13373133	13373552	+	0	NA	Intergenic	Intergenic	2878	ID=novel_model_8-E6;Parent=novel_model_8								
4098	Herato2101	586463	586980	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.24-E1;Parent=evm.model.Herato2101.24)	-promoter-TSS (ID=evm.model.Herato2101.24-E1;Parent=evm.model.Herato2101.24)	-898	ID=evm.model.Herato2101.24-E1;Parent=evm.model.Herato2101.24								
4906	Herato1901	1070550	1070789	+	0	NA	Intergenic	Intergenic	-22381	ID=evm.model.Herato1901.27-E1;Parent=evm.model.Herato1901.27								
840	Herato0101	10703842	10704079	+	0	NA	Intergenic	Intergenic	-63355	ID=evm.model.Herato0101.308-E1;Parent=evm.model.Herato0101.308								
1647	Herato0901	1723467	1723764	+	0	NA	Intergenic	Intergenic	21424	ID=evm.model.Herato0901.62-E2;Parent=evm.model.Herato0901.62								
4693	Herato1807	296717	296882	+	0	NA	Intergenic	Intergenic	-17355	ID=evm.model.Herato1807.6-E2;Parent=evm.model.Herato1807.6								
597	Herato0606	10374447	10375729	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.331-E4;Parent=evm.model.Herato0606.331)	-promoter-TSS (ID=evm.model.Herato0606.331-E4;Parent=evm.model.Herato0606.331)	-168	ID=evm.model.Herato0606.331-E4;Parent=evm.model.Herato0606.331								
4541	Herato1805	5299106	5300040	+	0	NA	Intergenic	Intergenic	5207	ID=evm.model.Herato1805.135.1-E1;Parent=evm.model.Herato1805.135.1								
4372	Herato1805	916758	917406	+	0	NA	Intergenic	Intergenic	-57269	ID=evm.model.Herato1805.54-E1;Parent=evm.model.Herato1805.54								
1411	Herato0801	5211429	5211926	+	0	NA	promoter-TSS (ID=evm.model.Herato0801.112-E6;Parent=evm.model.Herato0801.112)	-promoter-TSS (ID=evm.model.Herato0801.112-E6;Parent=evm.model.Herato0801.112)	90	ID=evm.model.Herato0801.112-E6;Parent=evm.model.Herato0801.112								
6603	Herato0405	133151	133422	+	0	NA	Intergenic	Intergenic	-8080	ID=evm.model.Herato0405.12-E5;Parent=evm.model.Herato0405.12								
5785	Herato2001	6719121	6720107	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E21;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249)	-promoter-TSS (ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E21;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249)	-238	ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E21;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249								
1480	Herato0821	251295	252068	+	0	NA	Intergenic	Intergenic	1225	ID=evm.model.Herato0821.15-E3;Parent=evm.model.Herato0821.15								
4793	Herato1411	66088	66316	+	0	NA	Intergenic	Intergenic	128457	ID=evm.model.Herato1411.1-E5;Parent=evm.model.Herato1411.1								
4867	Herato0405	728731	728897	+	0	NA	Intergenic	Intergenic	18428	ID=evm.model.Herato0405.30-E11;Parent=evm.model.Herato0405.30								
3265	Herato1108	13627042	13628004	+	0	NA	Intergenic	Intergenic	2374	ID=evm.model.Herato1108.575-E1;Parent=evm.model.Herato1108.575								
3581	Herato0101	20093463	20093849	+	0	NA	Intergenic	Intergenic	-5171	ID=evm.model.Herato0101.773.3.1-E6;Parent=evm.model.Herato0101.773.3.1								
242	Herato0606	2175799	2176001	+	0	NA	Intergenic	Intergenic	-21572	ID=evm.model.Herato0606.66-E2;Parent=evm.model.Herato0606.66								
32	Herato0101	8041985	8042140	+	0	NA	Intergenic	Intergenic	-6058	ID=evm.model.Herato0101.241-E1;Parent=evm.model.Herato0101.241								
1588	Herato1202	14297417	14297883	+	0	NA	Intergenic	Intergenic	-3731	ID=evm.model.Herato1202.541-E2;Parent=evm.model.Herato1202.541								
5744	Herato2001	12707829	12708029	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.483-E7;Parent=evm.model.Herato2001.483)	-promoter-TSS (ID=evm.model.Herato2001.483-E7;Parent=evm.model.Herato2001.483)	-170	ID=evm.model.Herato2001.483.4-E5;Parent=evm.model.Herato2001.483.4								
4138	Herato0214	834921	835253	+	0	NA	Intergenic	Intergenic	7548	ID=evm.model.Herato0214.43_evm.model.Herato0214.44_evm.model.Herato0214.46-E1;Parent=evm.model.Herato0214.43_evm.model.Herato0214.44_evm.model.Herato0214.46								
443	Herato0606	5483238	5483683	+	0	NA	Intergenic	Intergenic	9018	ID=evm.model.Herato0606.182.2-E2;Parent=evm.model.Herato0606.182.2								
6213	Herato0405	1625931	1626114	+	0	NA	Intergenic	Intergenic	8743	ID=evm.model.Herato0405.49-E3;Parent=evm.model.Herato0405.49								
5611	Herato0301	4572511	4573901	+	0	NA	Intergenic	Intergenic	2601	ID=evm.model.Herato0301.113-E10;Parent=evm.model.Herato0301.113								
2234	Herato1301	14464410	14464973	+	0	NA	Intergenic	Intergenic	1385	ID=evm.model.Herato1301.545-E2;Parent=evm.model.Herato1301.545								
1795	Herato0901	6066050	6066253	+	0	NA	Intergenic	Intergenic	-1040	ID=evm.model.Herato0901.201-E1;Parent=evm.model.Herato0901.201								
5252	Herato2001	12034480	12034868	+	0	NA	Intergenic	Intergenic	-1769	ID=evm.model.Herato2001.462-E5;Parent=evm.model.Herato2001.462								
6721	Herato2101	132908	134119	+	0	NA	TTS (ID=evm.model.Herato2101.11-E3;Parent=evm.model.Herato2101.11)	-TTS (ID=evm.model.Herato2101.11-E3;Parent=evm.model.Herato2101.11)	984	ID=evm.model.Herato2101.11-E3;Parent=evm.model.Herato2101.11								
4391	Herato1301	16758151	16758339	+	0	NA	Intergenic	Intergenic	55590	ID=evm.model.Herato1301.593-E13;Parent=evm.model.Herato1301.593								
5662	Herato2101	9431860	9434106	+	0	NA	Intergenic	Intergenic	-3766	ID=evm.model.Herato2101.322-E1;Parent=evm.model.Herato2101.322								
3519	Herato1605	128060	128800	+	0	NA	Intergenic	Intergenic	2774	ID=evm.model.Herato1605.8-E2;Parent=evm.model.Herato1605.8								
3273	Herato1108	14141531	14141662	+	0	NA	Intergenic	Intergenic	19345	ID=evm.model.Herato1108.602.1-E3;Parent=evm.model.Herato1108.602.1								
846	Herato1108	3050780	3050922	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.95-E2;Parent=evm.model.Herato1108.95)	-promoter-TSS (ID=evm.model.Herato1108.95-E2;Parent=evm.model.Herato1108.95)	-523	ID=evm.model.Herato1108.95-E2;Parent=evm.model.Herato1108.95								
1689	Herato0901	3271138	3271416	+	0	NA	Intergenic	Intergenic	-165570	ID=evm.model.Herato0901.90-E1;Parent=evm.model.Herato0901.90								
1861	Herato0901	8903028	8903166	+	0	NA	promoter-TSS (ID=evm.model.Herato0901.287-E16;Parent=evm.model.Herato0901.287)	-promoter-TSS (ID=evm.model.Herato0901.287-E16;Parent=evm.model.Herato0901.287)	75	ID=evm.model.Herato0901.287-E16;Parent=evm.model.Herato0901.287								
3484	Herato1202	6117230	6117702	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.251-E1;Parent=evm.model.Herato1202.251)	-promoter-TSS (ID=evm.model.Herato1202.251-E1;Parent=evm.model.Herato1202.251)	15	ID=evm.model.Herato1202.251-E1;Parent=evm.model.Herato1202.251								
2825	Herato1411	4760014	4760443	+	0	NA	exon (ID=evm.model.Herato1411.182-E1;Parent=evm.model.Herato1411.182, exon 1 of 1)	-exon (ID=evm.model.Herato1411.182-E1;Parent=evm.model.Herato1411.182, exon 1 of 1)	126	ID=evm.model.Herato1411.182-E1;Parent=evm.model.Herato1411.182								
1296	Herato1202	2923282	2923444	+	0	NA	Intergenic	Intergenic	2747	ID=evm.model.Herato1202.97.1-E1;Parent=evm.model.Herato1202.97.1								
3312	Herato1202	885671	885937	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.40-E1;Parent=evm.model.Herato1202.40)	-promoter-TSS (ID=evm.model.Herato1202.40-E1;Parent=evm.model.Herato1202.40)	-358	ID=evm.model.Herato1202.40-E1;Parent=evm.model.Herato1202.40								
1553	Herato0821	3042427	3042677	+	0	NA	TTS (ID=evm.model.Herato0821.141-E3;Parent=evm.model.Herato0821.141)	-TTS (ID=evm.model.Herato0821.141-E3;Parent=evm.model.Herato0821.141)	646	ID=evm.model.Herato0821.141-E3;Parent=evm.model.Herato0821.141								
3415	Herato1202	3686409	3687501	+	0	NA	Intergenic	Intergenic	-2622	ID=evm.model.Herato1202.124-E2;Parent=evm.model.Herato1202.124								
6445	Herato2101	14004089	14004341	+	0	NA	Intergenic	Intergenic	-6445	ID=evm.model.Herato2101.444-E1;Parent=evm.model.Herato2101.444								
2161	Herato1301	12098312	12098565	+	0	NA	Intergenic	Intergenic	-11420	ID=evm.model.Herato1301.479-E2;Parent=evm.model.Herato1301.479								
2897	Herato1505	523355	523605	+	0	NA	promoter-TSS (ID=evm.model.Herato1505.29-E6;Parent=evm.model.Herato1505.29)	-promoter-TSS (ID=evm.model.Herato1505.29-E6;Parent=evm.model.Herato1505.29)	130	ID=evm.model.Herato1505.29-E5;Parent=evm.model.Herato1505.29								
4051	Herato1301	2746874	2749082	+	0	NA	Intergenic	Intergenic	4010	ID=evm.model.Herato1301.65-E2;Parent=evm.model.Herato1301.65								
1303	Herato0801	191174	191477	+	0	NA	Intergenic	Intergenic	93250	ID=evm.model.Herato0801.6-E2;Parent=evm.model.Herato0801.6								
4195	Herato1801	1085526	1085973	+	0	NA	Intergenic	Intergenic	-7491	ID=evm.model.Herato1801.48-E1;Parent=evm.model.Herato1801.48								
5950	Herato0411	971947	972642	+	0	NA	Intergenic	Intergenic	-4904	ID=evm.model.Herato0411.16-E2;Parent=evm.model.Herato0411.16								
5432	Herato0209	664324	665261	+	0	NA	TTS (ID=evm.model.Herato0209.45-E13;Parent=evm.model.Herato0209.45)	-TTS (ID=evm.model.Herato0209.45-E13;Parent=evm.model.Herato0209.45)	494	ID=evm.model.Herato0209.45-E13;Parent=evm.model.Herato0209.45								
4738	Herato1910	1301402	1302174	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.97-E4;Parent=evm.model.Herato1910.97)	-promoter-TSS (ID=evm.model.Herato1910.97-E4;Parent=evm.model.Herato1910.97)	-82	ID=evm.model.Herato1910.97-E4;Parent=evm.model.Herato1910.97								
1654	Herato0901	1850451	1850735	+	0	NA	Intergenic	Intergenic	9123	ID=evm.model.Herato0901.63-E4;Parent=evm.model.Herato0901.63								
3494	Herato1603	3551472	3551728	+	0	NA	Intergenic	Intergenic	-1295	ID=evm.model.Herato1603.94-E1;Parent=evm.model.Herato1603.94								
5719	Herato2001	4803594	4803819	+	0	NA	Intergenic	Intergenic	-15308	ID=evm.model.Herato2001.164-E1;Parent=evm.model.Herato2001.164								
3510	Herato1202	7229479	7229736	+	0	NA	TTS (ID=evm.model.Herato1202.286.1-E2;Parent=evm.model.Herato1202.286.1)	-TTS (ID=evm.model.Herato1202.286.1-E2;Parent=evm.model.Herato1202.286.1)	661	ID=evm.model.Herato1202.286.4-E2;Parent=evm.model.Herato1202.286.4								
4638	Herato0310	6861201	6861446	+	0	NA	Intergenic	Intergenic	157026	ID=evm.model.Herato0310.169-E2;Parent=evm.model.Herato0310.169								
15	Herato0101	7977406	7977959	+	0	NA	Intergenic	Intergenic	-8351	ID=evm.model.Herato0101.239-E9;Parent=evm.model.Herato0101.239								
3268	Herato1108	13820942	13821205	+	0	NA	Intergenic	Intergenic	-2631	ID=evm.model.Herato1108.587-E1;Parent=evm.model.Herato1108.587								
4624	Herato1805	7972179	7973683	+	0	NA	Intergenic	Intergenic	2863	ID=evm.model.Herato1805.234-E3;Parent=evm.model.Herato1805.234								
6725	Herato2101	13644574	13645017	+	0	NA	Intergenic	Intergenic	-47840	ID=evm.model.Herato2101.432-E1;Parent=evm.model.Herato2101.432								
3016	Herato1202	14729535	14729969	+	0	NA	Intergenic	Intergenic	-28878	ID=evm.model.Herato1202.569.1-E1;Parent=evm.model.Herato1202.569.1								
2236	Herato1003	2075371	2075710	+	0	NA	Intergenic	Intergenic	-12379	ID=evm.model.Herato1003.65.1-E1;Parent=evm.model.Herato1003.65.1								
1506	Herato0821	1413787	1413997	+	0	NA	TTS (ID=evm.model.Herato0821.56-E6;Parent=evm.model.Herato0821.56)	-TTS (ID=evm.model.Herato0821.56-E6;Parent=evm.model.Herato0821.56)	696	ID=evm.model.Herato0821.56-E6;Parent=evm.model.Herato0821.56								
4026	Herato1408	2745548	2745931	+	0	NA	Intergenic	Intergenic	-1423	ID=evm.model.Herato1408.74-E5;Parent=evm.model.Herato1408.74								
2855	Herato1901	3034963	3035229	+	0	NA	Intergenic	Intergenic	1716	ID=evm.model.Herato1901.102-E1;Parent=evm.model.Herato1901.102								
6662	Herato2101	193674	194032	+	0	NA	Intergenic	Intergenic	1218	ID=evm.model.Herato2101.16-E4;Parent=evm.model.Herato2101.16								
4810	Herato1411	816854	817234	+	0	NA	Intergenic	Intergenic	17285	ID=evm.model.Herato1411.21.1-E1;Parent=evm.model.Herato1411.21.1								
6312	Herato0411	928464	928667	+	0	NA	Intergenic	Intergenic	35934	ID=evm.model.Herato0411.16-E6;Parent=evm.model.Herato0411.16								
6522	Herato2101	5910403	5911701	+	0	NA	Intergenic	Intergenic	-1939	ID=evm.model.Herato2101.204-E1;Parent=evm.model.Herato2101.204								
2145	Herato1301	11802252	11802455	+	0	NA	Intergenic	Intergenic	3804	ID=evm.model.Herato1301.466-E7;Parent=evm.model.Herato1301.466								
859	Herato0701	6083883	6084192	+	0	NA	Intergenic	Intergenic	37893	ID=evm.model.Herato0701.278-E10;Parent=evm.model.Herato0701.278								
3693	Herato1202	13198791	13199875	+	0	NA	Intergenic	Intergenic	16561	ID=evm.model.Herato1202.497.1-E4;Parent=evm.model.Herato1202.497.1								
4284	Herato2101	10935783	10936210	+	0	NA	Intergenic	Intergenic	-5321	ID=evm.model.Herato2101.382-E5;Parent=evm.model.Herato2101.382								
739	Herato0701	1656798	1657703	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.90-E1;Parent=evm.model.Herato0701.90)	-promoter-TSS (ID=evm.model.Herato0701.90-E1;Parent=evm.model.Herato0701.90)	-224	ID=evm.model.Herato0701.90-E1;Parent=evm.model.Herato0701.90								
4507	Herato0503	728203	728733	+	0	NA	Intergenic	Intergenic	4361	ID=evm.model.Herato0503.24-E1;Parent=evm.model.Herato0503.24								
876	Herato1108	3899401	3899683	+	0	NA	TTS (ID=evm.model.Herato1108.149-E7;Parent=evm.model.Herato1108.149)	-TTS (ID=evm.model.Herato1108.149-E7;Parent=evm.model.Herato1108.149)	1094	ID=evm.model.Herato1108.149.1.3-E7;Parent=evm.model.Herato1108.149.1.3								
5636	Herato1904	5691126	5691324	+	0	NA	Intergenic	Intergenic	3907	ID=evm.model.Herato1904.209-E2;Parent=evm.model.Herato1904.209								
2890	Herato1505	342974	343545	+	0	NA	Intergenic	Intergenic	3195	ID=evm.model.Herato1505.21.1-E2;Parent=evm.model.Herato1505.21.1								
3967	Herato1701	9588370	9588787	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.319-E4;Parent=evm.model.Herato1701.319)	-promoter-TSS (ID=evm.model.Herato1701.319-E4;Parent=evm.model.Herato1701.319)	-885	ID=evm.model.Herato1701.319-E4;Parent=evm.model.Herato1701.319								
4751	Herato1408	4252610	4252860	+	0	NA	Intergenic	Intergenic	3434	ID=evm.model.Herato1408.153.4-E1;Parent=evm.model.Herato1408.153.4								
135	Herato0601	3025881	3026101	+	0	NA	Intergenic	Intergenic	68357	ID=evm.model.Herato0601.73-E9;Parent=evm.model.Herato0601.73								
3344	Herato1601	3943878	3944527	+	0	NA	Intergenic	Intergenic	29071	ID=evm.model.Herato1601.81-E4;Parent=evm.model.Herato1601.81								
3913	Herato1701	7354171	7354956	+	0	NA	TTS (ID=evm.model.Herato1701.218-E23;Parent=evm.model.Herato1701.218)	-TTS (ID=evm.model.Herato1701.218-E23;Parent=evm.model.Herato1701.218)	1960	ID=evm.model.Herato1701.218.1-E22;Parent=evm.model.Herato1701.218.1								
4687	Herato0310	9342755	9342919	+	0	NA	Intergenic	Intergenic	-1435	ID=evm.model.Herato0310.285.5-E1;Parent=evm.model.Herato0310.285.5								
