PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
162	Hmel207021	2039323	2040117	+	0	NA	Intergenic	Intergenic	-8023	ID=HMEL037715g1.t1-E1;Parent=HMEL037715g1.t1								
433	Hmel212001	2044766	2045114	+	0	NA	Intergenic	Intergenic	-5339	ID=HMEL016808g1.t1-E2;Parent=HMEL016808g1.t1								
880	Hmel218018	7871270	7871626	+	0	NA	Intergenic	Intergenic	-7487	ID=HMEL034483g1.t2-E1;Parent=HMEL034483g1.t2								
647	Hmel214008	911945	912191	+	0	NA	Intergenic	Intergenic	-5985	ID=HMEL032330g1.t1-E1;Parent=HMEL032330g1.t1								
334	Hmel210011	5367381	5368293	+	0	NA	Intergenic	Intergenic	5794	ID=HMEL009189g1.t1-E2;Parent=HMEL009189g1.t1								
786	Hmel218003	1786766	1787405	+	0	NA	TTS (ID=HMEL005057g1.t1-E1;Parent=HMEL005057g1.t1)	-TTS (ID=HMEL005057g1.t1-E1;Parent=HMEL005057g1.t1)	333	ID=HMEL005057g1.t1-E1;Parent=HMEL005057g1.t1								
986	Hmel220005	1858072	1859235	+	0	NA	Intergenic	Intergenic	-1120	ID=HMEL035110g1.t2-E3;Parent=HMEL035110g1.t2								
1117	Hmel203067	936615	937051	+	0	NA	Intergenic	Intergenic	-8934	ID=HMEL025052-RB-E1;Parent=HMEL025052-RB								
740	Hmel217004	139547	139851	+	0	NA	TTS (ID=HMEL007347g1.t1-E3;Parent=HMEL007347g1.t1)	-TTS (ID=HMEL007347g1.t1-E3;Parent=HMEL007347g1.t1)	786	ID=HMEL007347g1.t1-E3;Parent=HMEL007347g1.t1								
1008	Hmel220005	5652902	5653100	+	0	NA	Intergenic	Intergenic	-49361	ID=HMEL035242g1.t1-E1;Parent=HMEL035242g1.t1								
1027	Hmel221001	649847	650379	+	0	NA	promoter-TSS (ID=HMEL011029g4.t1-E1;Parent=HMEL011029g4.t1)	-promoter-TSS (ID=HMEL011029g4.t1-E1;Parent=HMEL011029g4.t1)	-959	ID=HMEL011029g4.t1-E1;Parent=HMEL011029g4.t1								
103	Hmel207002	2947100	2947497	+	0	NA	Intergenic	Intergenic	-3173	ID=HMEL037412g1.t2-E1;Parent=HMEL037412g1.t2								
201	Hmel208051	356905	357286	+	0	NA	promoter-TSS (ID=HMEL010646g1.t1-E4;Parent=HMEL010646g1.t1)	-promoter-TSS (ID=HMEL010646g1.t1-E4;Parent=HMEL010646g1.t1)	-498	ID=HMEL010646g1.t1-E4;Parent=HMEL010646g1.t1								
871	Hmel218018	7769517	7769770	+	0	NA	Intergenic	Intergenic	-4655	ID=HMEL016588g4.t1-E2;Parent=HMEL016588g4.t1								
423	Hmel212001	1589809	1590337	+	0	NA	Intergenic	Intergenic	3875	ID=HMEL007966g1.t1-E26;Parent=HMEL007966g1.t1								
719	Hmel216011	1127469	1127968	+	0	NA	Intergenic	Intergenic	4158	ID=HMEL033553g1.t1-E3;Parent=HMEL033553g1.t1								
1139	Hmel204013	1126284	1127562	+	0	NA	Intergenic	Intergenic	2446	ID=HMEL007909g1.t1-E1;Parent=HMEL007909g1.t1								
902	Hmel219003	4343480	4343754	+	0	NA	Intergenic	Intergenic	-1129	ID=HMEL013152g1.t1-E1;Parent=HMEL013152g1.t1								
827	Hmel218018	1097056	1097402	+	0	NA	Intergenic	Intergenic	-35675	ID=HMEL016226-RA-E1;Parent=HMEL016226-RA								
266	Hmel210004	5933242	5933953	+	0	NA	Intergenic	Intergenic	9562	ID=HMEL009013g1.t2-E1;Parent=HMEL009013g1.t2								
174	Hmel207023	549223	549927	+	0	NA	Intergenic	Intergenic	23709	ID=HMEL037743g1.t1-E2;Parent=HMEL037743g1.t1								
820	Hmel218018	386676	387570	+	0	NA	Intergenic	Intergenic	100018	ID=HMEL017487-RA-E1;Parent=HMEL017487-RA								
422	Hmel212001	1585384	1586162	+	0	NA	Intergenic	Intergenic	-2491	ID=HMEL031353g1.t2-E1;Parent=HMEL031353g1.t2								
905	Hmel219003	4688504	4688937	+	0	NA	Intergenic	Intergenic	-17837	ID=HMEL013138g1.t1-E1;Parent=HMEL013138g1.t1								
97	Hmel207002	2243480	2244515	+	0	NA	Intergenic	Intergenic	2153	ID=HMEL037399g1.t1-E2;Parent=HMEL037399g1.t1								
41	Hmel206009	2580253	2580799	+	0	NA	Intergenic	Intergenic	-17200	ID=HMEL005355g1.t1-E1;Parent=HMEL005355g1.t1								
668	Hmel215006	505649	506326	+	0	NA	Intergenic	Intergenic	19642	ID=HMEL005802g1.t1-E1;Parent=HMEL005802g1.t1								
52	Hmel206009	4307127	4307557	+	0	NA	Intergenic	Intergenic	15520	ID=HMEL016070g1.t1-E5;Parent=HMEL016070g1.t1								
688	Hmel215047	63757	64002	+	0	NA	Intergenic	Intergenic	-20788	ID=HMEL032850g1.t1-E1;Parent=HMEL032850g1.t1								
750	Hmel217004	1474412	1474718	+	0	NA	Intergenic	Intergenic	-19014	ID=HMEL033798g1.t1-E1;Parent=HMEL033798g1.t1								
302	Hmel210011	2054011	2055108	+	0	NA	Intergenic	Intergenic	-2982	ID=HMEL007306g1.t1-E1;Parent=HMEL007306g1.t1								
1126	Hmel203069	1816161	1816878	+	0	NA	Intergenic	Intergenic	13522	ID=HMEL036258g1.t1-E3;Parent=HMEL036258g1.t1								
774	Hmel217018	662363	662547	+	0	NA	Intergenic	Intergenic	-9510	ID=HMEL009592g1.t1-E1;Parent=HMEL009592g1.t1								
866	Hmel218018	7360725	7360987	+	0	NA	Intergenic	Intergenic	-2197	ID=HMEL034478g1.t1-E1;Parent=HMEL034478g1.t1								
910	Hmel219003	5211318	5211777	+	0	NA	Intergenic	Intergenic	7051	ID=HMEL034658g1.t1-E2;Parent=HMEL034658g1.t1								
693	Hmel215047	546427	547322	+	0	NA	promoter-TSS (ID=HMEL007739g1.t1-E1;Parent=HMEL007739g1.t1)	-promoter-TSS (ID=HMEL007739g1.t1-E1;Parent=HMEL007739g1.t1)	-841	ID=HMEL007739g1.t2-E1;Parent=HMEL007739g1.t2								
593	Hmel213044	647411	647826	+	0	NA	Intergenic	Intergenic	30090	ID=HMEL017299g1.t1-E1;Parent=HMEL017299g1.t1								
770	Hmel217018	386968	388104	+	0	NA	Intergenic	Intergenic	-4132	ID=HMEL033960g1.t1-E1;Parent=HMEL033960g1.t1								
188	Hmel208021	391842	392216	+	0	NA	promoter-TSS (ID=HMEL014963g2.t1-E7;Parent=HMEL014963g2.t1)	-promoter-TSS (ID=HMEL014963g2.t1-E7;Parent=HMEL014963g2.t1)	-978	ID=HMEL014963g2.t1-E7;Parent=HMEL014963g2.t1								
402	Hmel211012	1407486	1408625	+	0	NA	Intergenic	Intergenic	-10662	ID=HMEL004914g1.t1-E1;Parent=HMEL004914g1.t1								
1097	Hmel203033	495479	495685	+	0	NA	Intergenic	Intergenic	-1023	ID=HMEL036038g1.t1-E4;Parent=HMEL036038g1.t1								
641	Hmel213072	92809	93384	+	0	NA	promoter-TSS (ID=HMEL032286g1.t1-E1;Parent=HMEL032286g1.t1)	-promoter-TSS (ID=HMEL032286g1.t1-E1;Parent=HMEL032286g1.t1)	343	ID=HMEL032285g1.t1-E3;Parent=HMEL032285g1.t1								
893	Hmel219003	2078294	2079047	+	0	NA	Intergenic	Intergenic	15334	ID=HMEL010686g1.t1-E3;Parent=HMEL010686g1.t1								
838	Hmel202006	2140417	2141287	+	0	NA	Intergenic	Intergenic	2972	ID=HMEL014363g1.t2-E2;Parent=HMEL014363g1.t2								
616	Hmel213065	241311	241621	+	0	NA	Intergenic	Intergenic	-13317	ID=HMEL032140g1.t1-E1;Parent=HMEL032140g1.t1								
640	Hmel213071	72477	73266	+	0	NA	Intergenic	Intergenic	20507	ID=HMEL004684g1.t1-E1;Parent=HMEL004684g1.t1								
1121	Hmel203067	1193080	1193665	+	0	NA	promoter-TSS (ID=HMEL036163g1.t1-E5;Parent=HMEL036163g1.t1)	-promoter-TSS (ID=HMEL036163g1.t1-E5;Parent=HMEL036163g1.t1)	-95	ID=HMEL036163g1.t1-E5;Parent=HMEL036163g1.t1								
83	Hmel207002	1361522	1361998	+	0	NA	promoter-TSS (ID=HMEL037390g1.t1-E1;Parent=HMEL037390g1.t1)	-promoter-TSS (ID=HMEL037390g1.t1-E1;Parent=HMEL037390g1.t1)	-518	ID=HMEL037390g1.t1-E1;Parent=HMEL037390g1.t1								
804	Hmel218007	883536	884011	+	0	NA	TTS (ID=HMEL034302g1.t1-E17;Parent=HMEL034302g1.t1)	-TTS (ID=HMEL034302g1.t1-E17;Parent=HMEL034302g1.t1)	788	ID=HMEL034302g1.t1-E17;Parent=HMEL034302g1.t1								
870	Hmel218018	7765755	7766782	+	0	NA	Intergenic	Intergenic	-1280	ID=HMEL016588g4.t1-E2;Parent=HMEL016588g4.t1								
896	Hmel219003	3116610	3116847	+	0	NA	Intergenic	Intergenic	-8234	ID=HMEL006176g1.t1-E2;Parent=HMEL006176g1.t1								
962	Hmel220003	1387633	1388349	+	0	NA	Intergenic	Intergenic	-2595	ID=HMEL017022g1.t1-E1;Parent=HMEL017022g1.t1								
1085	Hmel203030	113475	113631	+	0	NA	promoter-TSS (ID=HMEL008888g1.t1-E3;Parent=HMEL008888g1.t1)	-promoter-TSS (ID=HMEL008888g1.t1-E3;Parent=HMEL008888g1.t1)	-538	ID=HMEL008888g1.t1-E3;Parent=HMEL008888g1.t1								
755	Hmel217004	1701982	1702611	+	0	NA	Intergenic	Intergenic	12193	ID=HMEL033801g1.t1-E2;Parent=HMEL033801g1.t1								
777	Hmel201002	2222588	2222899	+	0	NA	Intergenic	Intergenic	4377	ID=HMEL030053g1.t1-E1;Parent=HMEL030053g1.t1								
143	Hmel207014	326486	327684	+	0	NA	Intergenic	Intergenic	4806	ID=HMEL037621g1.t1-E1;Parent=HMEL037621g1.t1								
464	Hmel212001	6003456	6004269	+	0	NA	Intergenic	Intergenic	-8936	ID=HMEL031459g1.t1-E1;Parent=HMEL031459g1.t1								
1051	Hmel221012	1906022	1906689	+	0	NA	TTS (ID=HMEL035593g1.t1-E1;Parent=HMEL035593g1.t1)	-TTS (ID=HMEL035593g1.t1-E1;Parent=HMEL035593g1.t1)	810	ID=HMEL035593g1.t1-E1;Parent=HMEL035593g1.t1								
6	Hmel206006	405501	406489	+	0	NA	Intergenic	Intergenic	-21868	ID=HMEL012148g1.t1-E1;Parent=HMEL012148g1.t1								
562	Hmel213004	1915194	1915651	+	0	NA	Intergenic	Intergenic	5311	ID=HMEL005379g1.t1-E1;Parent=HMEL005379g1.t1								
1102	Hmel203045	586559	587122	+	0	NA	Intergenic	Intergenic	38690	ID=HMEL036074g1.t1-E17;Parent=HMEL036074g1.t1								
497	Hmel201019	519594	519857	+	0	NA	Intergenic	Intergenic	-19703	ID=HMEL010924g1.t1-E1;Parent=HMEL010924g1.t1								
183	Hmel208019	247386	248019	+	0	NA	TTS (ID=HMEL037908g1.t1-E1;Parent=HMEL037908g1.t1)	-TTS (ID=HMEL037908g1.t1-E1;Parent=HMEL037908g1.t1)	575	ID=HMEL037908g1.t1-E1;Parent=HMEL037908g1.t1								
518	Hmel201019	766867	767649	+	0	NA	promoter-TSS (ID=HMEL033122g1.t1-E1;Parent=HMEL033122g1.t1)	-promoter-TSS (ID=HMEL033122g1.t1-E1;Parent=HMEL033122g1.t1)	-483	ID=HMEL033122g1.t1-E1;Parent=HMEL033122g1.t1								
439	Hmel212001	2664750	2665019	+	0	NA	TTS (ID=HMEL016834g1.t1-E3;Parent=HMEL016834g1.t1)	-TTS (ID=HMEL016834g1.t1-E3;Parent=HMEL016834g1.t1)	526	ID=HMEL016834g1.t1-E3;Parent=HMEL016834g1.t1								
362	Hmel211004	1531044	1531829	+	0	NA	Intergenic	Intergenic	1656	ID=HMEL015191g1.t2-E4;Parent=HMEL015191g1.t2								
411	Hmel201011	2590875	2591233	+	0	NA	TTS (ID=HMEL011985g1.t1-E2;Parent=HMEL011985g1.t1)	-TTS (ID=HMEL011985g1.t1-E2;Parent=HMEL011985g1.t1)	867	ID=HMEL011985g1.t1-E2;Parent=HMEL011985g1.t1								
169	Hmel207021	2215572	2215983	+	0	NA	Intergenic	Intergenic	4227	ID=HMEL013372g1.t1-E4;Parent=HMEL013372g1.t1								
705	Hmel216009	1550347	1550915	+	0	NA	Intergenic	Intergenic	-3409	ID=HMEL008833g1.t1-E2;Parent=HMEL008833g1.t1								
478	Hmel212004	345840	346442	+	0	NA	Intergenic	Intergenic	-5876	ID=HMEL018017g1.t1-E2;Parent=HMEL018017g1.t1								
398	Hmel211012	635380	635638	+	0	NA	TTS (ID=HMEL031216g1.t1-E2;Parent=HMEL031216g1.t1)	-TTS (ID=HMEL031216g1.t1-E2;Parent=HMEL031216g1.t1)	847	ID=HMEL031216g1.t1-E2;Parent=HMEL031216g1.t1								
384	Hmel211004	4207298	4208880	+	0	NA	Intergenic	Intergenic	-2447	ID=HMEL005212g1.t1-E2;Parent=HMEL005212g1.t1								
836	Hmel218018	2666821	2667459	+	0	NA	promoter-TSS (ID=HMEL034394g1.t1-E1;Parent=HMEL034394g1.t1)	-promoter-TSS (ID=HMEL034394g1.t1-E1;Parent=HMEL034394g1.t1)	-963	ID=HMEL034394g1.t1-E1;Parent=HMEL034394g1.t1								
942	Hmel219014	1830720	1830908	+	0	NA	TTS (ID=HMEL008057g1.t1-E2;Parent=HMEL008057g1.t1)	-TTS (ID=HMEL008057g1.t1-E2;Parent=HMEL008057g1.t1)	143	ID=HMEL008057g1.t1-E3;Parent=HMEL008057g1.t1								
955	Hmel220003	232195	233064	+	0	NA	Intergenic	Intergenic	-6826	ID=HMEL003913g1.t1-E1;Parent=HMEL003913g1.t1								
407	Hmel211013	9269	9682	+	0	NA	Intergenic	Intergenic	1423	ID=HMEL006399g1.t1-E2;Parent=HMEL006399g1.t1								
18	Hmel206009	611184	611706	+	0	NA	Intergenic	Intergenic	-7455	ID=HMEL037007g1.t1-E1;Parent=HMEL037007g1.t1								
376	Hmel211004	3000807	3001505	+	0	NA	Intergenic	Intergenic	4762	ID=HMEL003351g1.t2-E1;Parent=HMEL003351g1.t2								
912	Hmel219003	6276171	6276608	+	0	NA	Intergenic	Intergenic	-15424	ID=HMEL034692g1.t1-E1;Parent=HMEL034692g1.t1								
785	Hmel218003	1386365	1386600	+	0	NA	Intergenic	Intergenic	-25033	ID=HMEL003383g1.t2-E1;Parent=HMEL003383g1.t2								
599	Hmel213049	430150	430573	+	0	NA	Intergenic	Intergenic	-12929	ID=HMEL032071g1.t1-E1;Parent=HMEL032071g1.t1								
1167	Hmel205012	971083	971708	+	0	NA	Intergenic	Intergenic	-6891	ID=HMEL017894g1.t1-E1;Parent=HMEL017894g1.t1								
587	Hmel213028	143372	143808	+	0	NA	Intergenic	Intergenic	-1057	ID=HMEL015650g1.t1-E5;Parent=HMEL015650g1.t1								
609	Hmel213062	928855	929523	+	0	NA	Intergenic	Intergenic	2338	ID=HMEL032123g1.t1-E1;Parent=HMEL032123g1.t1								
190	Hmel208021	567427	567860	+	0	NA	Intergenic	Intergenic	14091	ID=HMEL037960g1.t1-E2;Parent=HMEL037960g1.t1								
298	Hmel210011	1687415	1688449	+	0	NA	promoter-TSS (ID=HMEL030860g1.t1-E4;Parent=HMEL030860g1.t1)	-promoter-TSS (ID=HMEL030860g1.t1-E4;Parent=HMEL030860g1.t1)	-699	ID=HMEL030860g1.t3-E4;Parent=HMEL030860g1.t3								
95	Hmel207002	2078407	2078815	+	0	NA	Intergenic	Intergenic	-20449	ID=HMEL037395g1.t2-E4;Parent=HMEL037395g1.t2								
923	Hmel219003	7146588	7147008	+	0	NA	promoter-TSS (ID=HMEL034706g1.t1-E1;Parent=HMEL034706g1.t1)	-promoter-TSS (ID=HMEL034706g1.t1-E1;Parent=HMEL034706g1.t1)	-688	ID=HMEL034706g1.t1-E1;Parent=HMEL034706g1.t1								
601	Hmel213050	14857	15461	+	0	NA	NA	NA	NA	NA								
822	Hmel218018	437628	438046	+	0	NA	Intergenic	Intergenic	49304	ID=HMEL017487-RA-E1;Parent=HMEL017487-RA								
231	Hmel209005	934199	934787	+	0	NA	Intergenic	Intergenic	-4009	ID=HMEL012970g1.t1-E1;Parent=HMEL012970g1.t1								
243	Hmel209007	3779625	3780268	+	0	NA	Intergenic	Intergenic	-9458	ID=HMEL030462g1.t1-E1;Parent=HMEL030462g1.t1								
779	Hmel217020	655153	655667	+	0	NA	Intergenic	Intergenic	-2557	ID=HMEL034084g1.t1-E2;Parent=HMEL034084g1.t1								
551	Hmel213004	335025	335472	+	0	NA	Intergenic	Intergenic	6923	ID=HMEL031769g1.t1-E2;Parent=HMEL031769g1.t1								
148	Hmel207021	449080	449587	+	0	NA	Intergenic	Intergenic	-24214	ID=HMEL037663g1.t1-E1;Parent=HMEL037663g1.t1								
504	Hmel212011	424515	425737	+	0	NA	Intergenic	Intergenic	3481	ID=HMEL012707g1.t1-E6;Parent=HMEL012707g1.t1								
343	Hmel201002	1254801	1256558	+	0	NA	Intergenic	Intergenic	-2042	ID=HMEL011297g1.t1-E1;Parent=HMEL011297g1.t1								
753	Hmel217004	1606247	1607081	+	0	NA	Intergenic	Intergenic	19719	ID=HMEL006834g1.t1-E1;Parent=HMEL006834g1.t1								
697	Hmel215047	2317279	2317612	+	0	NA	Intergenic	Intergenic	-22400	ID=HMEL032927g1.t1-E1;Parent=HMEL032927g1.t1								
981	Hmel220005	776699	777197	+	0	NA	promoter-TSS (ID=HMEL012265g1.t1-E1;Parent=HMEL012265g1.t1)	-promoter-TSS (ID=HMEL012265g1.t1-E1;Parent=HMEL012265g1.t1)	-868	ID=HMEL012265g1.t2-E1;Parent=HMEL012265g1.t2								
726	Hmel216013	523014	523757	+	0	NA	Intergenic	Intergenic	3002	ID=HMEL011704g1.t1-E2;Parent=HMEL011704g1.t1								
857	Hmel202006	2451986	2452664	+	0	NA	Intergenic	Intergenic	4193	ID=HMEL008673g2.t1-E4;Parent=HMEL008673g2.t1								
106	Hmel207002	3230517	3231220	+	0	NA	Intergenic	Intergenic	-4316	ID=HMEL009342g1.t1-E2;Parent=HMEL009342g1.t1								
707	Hmel202006	786422	787102	+	0	NA	Intergenic	Intergenic	-6419	ID=HMEL010189g2.t1-E1;Parent=HMEL010189g2.t1								
1010	Hmel220009	16002	16521	+	0	NA	TTS (ID=HMEL002238g3.t1-E1;Parent=HMEL002238g3.t1)	-TTS (ID=HMEL002238g3.t1-E1;Parent=HMEL002238g3.t1)	838	ID=HMEL002238g3.t1-E1;Parent=HMEL002238g3.t1								
157	Hmel201009	2854123	2854536	+	0	NA	Intergenic	Intergenic	-2523	ID=HMEL030195g1.t1-E1;Parent=HMEL030195g1.t1								
964	Hmel220003	1536729	1537209	+	0	NA	promoter-TSS (ID=HMEL017039g1.t1-E4;Parent=HMEL017039g1.t1)	-promoter-TSS (ID=HMEL017039g1.t1-E4;Parent=HMEL017039g1.t1)	-524	ID=HMEL017039g1.t1-E4;Parent=HMEL017039g1.t1								
65	Hmel201009	1413818	1414302	+	0	NA	Intergenic	Intergenic	-31641	ID=HMEL030148g1.t1-E1;Parent=HMEL030148g1.t1								
935	Hmel219014	301119	301913	+	0	NA	Intergenic	Intergenic	19819	ID=HMEL014058g1.t1-E9;Parent=HMEL014058g1.t1								
203	Hmel208051	684664	685116	+	0	NA	Intergenic	Intergenic	14246	ID=HMEL008168g1.t1-E6;Parent=HMEL008168g1.t1								
261	Hmel210004	2384016	2384890	+	0	NA	Intergenic	Intergenic	-8449	ID=HMEL017165g1.t1-E3;Parent=HMEL017165g1.t1								
1093	Hmel201005	368139	368403	+	0	NA	Intergenic	Intergenic	10024	ID=HMEL030070g1.t1-E2;Parent=HMEL030070g1.t1								
81	Hmel207002	1099262	1099539	+	0	NA	TTS (ID=HMEL011196g1.t1-E2;Parent=HMEL011196g1.t1)	-TTS (ID=HMEL011196g1.t1-E2;Parent=HMEL011196g1.t1)	737	ID=HMEL011196g1.t1-E3;Parent=HMEL011196g1.t1								
1023	Hmel220017	1024208	1024466	+	0	NA	TTS (ID=HMEL014842g1.t1-E1;Parent=HMEL014842g1.t1)	-TTS (ID=HMEL014842g1.t1-E1;Parent=HMEL014842g1.t1)	1159	ID=HMEL014842g1.t2-E1;Parent=HMEL014842g1.t2								
321	Hmel210011	4120674	4121088	+	0	NA	Intergenic	Intergenic	14407	ID=HMEL030911g1.t1-E1;Parent=HMEL030911g1.t1								
86	Hmel207002	1489282	1489686	+	0	NA	Intergenic	Intergenic	2640	ID=HMEL011231-RA-E1;Parent=HMEL011231-RA								
624	Hmel213067	325983	326331	+	0	NA	Intergenic	Intergenic	-19976	ID=HMEL022357g1.t1-E1;Parent=HMEL022357g1.t1								
792	Hmel218005	256286	257367	+	0	NA	Intergenic	Intergenic	26484	ID=HMEL034251g1.t1-E1;Parent=HMEL034251g1.t1								
1158	Hmel205012	76328	76652	+	0	NA	Intergenic	Intergenic	-5222	ID=HMEL036657g1.t1-E1;Parent=HMEL036657g1.t1								
371	Hmel211004	2479536	2480233	+	0	NA	promoter-TSS (ID=HMEL011733g1.t1-E5;Parent=HMEL011733g1.t1)	-promoter-TSS (ID=HMEL011733g1.t1-E5;Parent=HMEL011733g1.t1)	48	ID=HMEL011733g1.t1-E5;Parent=HMEL011733g1.t1								
656	Hmel214019	854382	855641	+	0	NA	TTS (ID=HMEL007877g1.t1-E2;Parent=HMEL007877g1.t1)	-TTS (ID=HMEL007877g1.t1-E2;Parent=HMEL007877g1.t1)	1618	ID=HMEL007877g1.t1-E2;Parent=HMEL007877g1.t1								
1079	Hmel221036	516136	516628	+	0	NA	Intergenic	Intergenic	2063	ID=HMEL012223g2.t1-E1;Parent=HMEL012223g2.t1								
204	Hmel208051	685727	686163	+	0	NA	Intergenic	Intergenic	15301	ID=HMEL008168g1.t1-E6;Parent=HMEL008168g1.t1								
1041	Hmel221009	59607	60389	+	0	NA	Intergenic	Intergenic	9217	ID=HMEL035515g1.t1-E2;Parent=HMEL035515g1.t1								
435	Hmel212001	2065550	2065996	+	0	NA	Intergenic	Intergenic	-3815	ID=HMEL016808g1.t2-E1;Parent=HMEL016808g1.t2								
814	Hmel218018	26401	26972	+	0	NA	Intergenic	Intergenic	-17956	ID=HMEL017500-RA-E1;Parent=HMEL017500-RA								
924	Hmel219005	98302	99199	+	0	NA	Intergenic	Intergenic	-3625	ID=HMEL009277g2.t1-E26;Parent=HMEL009277g2.t1								
885	Hmel218018	8697150	8698295	+	0	NA	TTS (ID=HMEL034496g1.t1-E11;Parent=HMEL034496g1.t1)	-TTS (ID=HMEL034496g1.t1-E11;Parent=HMEL034496g1.t1)	1086	ID=HMEL034496g1.t1-E11;Parent=HMEL034496g1.t1								
884	Hmel218018	8681794	8682642	+	0	NA	promoter-TSS (ID=HMEL009230g3.t1-E2;Parent=HMEL009230g3.t1)	-promoter-TSS (ID=HMEL009230g3.t1-E2;Parent=HMEL009230g3.t1)	166	ID=HMEL009230g3.t1-E1;Parent=HMEL009230g3.t1								
339	Hmel211002	91295	92514	+	0	NA	Intergenic	Intergenic	4902	ID=HMEL015337g1.t1-E7;Parent=HMEL015337g1.t1								
228	Hmel209005	841745	841946	+	0	NA	Intergenic	Intergenic	-2528	ID=HMEL030334g1.t1-E1;Parent=HMEL030334g1.t1								
760	Hmel217004	3097107	3097458	+	0	NA	Intergenic	Intergenic	11560	ID=HMEL005246g1.t1-E5;Parent=HMEL005246g1.t1								
863	Hmel218018	7092043	7093447	+	0	NA	promoter-TSS (ID=HMEL034474g1.t1-E3;Parent=HMEL034474g1.t1)	-promoter-TSS (ID=HMEL034474g1.t1-E3;Parent=HMEL034474g1.t1)	-536	ID=HMEL034474g1.t3-E3;Parent=HMEL034474g1.t3								
749	Hmel217004	1255691	1257332	+	0	NA	Intergenic	Intergenic	-6929	ID=HMEL006592g1.t1-E1;Parent=HMEL006592g1.t1								
268	Hmel210004	6631745	6632279	+	0	NA	Intergenic	Intergenic	8096	ID=HMEL009654g1.t1-E2;Parent=HMEL009654g1.t1								
531	Hmel201002	1536731	1537897	+	0	NA	Intergenic	Intergenic	9067	ID=HMEL011288g1.t1-E1;Parent=HMEL011288g1.t1								
829	Hmel218018	1930039	1930335	+	0	NA	Intergenic	Intergenic	-4247	ID=HMEL016195g1.t1-E1;Parent=HMEL016195g1.t1								
345	Hmel201011	1641704	1642888	+	0	NA	Intergenic	Intergenic	9053	ID=HMEL033052g1.t1-E2;Parent=HMEL033052g1.t1								
172	Hmel207023	497810	498508	+	0	NA	Intergenic	Intergenic	-14696	ID=HMEL037742g1.t1-E1;Parent=HMEL037742g1.t1								
596	Hmel213044	654589	655347	+	0	NA	Intergenic	Intergenic	22740	ID=HMEL017299g1.t1-E1;Parent=HMEL017299g1.t1								
223	Hmel201009	4553563	4554206	+	0	NA	Intergenic	Intergenic	-6687	ID=HMEL030251g1.t1-E1;Parent=HMEL030251g1.t1								
613	Hmel213062	1087456	1088516	+	0	NA	Intergenic	Intergenic	-8167	ID=HMEL014866g1.t1-E1;Parent=HMEL014866g1.t1								
721	Hmel216011	1704150	1704712	+	0	NA	Intergenic	Intergenic	-2950	ID=HMEL033565g1.t1-E1;Parent=HMEL033565g1.t1								
1043	Hmel221010	114305	114739	+	0	NA	promoter-TSS (ID=HMEL003979g1.t1-E9;Parent=HMEL003979g1.t1)	-promoter-TSS (ID=HMEL003979g1.t1-E9;Parent=HMEL003979g1.t1)	-472	ID=HMEL003979g1.t2-E9;Parent=HMEL003979g1.t2								
282	Hmel210005	545358	546072	+	0	NA	Intergenic	Intergenic	2426	ID=HMEL014099g1.t1-E2;Parent=HMEL014099g1.t1								
669	Hmel215006	713573	714060	+	0	NA	Intergenic	Intergenic	-8974	ID=HMEL032670g1.t1-E1;Parent=HMEL032670g1.t1								
1082	Hmel221046	64455	64727	+	0	NA	TTS (ID=HMEL013041g1.t1-E2;Parent=HMEL013041g1.t1)	-TTS (ID=HMEL013041g1.t1-E2;Parent=HMEL013041g1.t1)	297	ID=HMEL013041g1.t1-E3;Parent=HMEL013041g1.t1								
420	Hmel212001	752632	752890	+	0	NA	Intergenic	Intergenic	8697	ID=HMEL005312g1.t1-E1;Parent=HMEL005312g1.t1								
1066	Hmel221015	689090	689573	+	0	NA	Intergenic	Intergenic	-9292	ID=HMEL008471g1.t1-E1;Parent=HMEL008471g1.t1								
121	Hmel207002	6208915	6209142	+	0	NA	Intergenic	Intergenic	55561	ID=HMEL037494g1.t1-E2;Parent=HMEL037494g1.t1								
639	Hmel213069	1302072	1302556	+	0	NA	Intergenic	Intergenic	-38611	ID=HMEL022169g1.t1-E1;Parent=HMEL022169g1.t1								
952	Hmel220001	69736	70740	+	0	NA	promoter-TSS (ID=HMEL034955g1.t1-E2;Parent=HMEL034955g1.t1)	-promoter-TSS (ID=HMEL034955g1.t1-E2;Parent=HMEL034955g1.t1)	-19	ID=HMEL034955g1.t1-E2;Parent=HMEL034955g1.t1								
989	Hmel220005	2142021	2142224	+	0	NA	Intergenic	Intergenic	2012	ID=HMEL035127g1.t1-E1;Parent=HMEL035127g1.t1								
1071	Hmel221015	853454	854160	+	0	NA	Intergenic	Intergenic	8734	ID=HMEL002096g2.t1-E2;Parent=HMEL002096g2.t1								
